,0
54153,0.0
54154,0.0
54155,0.0
54156,1.7334021
54157,0.0
54158,0.0
54159,0.0
54160,0.0
54161,0.0
54162,0.0
54163,0.0
54164,0.0
54165,0.0
54166,0.0
54167,1.2245488
54168,4.0799108
54169,1.1123677
54170,0.0
54171,0.0
54172,0.003765411
54173,0.0
54174,0.0
54175,0.0
54176,0.0
54177,0.0
54178,0.04103142
54179,0.0
54180,0.44613642
54181,0.0
54182,0.0
54183,0.0
54184,0.0
54185,0.0
54186,0.0
54187,0.0
54188,0.12689638
54189,0.0
54190,0.0
54191,0.0
54192,0.0
54193,0.0
54194,0.0
54195,0.0
54196,0.0
54197,5.324479
54198,0.0
54199,0.76271397
54200,0.043671604
54201,0.0
54202,0.0
54203,0.0
54204,0.0
54205,0.0
54206,0.0
54207,0.34999186
54208,0.0
54209,0.0
54210,0.0
54211,0.0
54212,0.022488872
54213,0.0
54214,0.0
54215,0.6866131
54216,0.0
54217,0.0
54218,0.0
54219,0.0
54220,0.0
54221,0.0
54222,0.0
54223,0.0
54224,0.0
54225,0.042793334
54226,0.0
54227,0.62247676
54228,1.105096
54229,0.0
54230,0.67201144
54231,0.0
54232,0.0
54233,0.0
54234,0.0
54235,0.09672532
54236,0.0
54237,0.12583567
54238,0.0
54239,0.0
54240,0.0
54241,0.0
54242,0.0
54243,0.0
54244,0.0
54245,0.0
54246,0.0
54247,0.0
54248,0.0
54249,0.0
54250,0.0
54251,0.0
54252,0.0
54253,0.0
54254,0.0
54255,0.0033021239
54256,0.0
54257,0.28327498
54258,0.032431915
54259,0.0
54260,0.0
54261,0.17943126
54262,0.0
54263,0.0
54264,0.0
54265,1.7739881
54266,0.0
54267,0.0
54268,0.0
54269,0.28864518
54270,0.0
54271,0.0
54272,0.0
54273,0.0
54274,0.0
54275,0.0
54276,0.0
54277,0.0
54278,0.0
54279,0.0
54280,0.0
54281,0.0
54282,0.0
54283,0.0
54284,0.0
54285,0.0
54286,0.0
54287,0.0
54288,0.0
54289,0.0
54290,0.0
54291,0.0
54292,0.6630089
54293,0.16927245
54294,0.6379261
54295,0.2203745
54296,0.0
54297,0.0
54298,0.0
54299,0.0
54300,0.3105111
54301,0.0
54302,0.0
54303,0.0
54304,1.0064328
54305,0.0
54306,0.06178611
54307,0.0
54308,2.7397058
54309,0.0
54310,0.0
54311,0.0
54312,0.0
54313,0.0
54314,0.0
54315,0.0
54316,0.0
54317,2.8483975
54318,0.14993322
54319,0.0
54320,2.2730734
54321,0.0
54322,0.637731
54323,0.0
54324,0.0
54325,0.0
54326,0.0
54327,0.0
54328,0.0
54329,0.0
54330,0.0
54331,0.0
54332,0.0
54333,0.0
54334,0.30798757
54335,0.0
54336,1.5843366
54337,0.0
54338,0.0
54339,0.0
54340,0.0
54341,0.0003127975
54342,0.0
54343,0.0
54344,0.0
54345,1.1365052
54346,0.0
54347,0.0
54348,0.0
54349,0.007057292
54350,0.0
54351,0.0
54352,0.0
54353,0.0
54354,0.0
54355,1.6739547
54356,0.0
54357,0.0
54358,0.0
54359,0.0
54360,0.0
54361,0.0
54362,0.0
54363,0.026831247
54364,0.0
54365,0.09887682
54366,0.115828484
54367,0.0
54368,0.0
54369,0.0
54370,0.0
54371,0.0
54372,0.0
54373,1.1404066
54374,0.05823819
54375,0.0
54376,0.0
54377,0.0
54378,0.0
54379,0.0
54380,0.0
54381,0.0
54382,0.0
54383,0.2196272
54384,0.0
54385,0.0
54386,0.039293457
54387,0.0
54388,0.17431222
54389,0.0
54390,0.0
54391,0.0
54392,0.0
54393,0.0
54394,0.0
54395,2.7204545
54396,0.24707966
54397,0.0
54398,0.0
54399,0.0
54400,0.0
54401,0.0
54402,0.0
54403,0.0
54404,0.0
54405,0.0
54406,0.0
54407,0.0
54408,0.0
54409,0.0
54410,0.0
54411,0.0
54412,0.0
54413,0.0
54414,0.0
54415,5.9468765
54416,0.0
54417,0.0
54418,0.0
54419,0.0
54420,0.0
54421,0.14274693
54422,0.0
54423,0.0
54424,0.02648378
54425,0.0
54426,0.62342924
54427,0.11263948
54428,0.0
54429,0.13957982
54430,0.0
54431,1.3510289
54432,5.638294
54433,0.0
54434,0.0
54435,0.0
54436,0.0
54437,0.0
54438,0.0
54439,0.0
54440,0.0
54441,0.0
54442,0.0
54443,0.0
54444,0.0
54445,0.0
54446,0.0
54447,0.0
54448,1.3732865
54449,0.0
54450,0.57360214
54451,0.0
54452,0.0
54453,0.0
54454,0.0
54455,0.0
54456,0.0
54457,0.0
54458,0.0
54459,0.0
54460,0.0
54461,0.0
54462,0.0
54463,0.0
54464,0.0
54465,0.0
54466,0.0
54467,0.0
54468,0.0
54469,0.0
54470,0.0
54471,0.0
54472,0.0
54473,0.0
54474,0.0
54475,0.0
54476,0.0
54477,0.0
54478,0.0
54479,0.0
54480,0.0
54481,1.1690552
54482,0.0
54483,0.0
54484,0.0
54485,0.0
54486,0.0
54487,0.0
54488,0.0
54489,0.0
54490,0.0
54491,0.0
54492,0.0
54493,0.0
54494,0.0
54495,0.0
54496,0.0
54497,0.0
54498,0.036596462
54499,0.0
54500,0.0
54501,0.0
54502,0.0
54503,0.0
54504,0.0
54505,0.0
54506,0.0
54507,0.0
54508,0.0
54509,0.0
54510,0.0
54511,0.0
54512,0.0
54513,0.0
54514,0.17651388
54515,0.0
54516,0.0
54517,0.0
54518,0.0
54519,0.0
54520,0.0
54521,0.0
54522,0.0
54523,0.0
54524,0.18194811
54525,0.0
54526,0.0
54527,0.0
54528,0.0
54529,0.0
54530,0.0
54531,0.0
54532,0.0
54533,0.0
54534,0.0
54535,0.0
54536,0.0054051955
54537,0.0
54538,0.0010966416
54539,0.5422296
54540,0.0
54541,0.0
54542,0.0
54543,0.0
54544,0.18289573
54545,0.0664601
54546,0.0
54547,0.045088705
54548,0.0
54549,0.0
54550,0.0
54551,0.0
54552,0.0
54553,0.0
54554,0.0018774702
54555,0.0
54556,0.0
54557,0.0
54558,0.0
54559,0.89367616
54560,0.0
54561,0.0
54562,0.0
54563,0.0
54564,0.0
54565,0.0
54566,0.0
54567,0.0
54568,0.0
54569,0.24423197
54570,0.0
54571,0.0
54572,0.0
54573,0.12985548
54574,0.0
54575,0.0
54576,0.0
54577,0.0
54578,0.0
54579,0.0
54580,0.07483264
54581,0.0073921387
54582,0.0
54583,0.0
54584,1.5997748
54585,0.0
54586,0.0
54587,0.10885753
54588,1.3102148
54589,0.11477868
54590,0.0
54591,0.025227604
54592,0.0
54593,0.0
54594,0.0
54595,0.0
54596,0.0
54597,0.0
54598,0.0
54599,0.0
54600,0.0
54601,1.5889885
54602,0.0
54603,0.0
54604,0.0
54605,0.0
54606,0.0
54607,0.0
54608,0.044908337
54609,1.908149
54610,0.0
54611,0.0
54612,0.0
54613,0.0
54614,0.0
54615,0.0
54616,0.0
54617,0.0
54618,0.0
54619,0.0
54620,0.26255175
54621,0.0
54622,0.24002469
54623,0.0
54624,0.0
54625,0.24002469
54626,0.0
54627,0.0
54628,0.07909742
54629,0.0
54630,0.0
54631,0.0
54632,0.0
54633,0.0
54634,0.0
54635,0.0
54636,0.024930509
54637,0.0
54638,0.0
54639,0.0
54640,0.0
54641,1.2893767
54642,0.0
54643,0.0
54644,0.024930509
54645,0.0
54646,0.0
54647,0.0
54648,0.0
54649,0.0
54650,0.0
54651,0.0
54652,0.0
54653,0.0
54654,0.0
54655,0.0
54656,0.0
54657,0.0
54658,0.0
54659,0.0
54660,0.6253382
54661,0.35311458
54662,0.0
54663,0.0
54664,0.0
54665,0.0
54666,0.0
54667,0.0
54668,0.0
54669,0.090801746
54670,0.0
54671,0.0
54672,0.0
54673,0.0
54674,0.0
54675,0.0
54676,0.0
54677,0.0
54678,0.0
54679,0.0
54680,0.06853608
54681,0.0
54682,0.0
54683,0.539498
54684,0.0
54685,0.0
54686,0.0
54687,0.0
54688,0.0
54689,0.0
54690,0.0
54691,0.0
54692,0.018116776
54693,0.0
54694,0.0
54695,0.0
54696,0.0
54697,0.0
54698,0.26641312
54699,0.0
54700,0.0
54701,0.0
54702,0.0
54703,0.0
54704,0.0
54705,0.0
54706,0.0
54707,0.0
54708,0.0
54709,0.0
54710,0.13753307
54711,0.7012359
54712,0.14075936
54713,0.0
54714,0.0
54715,0.0
54716,0.0
54717,0.0
54718,0.0004593816
54719,0.0
54720,0.5562876
54721,0.0
54722,0.0
54723,0.0
54724,0.0037516905
54725,0.0
54726,0.39201698
54727,0.035526216
54728,0.0
54729,0.0
54730,0.0
54731,0.0
54732,0.24951777
54733,0.028194366
54734,0.0
54735,8.039259
54736,0.0
54737,0.0
54738,0.0
54739,0.0
54740,0.0
54741,0.0
54742,0.04920735
54743,0.0
54744,0.0
54745,0.0
54746,0.0
54747,0.0
54748,0.0
54749,0.0
54750,0.0
54751,0.0
54752,0.0
54753,0.0
54754,0.0
54755,0.11796904
54756,0.0
54757,0.0
54758,0.0
54759,0.014600398
54760,0.0
54761,0.0
54762,0.0
54763,0.0
54764,0.0
54765,0.013685467
54766,0.45898312
54767,0.0
54768,0.0
54769,0.0
54770,0.0
54771,0.0
54772,0.0
54773,0.0
54774,0.6120759
54775,0.0
54776,0.0
54777,0.0
54778,1.7281197
54779,0.0
54780,0.0
54781,0.0
54782,0.0
54783,0.0
54784,0.0
54785,0.0
54786,0.0
54787,0.0
54788,0.0
54789,1.2293705
54790,4.0915217
54791,1.1267081
54792,0.0
54793,0.0
54794,0.0038699494
54795,0.0
54796,0.0
54797,0.0
54798,0.0
54799,0.0
54800,0.04284657
54801,0.0
54802,0.4475159
54803,0.0
54804,0.0
54805,0.0
54806,0.0
54807,0.0
54808,0.0
54809,0.0
54810,0.12722482
54811,0.0
54812,0.0
54813,0.0
54814,0.0
54815,0.0
54816,0.0
54817,0.0
54818,0.0
54819,5.311404
54820,0.0
54821,0.7685931
54822,0.044891298
54823,0.0
54824,0.0
54825,0.0
54826,0.0
54827,0.0
54828,0.0
54829,0.34706193
54830,0.0
54831,0.0
54832,0.0
54833,0.0
54834,0.022784794
54835,0.0
54836,0.0
54837,0.6860756
54838,0.0
54839,0.0
54840,0.0
54841,0.0
54842,0.0
54843,0.0
54844,0.0
54845,0.0
54846,0.0
54847,0.044658672
54848,0.0
54849,0.6264026
54850,1.0927669
54851,0.0
54852,0.6775545
54853,0.0
54854,0.0
54855,0.0
54856,0.0
54857,0.09689792
54858,0.0
54859,0.12632841
54860,0.0
54861,0.0
54862,0.0
54863,0.0
54864,0.0
54865,0.0
54866,0.0
54867,0.0
54868,0.0
54869,0.0
54870,0.0
54871,0.0
54872,0.0
54873,0.0
54874,0.0
54875,0.0
54876,0.0
54877,0.0026874852
54878,0.0
54879,0.28061762
54880,0.031217137
54881,0.0
54882,0.0
54883,0.17924957
54884,0.0
54885,0.0
54886,0.0
54887,1.7852947
54888,0.0
54889,0.0
54890,0.0
54891,0.28272086
54892,0.0
54893,0.0
54894,0.0
54895,0.0
54896,0.0
54897,0.0
54898,0.0
54899,0.0
54900,0.0
54901,0.0
54902,0.0
54903,0.0
54904,0.0
54905,0.0
54906,0.0
54907,0.0
54908,0.0
54909,0.0
54910,0.0
54911,0.0
54912,0.0
54913,0.0
54914,0.6760806
54915,0.16926642
54916,0.6370259
54917,0.2267465
54918,0.0
54919,0.0
54920,0.0
54921,0.0
54922,0.31206414
54923,0.0
54924,0.0
54925,0.0
54926,1.0107183
54927,0.0
54928,0.061057355
54929,0.0
54930,2.7310934
54931,0.0
54932,0.0
54933,0.0
54934,0.0
54935,0.0
54936,0.0
54937,0.0
54938,0.0
54939,2.8419402
54940,0.14932375
54941,0.0
54942,2.2745585
54943,0.0
54944,0.6390896
54945,0.0
54946,0.0
54947,0.0
54948,0.0
54949,0.0
54950,0.0
54951,0.0
54952,0.0
54953,0.0
54954,0.0
54955,0.0
54956,0.31726763
54957,0.0
54958,1.5943481
54959,0.0
54960,0.0
54961,0.0
54962,0.0
54963,0.00014386671
54964,0.0
54965,0.0
54966,0.0
54967,1.1502179
54968,0.0
54969,0.0
54970,0.0
54971,0.007592094
54972,0.0
54973,0.0
54974,0.0
54975,0.0
54976,0.0
54977,1.7048094
54978,0.0
54979,0.0
54980,0.0
54981,0.0
54982,0.0
54983,0.0
54984,0.0
54985,0.02751018
54986,0.0
54987,0.100641005
54988,0.11390619
54989,0.0
54990,0.0
54991,0.0
54992,0.0
54993,0.0
54994,0.0
54995,1.1349394
54996,0.061717615
54997,0.0
54998,0.0
54999,0.0
55000,0.0
55001,0.0
55002,0.0
55003,0.0
55004,0.0
55005,0.21347976
55006,0.0
55007,0.0
55008,0.040522475
55009,0.0
55010,0.17302467
55011,0.0
55012,0.0
55013,0.0
55014,0.0
55015,0.0
55016,0.0
55017,2.7166584
55018,0.24810253
55019,0.0
55020,0.0
55021,0.0
55022,0.0
55023,0.0
55024,0.0
55025,0.0
55026,0.0
55027,0.0
55028,0.0
55029,0.0
55030,0.0
55031,0.0
55032,0.0
55033,0.0
55034,0.0
55035,0.0
55036,0.0
55037,5.937344
55038,0.0
55039,0.0
55040,0.0
55041,0.0
55042,0.0
55043,0.1428447
55044,0.0
55045,0.0
55046,0.02668269
55047,0.0
55048,0.6273709
55049,0.11066196
55050,0.0
55051,0.13956858
55052,0.0
55053,1.3292319
55054,5.6654897
55055,0.0
55056,0.0
55057,0.0
55058,0.0
55059,0.0
55060,0.0
55061,0.0
55062,0.0
55063,0.0
55064,0.0
55065,0.0
55066,0.0
55067,0.0
55068,0.0
55069,0.0
55070,1.3825976
55071,0.0
55072,0.57149017
55073,0.0
55074,0.0
55075,0.0
55076,0.0
55077,0.0
55078,0.0
55079,0.0
55080,0.0
55081,0.0
55082,0.0
55083,0.0
55084,0.0
55085,0.0
55086,0.0
55087,0.0
55088,0.0
55089,0.0
55090,0.0
55091,0.0
55092,0.0
55093,0.0
55094,0.0
55095,0.0
55096,0.0
55097,0.0
55098,0.0
55099,0.0
55100,0.0
55101,0.0
55102,0.0
55103,1.167036
55104,0.0
55105,0.0
55106,0.0
55107,0.0
55108,0.0
55109,0.0
55110,0.0
55111,0.0
55112,0.0
55113,0.0
55114,0.0
55115,0.0
55116,0.0
55117,0.0
55118,0.0
55119,0.0
55120,0.038415175
55121,0.0
55122,0.0
55123,0.0
55124,0.0
55125,0.0
55126,0.0
55127,0.0
55128,0.0
55129,0.0
55130,0.0
55131,0.0
55132,0.0
55133,0.0
55134,0.0
55135,0.0
55136,0.176426
55137,0.0
55138,0.0
55139,0.0
55140,0.0
55141,0.0
55142,0.0
55143,0.0
55144,0.0
55145,0.0
55146,0.1831803
55147,0.0
55148,0.0
55149,0.0
55150,0.0
55151,0.0
55152,0.0
55153,0.0
55154,0.0
55155,0.0
55156,0.0
55157,0.0
55158,0.0060375636
55159,0.0
55160,0.0008694452
55161,0.5487894
55162,0.0
55163,0.0
55164,0.0
55165,0.0
55166,0.18104605
55167,0.066084586
55168,0.0
55169,0.04499793
55170,0.0
55171,0.0
55172,0.0
55173,0.0
55174,0.0
55175,0.0
55176,0.0018779122
55177,0.0
55178,0.0
55179,0.0
55180,0.0
55181,0.89141816
55182,0.0
55183,0.0
55184,0.0
55185,0.0
55186,0.0
55187,0.0
55188,0.0
55189,0.0
55190,0.0
55191,0.24305148
55192,0.0
55193,0.0
55194,0.0
55195,0.13066202
55196,0.0
55197,0.0
55198,0.0
55199,0.0
55200,0.0
55201,0.0
55202,0.07724034
55203,0.0072228066
55204,0.0
55205,0.0
55206,1.6074464
55207,0.0
55208,0.0
55209,0.10534619
55210,1.3143135
55211,0.115421556
55212,0.0
55213,0.025914796
55214,0.0
55215,0.0
55216,0.0
55217,0.0
55218,0.0
55219,0.0
55220,0.0
55221,0.0
55222,0.0
55223,1.5906478
55224,0.0
55225,0.0
55226,0.0
55227,0.0
55228,0.0
55229,0.0
55230,0.044501305
55231,1.9140255
55232,0.0
55233,0.0
55234,0.0
55235,0.0
55236,0.0
55237,0.0
55238,0.0
55239,0.0
55240,0.0
55241,0.0
55242,0.26018423
55243,0.0
55244,0.25037384
55245,0.0
55246,0.0
55247,0.25037384
55248,0.0
55249,0.0
55250,0.080988646
55251,0.0
55252,0.0
55253,0.0
55254,0.0
55255,0.0
55256,0.0
55257,0.0
55258,0.026768045
55259,0.0
55260,0.0
55261,0.0
55262,0.0
55263,1.2673318
55264,0.0
55265,0.0
55266,0.026768045
55267,0.0
55268,0.0
55269,0.0
55270,0.0
55271,0.0
55272,0.0
55273,0.0
55274,0.0
55275,0.0
55276,0.0
55277,0.0
55278,0.0
55279,0.0
55280,0.0
55281,0.0
55282,0.6160912
55283,0.3528373
55284,0.0
55285,0.0
55286,0.0
55287,0.0
55288,0.0
55289,0.0
55290,0.0
55291,0.08583927
55292,0.0
55293,0.0
55294,0.0
55295,0.0
55296,0.0
55297,0.0
55298,0.0
55299,0.0
55300,0.0
55301,0.0
55302,0.074006885
55303,0.0
55304,0.0
55305,0.5319849
55306,0.0
55307,0.0
55308,0.0
55309,0.0
55310,0.0
55311,0.0
55312,0.0
55313,0.0
55314,0.017832091
55315,0.0
55316,0.0
55317,0.0
55318,0.0
55319,0.0
55320,0.26583976
55321,0.0
55322,0.0
55323,0.0
55324,0.0
55325,0.0
55326,0.0
55327,0.0
55328,0.0
55329,0.0
55330,0.0
55331,0.0
55332,0.1282823
55333,0.70482194
55334,0.13550247
55335,0.0
55336,0.0
55337,0.0
55338,0.0
55339,0.0
55340,0.00023666811
55341,0.0
55342,0.5608064
55343,0.0
55344,0.0
55345,0.0
55346,0.0040944666
55347,0.0
55348,0.39098927
55349,0.03684211
55350,0.0
55351,0.0
55352,0.0
55353,0.0
55354,0.25490326
55355,0.028199887
55356,0.0
55357,8.049293
55358,0.0
55359,0.0
55360,0.0
55361,0.0
55362,0.0
55363,0.0
55364,0.050097805
55365,0.0
55366,0.0
55367,0.0
55368,0.0
55369,0.0
55370,0.0
55371,0.0
55372,0.0
55373,0.0
55374,0.0
55375,0.0
55376,0.0
55377,0.11792102
55378,0.0
55379,0.0
55380,0.0
55381,0.014169303
55382,0.0
55383,0.0
55384,0.0
55385,0.0
55386,0.0
55387,0.01309982
55388,0.4541385
55389,0.0
55390,0.0
55391,0.0
55392,0.0
55393,0.0
55394,0.0
55395,0.0
55396,0.6173084
55397,0.0
55398,0.0
55399,0.0
55400,1.7218225
55401,0.0
55402,0.0
55403,0.0
55404,0.0
55405,0.0
55406,0.0
55407,0.0
55408,0.0
55409,0.0
55410,0.0
55411,1.2328501
55412,4.099109
55413,1.1375157
55414,0.0
55415,0.0
55416,0.0038647598
55417,0.0
55418,0.0
55419,0.0
55420,0.0
55421,0.0
55422,0.044115897
55423,0.0
55424,0.44859934
55425,0.0
55426,0.0
55427,0.0
55428,0.0
55429,0.0
55430,0.0
55431,0.0
55432,0.12751922
55433,0.0
55434,0.0
55435,0.0
55436,0.0
55437,0.0
55438,0.0
55439,0.0
55440,0.0
55441,5.3125043
55442,0.0
55443,0.7726358
55444,0.04623508
55445,0.0
55446,0.0
55447,0.0
55448,0.0
55449,0.0
55450,0.0
55451,0.34374943
55452,0.0
55453,0.0
55454,0.0
55455,0.0
55456,0.022901557
55457,0.0
55458,0.0
55459,0.6852234
55460,0.0
55461,0.0
55462,0.0
55463,0.0
55464,0.0
55465,0.0
55466,0.0
55467,0.0
55468,0.0
55469,0.046530757
55470,0.0
55471,0.6302255
55472,1.0824357
55473,0.0
55474,0.68475765
55475,0.0
55476,0.0
55477,0.0
55478,0.0
55479,0.0972529
55480,0.0
55481,0.12645811
55482,0.0
55483,0.0
55484,0.0
55485,0.0
55486,0.0
55487,0.0
55488,0.0
55489,0.0
55490,0.0
55491,0.0
55492,0.0
55493,0.0
55494,0.0
55495,0.0
55496,0.0
55497,0.0
55498,0.0
55499,0.0022308491
55500,0.0
55501,0.2781414
55502,0.02957331
55503,0.0
55504,0.0
55505,0.17906217
55506,0.0
55507,0.0
55508,0.0
55509,1.7946013
55510,0.0
55511,0.0
55512,0.0
55513,0.27679288
55514,0.0
55515,0.0
55516,0.0
55517,0.0
55518,0.0
55519,0.0
55520,0.0
55521,0.0
55522,0.0
55523,0.0
55524,0.0
55525,0.0
55526,0.0
55527,0.0
55528,0.0
55529,0.0
55530,0.0
55531,0.0
55532,0.0
55533,0.0
55534,0.0
55535,0.0
55536,0.68983334
55537,0.16964644
55538,0.6375444
55539,0.2334985
55540,0.0
55541,0.0
55542,0.0
55543,0.0
55544,0.3147011
55545,0.0
55546,0.0
55547,0.0
55548,1.0160121
55549,0.0
55550,0.061167467
55551,0.0
55552,2.7238429
55553,0.0
55554,0.0
55555,0.0
55556,0.0
55557,0.0
55558,0.0
55559,0.0
55560,0.0
55561,2.8384864
55562,0.14850315
55563,0.0
55564,2.2766998
55565,0.0
55566,0.6408836
55567,0.0
55568,0.0
55569,0.0
55570,0.0
55571,0.0
55572,0.0
55573,0.0
55574,0.0
55575,0.0
55576,0.0
55577,0.0
55578,0.32575625
55579,0.0
55580,1.6018928
55581,0.0
55582,0.0
55583,0.0
55584,0.0
55585,4.7565045e-05
55586,0.0
55587,0.0
55588,0.0
55589,1.1579254
55590,0.0
55591,0.0
55592,0.0
55593,0.0082728285
55594,0.0
55595,0.0
55596,0.0
55597,0.0
55598,0.0
55599,1.7341143
55600,0.0
55601,0.0
55602,0.0
55603,0.0
55604,0.0
55605,0.0
55606,0.0
55607,0.028554138
55608,0.0
55609,0.10307724
55610,0.1126947
55611,0.0
55612,0.0
55613,0.0
55614,0.0
55615,0.0
55616,0.0
55617,1.1291162
55618,0.065073624
55619,0.0
55620,0.0
55621,0.0
55622,0.0
55623,0.0
55624,0.0
55625,0.0
55626,0.0
55627,0.20711312
55628,0.0
55629,0.0
55630,0.04174284
55631,0.0
55632,0.17194931
55633,0.0
55634,0.0
55635,0.0
55636,0.0
55637,0.0
55638,0.0
55639,2.710804
55640,0.2495118
55641,0.0
55642,0.0
55643,0.0
55644,0.0
55645,0.0
55646,0.0
55647,0.0
55648,0.0
55649,0.0
55650,0.0
55651,0.0
55652,0.0
55653,0.0
55654,0.0
55655,0.0
55656,0.0
55657,0.0
55658,0.0
55659,5.9237547
55660,0.0
55661,0.0
55662,0.0
55663,0.0
55664,0.0
55665,0.14258368
55666,0.0
55667,0.0
55668,0.026881391
55669,0.0
55670,0.6309969
55671,0.10925267
55672,0.0
55673,0.14038081
55674,0.0
55675,1.3107005
55676,5.688055
55677,0.0
55678,0.0
55679,0.0
55680,0.0
55681,0.0
55682,0.0
55683,0.0
55684,0.0
55685,0.0
55686,0.0
55687,0.0
55688,0.0
55689,0.0
55690,0.0
55691,0.0
55692,1.3931938
55693,0.0
55694,0.5686036
55695,0.0
55696,0.0
55697,0.0
55698,0.0
55699,0.0
55700,0.0
55701,0.0
55702,0.0
55703,0.0
55704,0.0
55705,0.0
55706,0.0
55707,0.0
55708,0.0
55709,0.0
55710,0.0
55711,0.0
55712,0.0
55713,0.0
55714,0.0
55715,0.0
55716,0.0
55717,0.0
55718,0.0
55719,0.0
55720,0.0
55721,0.0
55722,0.0
55723,0.0
55724,0.0
55725,1.1652274
55726,0.0
55727,0.0
55728,0.0
55729,0.0
55730,0.0
55731,0.0
55732,0.0
55733,0.0
55734,0.0
55735,0.0
55736,0.0
55737,0.0
55738,0.0
55739,0.0
55740,0.0
55741,0.0
55742,0.03949645
55743,0.0
55744,0.0
55745,0.0
55746,0.0
55747,0.0
55748,0.0
55749,0.0
55750,0.0
55751,0.0
55752,0.0
55753,0.0
55754,0.0
55755,0.0
55756,0.0
55757,0.0
55758,0.17616005
55759,0.0
55760,0.0
55761,0.0
55762,0.0
55763,0.0
55764,0.0
55765,0.0
55766,0.0
55767,0.0
55768,0.18402252
55769,0.0
55770,0.0
55771,0.0
55772,0.0
55773,0.0
55774,0.0
55775,0.0
55776,0.0
55777,0.0
55778,0.0
55779,0.0
55780,0.0067310906
55781,0.0
55782,0.00071221875
55783,0.5581962
55784,0.0
55785,0.0
55786,0.0
55787,0.0
55788,0.18047675
55789,0.06510721
55790,0.0
55791,0.04489844
55792,0.0
55793,0.0
55794,0.0
55795,0.0
55796,0.0
55797,0.0
55798,0.001766494
55799,0.0
55800,0.0
55801,0.0
55802,0.0
55803,0.8886154
55804,0.0
55805,0.0
55806,0.0
55807,0.0
55808,0.0
55809,0.0
55810,0.0
55811,0.0
55812,0.0
55813,0.24234313
55814,0.0
55815,0.0
55816,0.0
55817,0.13166684
55818,0.0
55819,0.0
55820,0.0
55821,0.0
55822,0.0
55823,0.0
55824,0.07972962
55825,0.0070843115
55826,0.0
55827,0.0
55828,1.6144872
55829,0.0
55830,0.0
55831,0.10168135
55832,1.3181728
55833,0.11491637
55834,0.0
55835,0.02638253
55836,0.0
55837,0.0
55838,0.0
55839,0.0
55840,0.0
55841,0.0
55842,0.0
55843,0.0
55844,0.0
55845,1.5939524
55846,0.0
55847,0.0
55848,0.0
55849,0.0
55850,0.0
55851,0.0
55852,0.043609392
55853,1.92038
55854,0.0
55855,0.0
55856,0.0
55857,0.0
55858,0.0
55859,0.0
55860,0.0
55861,0.0
55862,0.0
55863,0.0
55864,0.2582894
55865,0.0
55866,0.26102692
55867,0.0
55868,0.0
55869,0.26102692
55870,0.0
55871,0.0
55872,0.08186496
55873,0.0
55874,0.0
55875,0.0
55876,0.0
55877,0.0
55878,0.0
55879,0.0
55880,0.028133538
55881,0.0
55882,0.0
55883,0.0
55884,0.0
55885,1.2399781
55886,0.0
55887,0.0
55888,0.028133538
55889,0.0
55890,0.0
55891,0.0
55892,0.0
55893,0.0
55894,0.0
55895,0.0
55896,0.0
55897,0.0
55898,0.0
55899,0.0
55900,0.0
55901,0.0
55902,0.0
55903,0.0
55904,0.60610664
55905,0.35149732
55906,0.0
55907,0.0
55908,0.0
55909,0.0
55910,0.0
55911,0.0
55912,0.0
55913,0.08027622
55914,0.0
55915,0.0
55916,0.0
55917,0.0
55918,0.0
55919,0.0
55920,0.0
55921,0.0
55922,0.0
55923,0.0
55924,0.080801114
55925,0.0
55926,0.0
55927,0.5231265
55928,0.0
55929,0.0
55930,0.0
55931,0.0
55932,0.0
55933,0.0
55934,0.0
55935,0.0
55936,0.017343383
55937,0.0
55938,0.0
55939,0.0
55940,0.0
55941,0.0
55942,0.2651992
55943,0.0
55944,0.0
55945,0.0
55946,0.0
55947,0.0
55948,0.0
55949,0.0
55950,0.0
55951,0.0
55952,0.0
55953,0.0
55954,0.11893157
55955,0.7090261
55956,0.13109793
55957,0.0
55958,0.0
55959,0.0
55960,0.0
55961,0.0
55962,7.038864e-05
55963,0.0
55964,0.5629041
55965,0.0
55966,0.0
55967,0.0
55968,0.0046243006
55969,0.0
55970,0.39026895
55971,0.038254917
55972,0.0
55973,0.0
55974,0.0
55975,0.0
55976,0.25922835
55977,0.027411476
55978,0.0
55979,8.065142
55980,0.0
55981,0.0
55982,0.0
55983,0.0
55984,0.0
55985,0.0
55986,0.050728828
55987,0.0
55988,0.0
55989,0.0
55990,0.0
55991,0.0
55992,0.0
55993,0.0
55994,0.0
55995,0.0
55996,0.0
55997,0.0
55998,0.0
55999,0.11806571
56000,0.0
56001,0.0
56002,0.0
56003,0.013667575
56004,0.0
56005,0.0
56006,0.0
56007,0.0
56008,0.0
56009,0.012308327
56010,0.44921228
56011,0.0
56012,0.0
56013,0.0
56014,0.0
56015,0.0
56016,0.0
56017,0.0
56018,0.62231785
56019,0.0
56020,0.0
56021,0.0
56022,1.7150271
56023,0.0
56024,0.0
56025,0.0
56026,0.0
56027,0.0
56028,0.0
56029,0.0
56030,0.0
56031,0.0
56032,0.0
56033,1.2370423
56034,4.1073995
56035,1.1486952
56036,0.0
56037,0.0
56038,0.0038505506
56039,0.0
56040,0.0
56041,0.0
56042,0.0
56043,0.0
56044,0.04553486
56045,0.0
