,0
22493,0.042214498
22494,0.0
22495,0.0
22496,0.0
22497,0.0
22498,0.0
22499,0.018775783
22500,0.0
22501,0.08762384
22502,0.0
22503,0.0
22504,0.0
22505,0.0
22506,0.0
22507,0.0
22508,0.0
22509,0.0
22510,0.0073692114
22511,0.0
22512,0.0
22513,0.0
22514,0.0
22515,0.0
22516,0.0
22517,0.0
22518,0.0
22519,0.0
22520,0.0
22521,0.022567064
22522,0.0
22523,0.0
22524,0.0
22525,0.0
22526,0.0
22527,0.0
22528,0.0
22529,0.0
22530,0.0
22531,0.0
22532,0.0
22533,0.0
22534,0.03778375
22535,0.0
22536,0.0
22537,0.757027
22538,0.0
22539,0.0
22540,0.0
22541,0.0
22542,0.0
22543,0.0
22544,0.07157955
22545,0.0
22546,0.17563415
22547,0.0
22548,0.0
22549,1.651342
22550,0.0
22551,0.0
22552,0.0
22553,0.0
22554,0.0
22555,0.17699064
22556,0.0
22557,0.0
22558,0.0003955628
22559,0.0
22560,0.013135879
22561,0.0
22562,0.0
22563,0.0
22564,0.0
22565,0.0
22566,0.055013224
22567,0.0
22568,0.0
22569,0.16744447
22570,0.0
22571,0.0
22572,0.0
22573,0.0
22574,0.0
22575,0.20142776
22576,0.0
22577,0.0
22578,0.0
22579,0.0
22580,0.0
22581,0.0
22582,0.0
22583,0.0
22584,0.0
22585,0.0
22586,0.0
22587,0.0
22588,0.0
22589,0.0
22590,0.0
22591,0.0
22592,0.0
22593,0.0
22594,0.0
22595,0.0
22596,0.0
22597,0.0
22598,0.0
22599,0.0
22600,0.31507513
22601,0.2757052
22602,0.0
22603,0.0
22604,0.20394102
22605,0.06269021
22606,0.0
22607,0.02482934
22608,0.0
22609,0.0
22610,0.0
22611,0.0
22612,0.0
22613,0.0
22614,0.0
22615,0.0
22616,0.0
22617,0.0
22618,0.0
22619,0.0
22620,0.0
22621,0.0
22622,0.0
22623,0.0
22624,0.0
22625,0.0
22626,0.0
22627,0.0
22628,0.0
22629,0.89070326
22630,0.0
22631,0.0
22632,0.0
22633,0.0
22634,0.0
22635,0.0
22636,0.0
22637,0.0
22638,0.0
22639,0.0
22640,0.0
22641,0.0
22642,0.0
22643,0.0
22644,0.0
22645,0.0
22646,0.0
22647,0.0
22648,0.0
22649,0.0
22650,0.0
22651,0.0
22652,0.0
22653,0.0
22654,0.0
22655,0.0
22656,0.0
22657,0.0
22658,0.0
22659,0.0
22660,0.0
22661,0.0
22662,0.0
22663,0.049293324
22664,0.0
22665,0.0
22666,0.0
22667,0.0
22668,0.0
22669,0.89232886
22670,0.3863813
22671,0.0
22672,0.0
22673,0.0
22674,0.0
22675,0.0
22676,0.0
22677,0.0
22678,0.0
22679,0.0
22680,0.0
22681,0.0
22682,0.0
22683,0.0
22684,0.0
22685,0.0
22686,0.0
22687,0.0
22688,0.0
22689,0.05814943
22690,0.47669357
22691,0.047307365
22692,0.0
22693,0.05422042
22694,0.9715159
22695,0.0
22696,0.0
22697,0.0
22698,0.09573379
22699,0.010991185
22700,0.0
22701,0.0
22702,0.0
22703,0.0
22704,0.0
22705,0.026923269
22706,0.0
22707,0.0
22708,0.0
22709,0.0
22710,0.28004253
22711,0.0
22712,0.0
22713,0.0
22714,0.0
22715,0.37344542
22716,0.14135599
22717,0.0
22718,0.0
22719,0.0
22720,0.0
22721,0.092843406
22722,0.0
22723,0.0
22724,0.0
22725,0.0
22726,0.0
22727,0.0
22728,0.0
22729,0.0
22730,0.0
22731,0.0
22732,0.0
22733,0.0
22734,0.0
22735,0.0
22736,0.0
22737,0.0
22738,0.0
22739,0.0
22740,0.0
22741,0.29431185
22742,0.0
22743,0.0
22744,0.0
22745,0.0
22746,0.0
22747,0.0
22748,0.0
22749,0.0
22750,0.0
22751,0.0
22752,0.0
22753,0.0
22754,0.0
22755,0.0
22756,0.0
22757,0.0
22758,0.083253615
22759,0.0
22760,0.0
22761,0.0
22762,0.0
22763,0.0
22764,0.0
22765,0.0
22766,0.0
22767,0.0
22768,0.0
22769,0.0
22770,0.0
22771,0.0
22772,0.0
22773,0.0
22774,0.0
22775,0.0
22776,0.0
22777,0.0
22778,0.0
22779,0.0
22780,0.0
22781,0.0
22782,0.0
22783,0.0
22784,0.0
22785,0.0
22786,0.0
22787,1.0522054
22788,0.0
22789,0.0
22790,0.18438615
22791,0.0
22792,0.0
22793,0.0
22794,0.0
22795,0.0
22796,0.0
22797,0.0
22798,0.0
22799,0.0
22800,0.0
22801,0.0
22802,0.0
22803,0.0
22804,0.0
22805,0.0
22806,0.0
22807,0.0
22808,0.0
22809,0.0
22810,0.0
22811,0.0
22812,0.008146618
22813,0.0
22814,0.62620395
22815,0.0
22816,0.02151798
22817,0.0
22818,0.0
22819,0.0
22820,0.1991547
22821,0.0
22822,0.0
22823,0.0
22824,0.0
22825,0.0
22826,0.21561563
22827,0.028209414
22828,0.08770947
22829,0.0
22830,0.0
22831,0.0
22832,0.0
22833,0.0
22834,0.0
22835,0.0
22836,0.0
22837,0.0
22838,0.0
22839,0.0
22840,0.0
22841,0.0
22842,0.0
22843,0.0
22844,0.0
22845,0.20534143
22846,0.0
22847,0.0
22848,0.0
22849,0.0
22850,0.0
22851,0.0
22852,0.0
22853,0.0
22854,0.0
22855,0.0
22856,0.0
22857,0.0
22858,0.668805
22859,0.0
22860,0.0
22861,0.0
22862,0.33312297
22863,0.056662902
22864,0.00056067837
22865,0.0004105116
22866,0.0
22867,0.0
22868,0.0
22869,0.0
22870,0.0
22871,0.0
22872,0.0
22873,0.0
22874,0.0
22875,0.0
22876,0.0
22877,0.0
22878,1.0382285
22879,0.0
22880,0.0
22881,0.5314497
22882,2.469757
22883,0.046989255
22884,0.0
22885,0.0
22886,0.33951998
22887,0.0
22888,0.0
22889,0.0
22890,0.0
22891,0.0
22892,0.0
22893,0.0
22894,0.0
22895,0.0
22896,0.0
22897,0.0
22898,0.0
22899,0.0
22900,0.0
22901,0.0
22902,0.0
22903,0.0
22904,0.0
22905,0.0
22906,0.48570055
22907,1.0025903
22908,0.0
22909,0.11583135
22910,0.040013704
22911,0.0
22912,0.7370637
22913,0.0
22914,0.0
22915,0.0
22916,0.0
22917,0.0
22918,0.0
22919,0.0
22920,0.0
22921,0.0
22922,0.0
22923,0.0
22924,0.0
22925,0.0
22926,0.0
22927,0.0
22928,0.0
22929,0.0
22930,0.08535053
22931,0.0
22932,0.0
22933,0.0
22934,0.19621992
22935,0.0
22936,0.0
22937,0.0
22938,0.0
22939,0.0
22940,0.0
22941,0.0
22942,0.0
22943,0.0
22944,0.0
22945,0.0
22946,0.0
22947,0.0
22948,0.0
22949,0.0
22950,0.0
22951,0.0
22952,0.67111355
22953,0.0
22954,0.12427091
22955,0.0
22956,2.7524285
22957,1.5190599
22958,0.0
22959,0.0
22960,0.117875606
22961,0.0
22962,0.0
22963,0.0
22964,0.0
22965,0.0
22966,0.0
22967,0.0
22968,0.0
22969,0.0
22970,0.0
22971,0.0
22972,0.0
22973,0.0
22974,0.0
22975,0.0
22976,0.016624464
22977,0.0
22978,0.0
22979,0.0
22980,0.0
22981,0.07739848
22982,0.0
22983,0.0
22984,0.0
22985,0.0
22986,0.0
22987,0.0
22988,0.0
22989,0.14832444
22990,0.2796865
22991,0.0027199897
22992,0.0
22993,0.0
22994,0.0
22995,0.0
22996,0.18569244
22997,0.0
22998,1.8728843
22999,0.0
23000,0.0
23001,0.2976293
23002,0.9927212
23003,0.0
23004,0.0
23005,0.113231294
23006,0.018414592
23007,0.0
23008,0.0
23009,0.0
23010,0.03585444
23011,0.0
23012,1.1432282
23013,0.9987975
23014,2.2795477
23015,0.1215023
23016,0.0
23017,0.25071397
23018,0.0
23019,0.02897542
23020,1.1930172
23021,0.0
23022,0.0
23023,0.0
23024,0.0
23025,0.043054596
23026,11.795184
23027,0.0
23028,0.0
23029,0.0
23030,0.0056127138
23031,0.0
23032,0.0
23033,0.0
23034,0.0
23035,0.0
23036,0.0
23037,0.00041677075
23038,0.27905864
23039,0.009896691
23040,0.3600508
23041,1.3146874
23042,0.0
23043,0.0
23044,2.373856
23045,0.3602938
23046,0.0
23047,0.0
23048,0.0
23049,0.0
23050,0.0
23051,0.0
23052,0.0
23053,0.0
23054,0.0
23055,0.0
23056,0.0
23057,0.0
23058,0.9078689
23059,0.6676148
23060,0.38575712
23061,0.014151117
23062,0.32157335
23063,0.50940436
23064,0.0
23065,2.3374481
23066,2.1181757
23067,0.0035189178
23068,0.0
23069,0.0
23070,0.0
23071,1.1827214
23072,0.039945964
23073,0.0
23074,0.0
23075,0.0
23076,0.0
23077,0.0
23078,0.8624729
23079,0.0
23080,0.0
23081,1.2182647
23082,0.0
23083,0.0
23084,0.0
23085,0.0
23086,0.0
23087,0.0
23088,0.0
23089,0.0
23090,0.0
23091,0.6585478
23092,0.0
23093,0.0
23094,0.0
23095,0.0
23096,0.0
23097,0.0
23098,0.0
23099,0.0
23100,0.89982176
23101,0.0
23102,0.0
23103,0.6987175
23104,0.0
23105,0.12371422
23106,0.0
23107,0.0
23108,0.0
23109,0.0
23110,0.8166705
23111,0.0
23112,0.0
23113,0.0
23114,0.0
23115,0.0
23116,0.0
23117,0.0
23118,0.0
23119,0.0
23120,0.0
23121,0.0
23122,0.0
23123,0.0
23124,0.0
23125,0.0
23126,0.0
23127,0.0
23128,0.0
23129,0.0
23130,0.0
23131,0.0
23132,0.0
23133,0.0
23134,0.0
23135,0.0
23136,0.0
23137,0.0
23138,0.0
23139,0.0
23140,0.0
23141,0.85090506
23142,0.0
23143,0.0
23144,0.0
23145,0.0
23146,0.0
23147,0.0
23148,0.0
23149,0.0
23150,0.0
23151,0.0
23152,0.0
23153,0.0
23154,0.0
23155,0.0
23156,0.0
23157,0.0
23158,0.0
23159,0.0
23160,0.0
23161,0.0
23162,0.0
23163,0.0
23164,0.0
23165,0.0
23166,0.0
23167,0.0
23168,0.0
23169,0.0
23170,0.0
23171,0.0
23172,0.0
23173,0.0
23174,0.03510842
23175,0.16776979
23176,0.22898996
23177,0.0
23178,0.16287635
23179,0.0
23180,0.0
23181,0.0
23182,0.0
23183,0.0
23184,0.0
23185,0.0
23186,0.0
23187,0.0
23188,0.0
23189,0.0
23190,0.015525525
23191,0.0
23192,0.0
23193,0.0
23194,0.0
23195,0.0
23196,0.0
23197,0.0
23198,0.0
23199,0.0
23200,0.0
23201,0.0
23202,0.0
23203,0.0
23204,0.0
23205,0.0
23206,0.0
23207,0.0
23208,0.0
23209,0.0
23210,0.0
23211,0.0
23212,10.62533
23213,0.0
23214,0.0
23215,1.0663396
23216,0.0
23217,0.0
23218,0.0
23219,0.0
23220,0.0
23221,0.0
23222,0.0005078981
23223,0.0
23224,0.0
23225,0.0
23226,0.02103116
23227,0.0
23228,0.0
23229,0.0
23230,0.0
23231,0.0
23232,0.0
23233,7.28582
23234,0.0
23235,0.0
23236,0.7797865
23237,0.0
23238,0.022320762
23239,0.0
23240,0.0
23241,0.486663
23242,0.0
23243,0.0
23244,0.0
23245,0.0
23246,0.0
23247,0.0
23248,0.0
23249,0.0
23250,0.8242134
23251,0.0
23252,0.0
23253,0.0
23254,0.0
23255,0.0
23256,0.0
23257,0.0
23258,0.0
23259,0.0
23260,0.0
23261,0.0
23262,0.0
23263,0.0
23264,0.0
23265,1.8725269
23266,0.0
23267,0.0
23268,0.0
23269,0.0
23270,0.0
23271,0.0
23272,0.0
23273,0.0
23274,0.36588034
23275,0.0018873264
23276,0.0
23277,0.0
23278,0.0
23279,0.0
23280,0.0
23281,0.0
23282,0.0
23283,0.0
23284,0.0
23285,0.3343813
23286,0.0
23287,0.0
23288,0.0
23289,0.0
23290,0.0
23291,0.0
23292,0.0
23293,0.0
23294,0.0
23295,0.0
23296,0.0
23297,0.0
23298,0.0
23299,0.0
23300,0.0
23301,0.0
23302,0.0
23303,0.0
23304,0.0
23305,0.0
23306,0.0
23307,0.0
23308,0.0
23309,0.0
23310,0.0
23311,0.0
23312,0.0
23313,0.0
23314,0.0
23315,0.0
23316,0.0
23317,0.0
23318,0.0
23319,0.0
23320,0.0
23321,0.0
23322,0.0
23323,0.0
23324,0.0
23325,0.0
23326,0.0
23327,0.0
23328,0.0
23329,0.0
23330,0.0
23331,0.0
23332,0.0
23333,0.0
23334,0.0
23335,0.0
23336,0.0
23337,0.0
23338,0.0
23339,0.0
23340,0.0
23341,0.0
23342,0.0
23343,0.0
23344,0.0
23345,0.0
23346,0.0
23347,0.0
23348,0.0
23349,0.0
23350,0.0
23351,0.0
23352,0.0
23353,0.0
23354,0.0
23355,0.0
23356,0.0
23357,0.0
23358,0.0
23359,0.0
23360,0.0
23361,0.0
23362,0.0
23363,0.0
23364,0.0
23365,0.46346325
23366,6.959384
23367,0.0
23368,0.0
23369,0.061527155
23370,0.0
23371,0.0
23372,0.0
23373,0.0
23374,0.0
23375,0.0
23376,0.0
23377,0.0
23378,0.0
23379,0.0
23380,0.0
23381,0.026398374
23382,0.0
23383,0.0
23384,0.27270776
23385,0.0
23386,0.0
23387,0.0
23388,0.0
23389,0.0
23390,0.047757044
23391,0.0011882281
23392,0.023577003
23393,0.0
23394,0.0
23395,0.0
23396,0.0
23397,0.0
23398,0.0
23399,0.0
23400,0.0
23401,0.0
23402,0.0
23403,0.0
23404,0.0
23405,0.0
23406,0.0
23407,0.0
23408,0.0
23409,0.0
23410,0.0
23411,0.0
23412,0.0
23413,0.0
23414,0.0
23415,0.0
23416,0.0
23417,0.0
23418,0.0
23419,0.0
23420,1.7040017
23421,0.0
23422,0.0
23423,0.0
23424,0.0
23425,0.5123329
23426,1.7906868
23427,0.4812853
23428,0.0
23429,0.0
23430,0.0
23431,0.0
23432,0.31506547
23433,0.0
23434,0.0
23435,0.0
23436,0.11606879
23437,0.0
23438,0.0
23439,0.0
23440,0.0
23441,0.0
23442,0.0
23443,1.9181265
23444,0.35134426
23445,1.4789294
23446,0.59964794
23447,0.0
23448,0.0
23449,0.0
23450,0.0014414849
23451,0.024363143
23452,0.0
23453,0.02631454
23454,0.0
23455,0.0
23456,0.0
23457,0.0
23458,0.98494273
23459,0.7861494
23460,0.4028071
23461,0.92039275
23462,0.0
23463,0.0
23464,0.0
23465,0.0
23466,0.0
23467,0.0
23468,0.0
23469,0.0
23470,0.0
23471,0.0
23472,0.0
23473,0.0
23474,0.0
23475,0.0
23476,0.0
23477,0.3214181
23478,0.0
23479,0.0
23480,0.0017882998
23481,0.049270496
23482,0.0
23483,0.0
23484,0.0051274886
23485,0.0
23486,0.0
23487,0.007127585
23488,0.0
23489,0.0
23490,0.0
23491,0.0
23492,0.0
23493,0.0
23494,0.0
23495,0.0
23496,0.0
23497,0.0
23498,0.0
23499,0.015007878
23500,0.0
23501,0.0
23502,0.17641714
23503,0.0
23504,0.0
23505,0.0
23506,0.0
23507,0.0
23508,0.0
23509,0.0
23510,0.0
23511,0.037597746
23512,0.010209557
23513,0.0
23514,0.0
23515,0.0
23516,0.0
23517,0.0
23518,0.0
23519,0.0
23520,0.0
23521,0.0
23522,0.0
23523,0.0
23524,0.0
23525,0.0
23526,0.0
23527,0.24707337
23528,0.0
23529,0.0
23530,0.0
23531,0.0
23532,0.0
23533,0.0
23534,0.0
23535,0.0
23536,0.19243744
23537,3.1837602
23538,0.0
23539,0.0
23540,0.0
23541,0.05754709
23542,0.0
23543,0.0
23544,0.10099307
23545,0.0
23546,0.0
23547,0.0
23548,0.0
23549,0.0
23550,2.2009242
23551,0.0
23552,0.0
23553,0.0
23554,0.0
23555,0.0
23556,0.0
23557,0.0
23558,0.0
23559,0.0
23560,0.0
23561,0.0
23562,0.0
23563,0.0
23564,0.30793816
23565,0.0
23566,0.0
23567,0.0
23568,0.0
23569,0.18053614
23570,0.0
23571,0.0
23572,0.0
23573,0.0
23574,0.08811076
23575,0.0
23576,0.0
23577,0.0
23578,0.0
23579,0.0
23580,0.0
23581,0.0
23582,0.0
23583,0.0
23584,0.0
23585,0.0
23586,0.0
23587,0.0
23588,0.27830642
23589,0.0
23590,0.0
23591,0.03232565
23592,0.0
23593,0.0
23594,0.0
23595,0.0
23596,0.08166225
23597,1.3651556
23598,0.0
23599,0.0
23600,0.0
23601,0.0
23602,0.0
23603,0.0
23604,0.082334295
23605,0.23790163
23606,0.0
23607,0.0
23608,0.0
23609,0.0
23610,0.0
23611,0.0
23612,0.0
23613,0.0
23614,0.0
23615,0.0
23616,0.0
23617,0.0
23618,0.0
23619,0.0
23620,0.0
23621,0.0
23622,0.0
23623,0.0633551
23624,0.0
23625,0.0
23626,0.0
23627,0.0
23628,0.75285053
23629,0.0
23630,0.0
23631,0.0
23632,0.0
23633,0.0
23634,0.0
23635,0.24960928
23636,0.0
23637,0.0
23638,0.0
23639,0.0
23640,0.0
23641,0.0
23642,0.0
23643,0.0
23644,0.0
23645,0.0
23646,0.0
23647,0.01781431
23648,0.37799224
23649,0.0
23650,0.0
23651,0.0
23652,0.0
23653,0.0
23654,0.10846979
23655,0.0
23656,0.0
23657,0.0
23658,0.24732614
23659,0.0
23660,0.0
23661,0.12544292
23662,0.44974327
23663,0.14304131
23664,0.0
23665,0.058715172
23666,0.0
23667,0.0
23668,0.0
23669,0.0
23670,1.2024062
23671,0.0
23672,0.0
23673,0.0
23674,0.039073355
23675,0.50604635
23676,0.0
23677,1.4598103
23678,0.033351548
23679,0.0
23680,0.0
23681,0.0
23682,0.0
23683,0.0
23684,0.0
23685,0.0
23686,0.0
23687,0.0
23688,0.0
23689,0.22362559
23690,0.009323986
23691,0.12868112
23692,0.0
23693,0.0
23694,0.0
23695,0.0
23696,0.0
23697,0.0
23698,0.0
23699,0.05704259
23700,0.0
23701,2.1798885
23702,0.0
23703,0.05003232
23704,2.8166196
23705,1.9905916
23706,0.0
23707,0.0
23708,0.0
23709,0.0
23710,0.0
23711,0.14846155
23712,0.0
23713,0.0
23714,0.0
23715,0.0
23716,0.0
23717,0.0
23718,0.0
23719,0.0
23720,0.0
23721,1.073165
23722,0.0
23723,0.0
23724,2.195638
23725,0.30100083
23726,0.0
23727,0.5477766
23728,0.0
23729,0.0
23730,0.0
23731,0.0
23732,0.0
23733,0.0
23734,0.0
23735,0.0
23736,0.0
23737,0.0
23738,0.0
23739,0.0
23740,0.0
23741,0.0
23742,0.0
23743,0.0
23744,0.0
23745,0.0
23746,0.0
23747,0.0
23748,1.1235482
23749,0.0
23750,0.0
23751,0.8025442
23752,0.0
23753,0.0
23754,0.0
23755,0.0
23756,0.0
23757,0.0
23758,0.0
23759,0.0
23760,0.002607526
23761,0.011539575
23762,0.07942534
23763,0.0
23764,0.0
23765,0.042418018
23766,0.11486494
23767,0.0
23768,0.0
23769,0.0
23770,0.0
23771,0.0
23772,0.0
23773,0.0
23774,0.0
23775,0.0
23776,0.0
23777,0.20338795
23778,0.0
23779,0.0
23780,0.069664836
23781,0.0
23782,0.0
23783,0.0
23784,0.0
23785,0.0
23786,0.0
23787,0.0
23788,0.0
23789,0.0
23790,0.0
23791,0.0
23792,0.0
23793,0.0
23794,0.0
23795,0.0
23796,0.0
23797,0.0
23798,0.24378285
23799,0.0
23800,0.1691609
23801,0.98042005
23802,0.0
23803,0.0
23804,0.0
23805,0.0
23806,0.0
23807,0.0
23808,0.0
23809,0.0
23810,0.0
23811,0.0
23812,0.0
23813,0.0
23814,0.0
23815,0.0
23816,0.0
23817,0.0
23818,0.0
23819,0.32472673
23820,0.0
23821,0.0
23822,0.0
23823,0.264804
23824,0.0019712008
23825,0.0
23826,0.0
23827,0.0
23828,0.0
23829,0.0
23830,0.0
23831,0.55955535
23832,0.0
23833,0.0
23834,0.0
23835,0.0
23836,0.0
23837,0.0
23838,0.0
23839,0.0
23840,1.5021437
23841,1.7654884
23842,2.2487335
23843,0.14547835
23844,0.817312
23845,0.107694104
23846,0.04896537
23847,0.024828011
23848,0.0
23849,0.0
23850,0.0
23851,0.0
23852,0.0
23853,0.0
23854,0.0
23855,0.0
23856,0.0
23857,0.0
23858,0.0
23859,0.0
23860,0.0
23861,0.0
23862,0.0
23863,0.0
23864,1.156303
23865,0.0
23866,0.0
23867,1.4154248
23868,0.27695262
23869,0.0
23870,0.058575504
23871,0.0
23872,0.0
23873,0.0
23874,0.0
23875,0.0
23876,0.0
23877,0.0
23878,0.0
23879,0.0
23880,0.0
23881,0.0
23882,0.0
23883,0.0
23884,0.0
23885,0.0
23886,0.0
23887,0.0
23888,0.0
23889,0.0
23890,0.0
23891,0.0
23892,0.0
23893,0.0
23894,0.0
23895,0.0
23896,0.0
23897,0.0
23898,0.0
23899,0.61648595
23900,0.0
23901,0.0
23902,0.0
23903,0.0
23904,0.0
23905,0.0017976513
23906,0.0
23907,0.021486437
23908,0.0
23909,0.0
23910,0.0
23911,0.0
23912,0.0
23913,0.0
23914,0.0
23915,0.0
23916,0.0
23917,0.0
23918,0.0
23919,0.0
23920,0.0
23921,0.015570995
23922,0.0
23923,0.0
23924,0.018573198
23925,0.0
23926,0.0
23927,0.0
23928,0.0
23929,0.0
23930,0.0
23931,0.0
23932,0.0
23933,0.0
23934,0.0
23935,0.0
23936,0.0
23937,0.0
23938,0.0
23939,0.0
23940,0.0
23941,0.0
23942,0.0
23943,0.0
23944,0.0
23945,0.0
23946,0.0
23947,0.0
23948,0.3960801
23949,0.0
23950,0.0
23951,0.0
23952,0.00990314
23953,2.2533522
23954,0.0
23955,0.51587164
23956,0.0
23957,0.0
23958,0.0
23959,0.0
23960,0.0
23961,0.0
23962,0.41876137
23963,0.0
23964,0.0
23965,0.0
23966,0.0
23967,3.1297994
23968,0.0
23969,0.0
23970,0.019079238
23971,0.0
23972,0.0
23973,0.0
23974,0.0
23975,0.0
23976,0.0
23977,0.0
23978,0.0
23979,0.0
23980,0.0
23981,0.0
23982,0.0
23983,0.0
23984,0.9085652
23985,0.19631739
23986,0.0
23987,0.40164828
23988,0.07835463
23989,0.0
23990,0.0
23991,0.0
23992,0.0
23993,0.0
23994,0.32572275
23995,0.0
23996,0.0
23997,0.0
23998,0.0
23999,0.0
24000,0.0
24001,0.0
24002,0.0
24003,0.0
24004,0.0
24005,0.0
24006,3.1087182
24007,0.52843773
24008,0.0
24009,2.0369573
24010,0.0
24011,0.0
24012,0.0
24013,0.0
24014,0.0
24015,0.020623067
24016,0.0
24017,0.0
24018,0.0
24019,0.00903342
24020,0.0
24021,0.0
24022,0.035783783
24023,0.0
24024,0.0
24025,2.0416796
24026,0.12494676
24027,0.022979463
24028,0.0
24029,0.022688804
24030,0.2675821
24031,0.0
24032,0.0
24033,0.0
24034,0.0
24035,0.0
24036,0.0
24037,0.0
24038,0.0
24039,0.0
24040,0.0
24041,0.0
24042,0.0
24043,0.0
24044,0.0
24045,0.0
24046,0.0
24047,0.0
24048,0.0
24049,0.0
24050,0.0
24051,0.0
24052,0.0
24053,0.0
24054,0.0
24055,0.0
24056,0.0
24057,0.0
24058,0.0
24059,0.0
24060,0.0
24061,0.0
24062,0.0
24063,1.2611845
24064,0.0
24065,0.0
24066,0.0
24067,0.0
24068,0.0
24069,0.0
24070,0.0
24071,0.0
24072,0.0
24073,1.3253632
24074,0.0
24075,0.0
24076,1.4722885
24077,0.6817403
24078,0.14355496
24079,0.0
24080,0.01484091
24081,0.0
24082,0.0
24083,0.0
24084,0.0
24085,0.0
24086,0.0
24087,0.0
24088,0.0
24089,0.0
24090,0.0
24091,0.0
24092,0.0
24093,0.0
24094,0.0
24095,0.0
24096,0.0
24097,0.0
24098,0.0
24099,0.0
24100,0.0
24101,0.0
24102,0.0
24103,0.0
24104,0.0
24105,0.47187594
24106,0.0
24107,0.0
24108,0.0
24109,0.0
24110,0.0
24111,0.0
24112,0.0
24113,0.0
24114,0.0
24115,0.0
24116,0.0
24117,0.0
24118,0.0
24119,0.0
24120,0.0
24121,0.0
24122,0.0
24123,0.0
24124,0.0
24125,0.0
24126,0.8469736
24127,0.0
24128,0.0
24129,0.007917876
24130,0.4473866
24131,0.0
24132,0.0
24133,0.008725518
24134,0.00034175822
24135,0.0
24136,0.0
24137,0.0
24138,0.071797214
24139,0.0
24140,0.0
24141,0.0
24142,0.0
24143,0.0
24144,0.0
24145,0.0
24146,0.0
24147,0.0
24148,0.0
24149,0.0
24150,0.0
24151,0.0
24152,0.0
24153,0.07818752
24154,0.0
24155,0.24934305
24156,0.0
24157,0.0
24158,0.011043033
24159,0.06575078
24160,0.71000963
24161,0.5648764
24162,0.0
24163,0.0
24164,0.0
24165,0.0
24166,0.048849996
24167,0.0
24168,0.0
24169,0.0
24170,0.0
24171,0.0
24172,0.0
24173,0.0
24174,0.0
24175,0.0018972635
24176,0.0
24177,0.0
24178,0.0
24179,0.0
24180,0.0
24181,0.0
24182,0.0
24183,0.0
24184,0.0
24185,0.0
24186,0.0
24187,0.0
24188,0.0
24189,0.0
24190,0.0
24191,0.0
24192,0.0
24193,0.0
24194,0.0
24195,0.0
24196,0.0
24197,0.0
24198,0.0
24199,0.0
24200,0.0
24201,0.0
24202,0.0
24203,0.023600074
24204,0.0
24205,0.3644774
24206,0.0
24207,0.046057444
24208,0.9816203
24209,0.091494106
24210,0.0
24211,0.0
24212,0.0
24213,2.18656
24214,0.0
24215,0.0
24216,0.045604553
24217,0.0
24218,0.0
24219,0.0
24220,0.412012
24221,0.0
24222,0.2344373
24223,0.7008284
24224,0.0
24225,0.36784443
24226,0.0
24227,0.0
24228,0.0
24229,0.0
24230,0.0
24231,1.3194302
24232,0.0
24233,0.0
24234,0.0
24235,0.0
24236,0.0
24237,0.0050301002
24238,0.0
24239,1.4510593
24240,0.0
24241,0.0
24242,0.0
24243,0.0
24244,0.0
24245,0.0
24246,0.0
24247,0.0
24248,0.0
24249,0.0
24250,0.0
24251,0.0
24252,0.0
24253,0.0
24254,0.0
24255,0.09024086
24256,0.4264003
24257,0.016239604
24258,0.009370896
24259,0.09415933
24260,0.54592973
24261,0.0
24262,0.35541067
24263,0.0
24264,0.0
24265,0.0
24266,0.0
24267,0.0
24268,0.0
24269,0.0
24270,0.0
24271,0.0
24272,0.0
24273,0.0
24274,0.0
24275,0.0
24276,0.0
24277,0.0
24278,0.0
24279,0.0
24280,1.0387715
24281,4.5743433e-05
24282,0.08531162
24283,0.0
24284,0.0
24285,0.043488614
24286,0.0
24287,0.0
24288,0.08882536
24289,0.030701384
24290,0.0
24291,0.0
24292,0.0
24293,0.0
24294,0.0
24295,0.0
24296,0.0
24297,0.0
24298,0.0
24299,0.0
24300,0.0
24301,0.0
24302,0.0
24303,0.0
24304,0.0
24305,0.0
24306,0.0
24307,0.0
24308,0.0
24309,0.0
24310,0.07064663
24311,0.0
24312,0.0
24313,0.0
24314,0.0
24315,0.0
24316,0.0
24317,0.0
24318,0.0
24319,0.0
24320,0.0
24321,0.0
24322,0.0
24323,0.05031745
24324,1.9793949
24325,0.0
24326,0.0
24327,0.0
24328,0.0
24329,0.0
24330,7.420852e-05
24331,0.0
24332,0.0
24333,0.0
24334,0.0
24335,0.0
24336,0.0
24337,0.0
24338,0.0
24339,0.0
24340,0.0
24341,0.0
24342,0.0
24343,0.0
24344,0.0007311813
24345,0.0
24346,0.0
24347,0.0
24348,0.0
24349,0.0
24350,0.0
24351,0.0
24352,0.0
24353,0.0016427843
24354,0.0
24355,0.0
24356,0.0
24357,0.7071439
24358,0.071005404
24359,0.0
24360,0.05765518
24361,0.0
24362,0.0
24363,0.0
24364,0.0
24365,0.0
24366,0.0
24367,0.0
24368,0.0
24369,0.0
24370,0.0
24371,0.0
24372,0.0
24373,0.0
24374,0.9212142
24375,0.006549849
24376,0.0
24377,0.0
24378,0.0
24379,0.0
24380,0.0
24381,0.0
24382,0.06348731
24383,1.7307392
24384,0.0
24385,0.0
24386,0.44135553
24387,0.0
24388,0.0
24389,0.0
24390,0.0
24391,0.0
24392,0.0
24393,0.0
24394,0.0
24395,0.0
