,0
55801,0.0
55802,0.0
55803,0.0
55804,0.0
55805,0.0
55806,0.046522375
55807,0.05122184
55808,0.0
55809,0.0
55810,0.0
55811,0.0
55812,0.0
55813,0.0
55814,0.0
55815,0.0
55816,0.0
55817,0.0
55818,0.0
55819,0.01493979
55820,0.0
55821,0.0
55822,0.0
55823,0.0
55824,0.0
55825,0.0
55826,0.0
55827,0.0
55828,0.0
55829,0.0
55830,0.0
55831,0.0
55832,0.0
55833,0.0
55834,0.0
55835,0.0
55836,0.0
55837,0.0
55838,0.0
55839,0.0
55840,0.0
55841,0.0
55842,0.0
55843,0.0
55844,0.0
55845,0.0
55846,0.0
55847,0.0
55848,0.0
55849,0.0
55850,0.0
55851,0.0
55852,0.0
55853,2.1314943
55854,0.07873128
55855,0.046906043
55856,0.0
55857,0.0
55858,0.0
55859,0.0
55860,0.0
55861,0.0
55862,0.0
55863,0.0
55864,0.028303796
55865,0.0
55866,0.067373656
55867,0.0
55868,0.0
55869,0.0
55870,0.0
55871,0.0
55872,0.7781856
55873,0.0
55874,0.0
55875,0.6480614
55876,0.07876106
55877,1.1074026
55878,0.21230628
55879,0.0
55880,0.0
55881,0.0
55882,0.0
55883,0.0
55884,0.0
55885,0.0
55886,0.0
55887,0.0
55888,0.0
55889,0.0
55890,0.0
55891,0.0
55892,0.0
55893,0.0
55894,0.099682696
55895,4.053577
55896,0.0
55897,0.0
55898,0.0
55899,0.0
55900,0.0
55901,0.0
55902,0.0
55903,0.1394484
55904,0.0
55905,0.017964372
55906,0.0
55907,0.0
55908,0.0
55909,0.09057227
55910,0.0
55911,0.28001645
55912,0.0
55913,0.0
55914,2.2707453
55915,8.958361
55916,3.6704977
55917,0.0
55918,0.0
55919,0.43837878
55920,0.0
55921,0.0
55922,0.001522384
55923,0.0
55924,0.0
55925,0.0
55926,0.0
55927,0.0
55928,0.0
55929,0.0
55930,0.0
55931,0.0
55932,0.0
55933,0.0
55934,2.2445054
55935,0.124310076
55936,0.0
55937,0.9393905
55938,0.0
55939,0.07650749
55940,0.0
55941,0.0
55942,0.032136757
55943,0.0
55944,1.8224134
55945,0.0
55946,0.0
55947,0.0
55948,0.0
55949,0.0
55950,0.0
55951,0.0
55952,0.0
55953,0.0
55954,0.0
55955,0.0
55956,0.0
55957,0.0
55958,0.044410717
55959,0.0
55960,0.0
55961,0.0
55962,0.0
55963,0.0
55964,0.0
55965,0.0
55966,0.0
55967,0.0
55968,0.0
55969,0.0
55970,0.0
55971,0.0
55972,0.0
55973,0.0
55974,0.0
55975,0.0
55976,0.0
55977,0.0
55978,0.0
55979,0.0
55980,0.0
55981,1.5153376
55982,0.0
55983,0.00025445528
55984,0.0
55985,0.0
55986,0.0
55987,0.0
55988,0.0
55989,0.0
55990,0.05900588
55991,0.0
55992,0.0
55993,0.0
55994,0.0
55995,0.0
55996,0.0
55997,0.0
55998,0.0
55999,0.0
56000,0.0
56001,0.0
56002,0.0
56003,0.0
56004,0.0
56005,0.02279342
56006,0.0
56007,0.0
56008,0.0
56009,0.18039197
56010,0.0
56011,0.0
56012,0.0
56013,0.0
56014,0.0
56015,0.0
56016,0.0
56017,0.63876873
56018,0.0
56019,0.0
56020,0.0
56021,0.0
56022,0.0
56023,0.0
56024,0.0
56025,0.0
56026,0.9060709
56027,0.0
56028,0.0
56029,0.0
56030,0.0
56031,0.0
56032,0.0
56033,0.0
56034,0.0
56035,0.0
56036,0.0
56037,0.0
56038,0.0
56039,0.0
56040,0.0
56041,0.0
56042,0.0
56043,0.0
56044,0.0
56045,0.0
56046,0.0
56047,0.5099053
56048,0.0
56049,0.0
56050,0.0
56051,0.04858721
56052,0.0
56053,0.0
56054,0.3872202
56055,0.0
56056,0.0
56057,0.0
56058,0.18768983
56059,0.0
56060,3.516572
56061,0.0
56062,0.0
56063,0.0
56064,0.0
56065,0.0
56066,0.0
56067,0.02877975
56068,0.0
56069,0.15978703
56070,0.0
56071,0.0
56072,0.0
56073,0.0
56074,0.0
56075,0.0
56076,0.0
56077,0.0
56078,0.0
56079,0.0
56080,0.0
56081,0.0
56082,0.0
56083,0.0
56084,0.0
56085,0.0
56086,0.0
56087,0.0
56088,0.0
56089,0.0
56090,0.26227048
56091,0.0713995
56092,0.015055055
56093,0.0
56094,1.016883
56095,0.0
56096,1.7529452
56097,0.00012208708
56098,0.0
56099,5.1868258
56100,0.0
56101,0.0
56102,0.0
56103,0.09212154
56104,0.0
56105,0.0
56106,0.0
56107,0.0
56108,1.614897
56109,0.0
56110,0.0
56111,1.7884
56112,0.0
56113,0.0
56114,0.0
56115,0.0
56116,0.0
56117,0.46604294
56118,0.0
56119,0.0
56120,0.0
56121,0.0
56122,0.0
56123,0.0
56124,0.0
56125,0.0
56126,0.0
56127,0.0
56128,0.0
56129,0.0
56130,0.0
56131,0.0
56132,0.0
56133,0.0
56134,0.0
56135,0.0
56136,0.0
56137,0.0
56138,0.046151053
56139,1.5652049
56140,0.0
56141,0.0
56142,0.0
56143,0.0
56144,0.0
56145,0.22135092
56146,1.0589669
56147,0.0
56148,0.0
56149,0.0
56150,0.0
56151,0.0
56152,0.0
56153,0.0
56154,0.0
56155,0.0
56156,0.0
56157,0.0
56158,0.0
56159,0.0
56160,0.0
56161,0.0
56162,0.0
56163,0.0
56164,0.0
56165,0.0
56166,0.0
56167,0.0
56168,0.0
56169,0.0
56170,0.0
56171,0.0
56172,0.0
56173,0.0
56174,0.0
56175,0.0
56176,0.0009231977
56177,0.0
56178,0.0
56179,0.06897963
56180,0.0
56181,0.0
56182,0.0
56183,0.0
56184,0.0
56185,0.0
56186,0.0
56187,0.91285795
56188,0.0
56189,0.0
56190,0.58939105
56191,0.0
56192,0.0
56193,0.0
56194,0.058430564
56195,0.0
56196,0.0
56197,8.657382
56198,0.0
56199,0.0
56200,0.0
56201,0.0
56202,0.0
56203,0.0
56204,0.0
56205,1.3029687
56206,0.0
56207,0.7931293
56208,4.1056066
56209,0.0
56210,0.0
56211,0.0
56212,0.0
56213,0.0
56214,0.0
56215,0.0
56216,0.0
56217,0.0
56218,0.0
56219,0.0
56220,0.0
56221,0.0
56222,0.0
56223,0.0
56224,1.1571904
56225,1.5091494
56226,0.0
56227,0.0
56228,0.0
56229,0.0
56230,0.009082558
56231,0.0
56232,0.25425306
56233,0.0
56234,0.0
56235,0.050150987
56236,0.0
56237,0.007368582
56238,0.0
56239,0.0
56240,0.0
56241,1.5468997
56242,0.0
56243,0.0
56244,0.0
56245,0.0
56246,0.0
56247,0.0
56248,0.0
56249,0.0
56250,0.0
56251,0.061075043
56252,0.0
56253,0.0
56254,0.0
56255,0.0
56256,0.0
56257,0.0
56258,0.0
56259,0.0
56260,0.0
56261,0.0
56262,1.8851675
56263,2.634294
56264,0.008902737
56265,0.42352208
56266,0.0
56267,0.0
56268,0.0
56269,0.0
56270,1.311617
56271,0.110644095
56272,0.0
56273,0.0
56274,0.0
56275,0.0
56276,0.0
56277,0.0
56278,0.18121158
56279,0.23795854
56280,0.0
56281,0.0
56282,0.0
56283,0.0
56284,0.0
56285,0.0
56286,0.0
56287,0.0
56288,1.8570273
56289,0.0
56290,0.0
56291,0.0
56292,0.0
56293,0.0
56294,0.0
56295,0.0
56296,0.0
56297,0.0
56298,0.044102672
56299,0.034226842
56300,0.0
56301,0.0
56302,0.0
56303,0.0
56304,0.0
56305,0.0
56306,0.0
56307,0.0
56308,0.0
56309,0.0
56310,0.0
56311,0.0
56312,0.0
56313,0.0
56314,0.0
56315,0.0
56316,0.0
56317,0.0
56318,0.0
56319,0.0
56320,0.0
56321,0.0
56322,0.0
56323,0.0
56324,0.0
56325,0.0
56326,0.0
56327,2.6267982
56328,0.0
56329,0.0
56330,0.0
56331,0.0
56332,0.0
56333,0.0
56334,0.0
56335,0.0
56336,0.0
56337,0.0
56338,0.0
56339,0.0
56340,0.0
56341,0.4686547
56342,0.0
56343,0.0
56344,0.0
56345,0.0
56346,1.3621436
56347,0.23929234
56348,0.0
56349,0.0
56350,0.0
56351,0.0
56352,0.0
56353,0.0
56354,0.072156176
56355,0.0
56356,0.0
56357,0.0
56358,0.0
56359,0.0
56360,0.0
56361,0.0
56362,0.0
56363,0.0
56364,0.0
56365,0.0
56366,0.0
56367,0.0
56368,0.0
56369,0.0
56370,0.0
56371,0.0
56372,0.0
56373,0.0
56374,0.0
56375,0.0
56376,0.0
56377,0.0
56378,0.4242223
56379,3.2547789
56380,0.0
56381,0.0
56382,0.0
56383,0.0
56384,0.0
56385,0.0
56386,0.0
56387,0.0
56388,0.0
56389,0.04551837
56390,0.0
56391,0.0
56392,0.67523247
56393,0.7538818
56394,0.4720002
56395,1.4119154
56396,0.0
56397,0.0
56398,0.0
56399,0.006981781
56400,0.0
56401,0.0
56402,0.0
56403,0.0
56404,0.0
56405,0.0
56406,0.0
56407,0.0
56408,0.0
56409,0.5059642
56410,1.8244951
56411,0.0
56412,0.0
56413,0.0
56414,0.0
56415,0.0012749161
56416,0.0
56417,0.3444124
56418,0.0
56419,0.0
56420,0.0
56421,0.24236996
56422,0.0
56423,0.011918445
56424,0.0
56425,0.0
56426,0.0
56427,0.0
56428,0.0
56429,0.0
56430,0.0
56431,0.0
56432,0.0
56433,0.0
56434,0.0
56435,0.0
56436,0.0
56437,0.0
56438,0.012077643
56439,0.027603889
56440,0.0
56441,0.0
56442,0.0
56443,0.0
56444,0.0
56445,0.0
56446,0.0
56447,0.0
56448,0.0
56449,0.0
56450,0.0
56451,0.040508714
56452,0.0
56453,0.0
56454,0.0
56455,0.0
56456,0.0
56457,0.0
56458,0.0
56459,0.0
56460,0.0
56461,0.0
56462,0.0
56463,0.0
56464,0.0
56465,0.0
56466,0.0
56467,0.0
56468,0.0
56469,0.0
56470,0.0
56471,0.0
56472,0.0
56473,0.0
56474,0.0
56475,0.0
56476,0.0
56477,0.0
56478,0.0
56479,0.0
56480,0.0
56481,0.0
56482,0.0
56483,0.0
56484,0.0
56485,2.4725075
56486,0.090751305
56487,0.00647838
56488,0.0
56489,0.0
56490,0.0
56491,0.0
56492,0.0
56493,0.0
56494,0.0
56495,0.0
56496,0.1376961
56497,0.0
56498,0.1134556
56499,0.0
56500,0.0
56501,0.0
56502,0.0
56503,0.0
56504,0.88195175
56505,0.0
56506,0.0
56507,0.8022663
56508,0.2119224
56509,1.3210825
56510,0.29626805
56511,0.0
56512,0.0
56513,0.0
56514,0.0
56515,0.0
56516,0.0
56517,0.0
56518,0.0
56519,0.0
56520,0.0
56521,0.0
56522,0.0
56523,0.0
56524,0.0
56525,0.0
56526,0.031840533
56527,4.0208874
56528,0.0
56529,0.0
56530,0.0
56531,0.0
56532,0.0
56533,0.0
56534,0.0
56535,0.06681106
56536,0.0
56537,0.023265578
56538,0.0
56539,0.0
56540,0.0
56541,0.020390965
56542,0.0
56543,0.33371451
56544,0.0
56545,0.0
56546,1.8504198
56547,8.390037
56548,3.3282354
56549,0.0
56550,0.0
56551,0.35182777
56552,0.0
56553,0.0
56554,0.008679752
56555,0.0
56556,0.0
56557,0.0
56558,0.0
56559,0.0
56560,0.0
56561,0.0
56562,0.0
56563,0.0
56564,0.0
56565,0.0
56566,2.3158536
56567,0.25675073
56568,0.0
56569,0.88735306
56570,0.0
56571,0.09352379
56572,0.0
56573,0.0
56574,0.051220655
56575,0.0
56576,1.7338386
56577,0.0
56578,0.0
56579,0.0
56580,0.0
56581,0.0
56582,0.0
56583,0.0
56584,0.0
56585,0.0
56586,0.0
56587,0.0
56588,0.0
56589,0.0
56590,0.109328665
56591,0.0
56592,0.0
56593,0.0
56594,0.0
56595,0.0
56596,0.0
56597,0.0
56598,0.0
56599,0.0
56600,0.0
56601,0.0
56602,0.0
56603,0.0
56604,0.0
56605,0.0
56606,0.0
56607,0.0
56608,0.0
56609,0.0
56610,0.0
56611,0.0
56612,0.0
56613,1.7937175
56614,0.0
56615,0.000100722296
56616,0.0
56617,0.0
56618,0.0
56619,0.0
56620,0.0
56621,0.0
56622,0.0595369
56623,0.0
56624,0.0
56625,0.0
56626,0.0
56627,0.0
56628,0.0
56629,0.0
56630,0.0
56631,0.0
56632,0.0
56633,0.0
56634,0.0
56635,0.0
56636,0.0
56637,0.15993357
56638,0.0
56639,0.0
56640,0.0
56641,0.14933886
56642,0.0
56643,0.0
56644,0.0
56645,0.0
56646,0.0
56647,0.0
56648,0.0
56649,0.8324892
56650,0.0
56651,0.0
56652,0.0
56653,0.0
56654,0.0
56655,0.0
56656,0.0
56657,0.0
56658,0.7197041
56659,0.0
56660,0.00021992643
56661,0.0
56662,0.0
56663,0.0
56664,0.0
56665,0.0
56666,0.0
56667,0.0
56668,0.0
56669,0.0
56670,0.0
56671,0.0
56672,0.0
56673,0.0
56674,0.0
56675,0.0
56676,0.0
56677,0.0
56678,0.0
56679,0.49462774
56680,0.0
56681,0.0
56682,0.0
56683,0.05814215
56684,0.0
56685,0.0
56686,0.44493073
56687,0.0
56688,0.0
56689,0.0
56690,0.29870194
56691,0.0
56692,3.7679403
56693,0.0
56694,0.0
56695,0.0
56696,0.0
56697,0.0
56698,0.0
56699,0.0
56700,0.0
56701,0.1886021
56702,0.0
56703,0.0
56704,0.0
56705,0.0
56706,0.0
56707,0.0
56708,0.0
56709,0.0
56710,0.0
56711,0.0
56712,0.0
56713,0.0
56714,0.0
56715,0.0
56716,0.0
56717,0.0
56718,0.0
56719,0.0
56720,0.0
56721,0.0
56722,0.31911308
56723,0.12721162
56724,0.0
56725,0.0
56726,1.1377032
56727,0.0
56728,2.1626494
56729,0.03459002
56730,0.0
56731,3.8895218
56732,0.0
56733,0.0
56734,0.0
56735,0.07970929
56736,0.0
56737,0.0
56738,0.0
56739,0.0
56740,1.4535967
56741,0.0
56742,0.0
56743,1.4766608
56744,0.0
56745,0.0
56746,0.0
56747,0.0
56748,0.0
56749,0.40373412
56750,0.0
56751,0.0
56752,0.0
56753,0.0
56754,0.0
56755,0.0
56756,0.0
56757,0.00026444934
56758,0.0
56759,0.0
56760,0.0
56761,0.0
56762,0.0
56763,0.0
56764,0.0
56765,0.0
56766,0.0
56767,0.0
56768,0.0
56769,0.0
56770,0.08081998
56771,1.452974
56772,0.0
56773,0.0
56774,0.0
56775,0.0
56776,0.0
56777,0.2511115
56778,1.1870079
56779,0.0
56780,0.0
56781,0.0
56782,0.0
56783,0.0
56784,0.0
56785,0.0
56786,0.0
56787,0.0
56788,0.0
56789,0.0
56790,0.0
56791,0.0
56792,0.0
56793,0.0
56794,0.0
56795,0.0
56796,0.0
56797,0.0
56798,0.0
56799,0.0
56800,0.0
56801,0.0
56802,0.0
56803,0.0
56804,0.0
56805,0.0
56806,0.0
56807,0.0
56808,0.0025290204
56809,0.0
56810,0.0
56811,0.14828679
56812,0.0
56813,0.0
56814,0.0
56815,0.0
56816,0.0
56817,0.0
56818,0.0
56819,1.3468001
56820,0.0
56821,0.0
56822,0.4037512
56823,0.0
56824,0.0
56825,0.0
56826,0.007441852
56827,0.0
56828,0.0
56829,9.501152
56830,0.0
56831,0.0
56832,0.0
56833,0.0
56834,0.0
56835,0.0
56836,0.0
56837,1.0637947
56838,0.0
56839,0.7250944
56840,3.577285
56841,0.0
56842,0.0
56843,0.0
56844,0.0
56845,0.0
56846,0.0
56847,0.0
56848,0.0
56849,0.0
56850,0.0
56851,0.0
56852,0.0
56853,0.0
56854,0.0
56855,0.0
56856,0.8751266
56857,1.1376153
56858,0.0
56859,0.0
56860,0.0
56861,0.0
56862,5.5721935e-05
56863,0.0
56864,0.40891254
56865,0.0
56866,0.0
56867,0.08795272
56868,0.0
56869,0.003132047
56870,0.0
56871,0.0
56872,4.8338457e-05
56873,1.4489757
56874,0.0
56875,0.0
56876,0.0
56877,0.0
56878,0.0
56879,0.0
56880,0.0
56881,0.0
56882,0.0
56883,0.0015312871
56884,0.0
56885,0.0
56886,0.0
56887,0.0
56888,0.0
56889,0.0
56890,0.0
56891,0.0
56892,0.0
56893,0.0
56894,1.3292955
56895,2.1523006
56896,0.0034960685
56897,0.39915577
56898,0.0
56899,0.0
56900,0.0
56901,0.0
56902,1.0043433
56903,0.18044002
56904,0.0
56905,0.0
56906,0.0
56907,0.0
56908,0.0
56909,0.0
56910,0.17935832
56911,0.20642717
56912,0.0
56913,0.0
56914,0.0
56915,0.0
56916,0.0
56917,0.0
56918,0.0
56919,0.0
56920,1.9726872
56921,0.0
56922,0.0
56923,0.0
56924,0.0
56925,0.0
56926,0.0
56927,0.0
56928,0.0
56929,0.0
56930,0.027905168
56931,0.095399074
56932,0.0
56933,0.0
56934,0.0
56935,0.0
56936,0.0
56937,0.0
56938,0.0
56939,0.0
56940,0.0
56941,0.0
56942,0.0
56943,0.0
56944,0.0
56945,0.0
56946,0.0
56947,0.0
56948,0.0
56949,0.0
56950,0.0
56951,0.0
56952,0.0
56953,0.0
56954,0.0
56955,0.0
56956,0.0
56957,0.0
56958,0.0
56959,2.8943322
56960,0.0
56961,0.0
56962,0.0
56963,0.0
56964,0.0
56965,0.0
56966,0.0
56967,0.0
56968,0.0
56969,0.0
56970,0.0
56971,0.0
56972,0.0
56973,0.3617903
56974,0.0
56975,0.0
56976,0.0
56977,0.0
56978,1.7422543
56979,0.21339776
56980,0.0
56981,0.0
56982,0.0
56983,0.0
56984,0.0
56985,0.0
56986,0.012219701
56987,0.0
56988,0.0
56989,0.0
56990,0.0
56991,0.0
56992,0.0
56993,0.0
56994,0.0
56995,0.0
56996,0.0
56997,0.0
56998,0.0
56999,0.0
57000,0.0
57001,0.0
57002,0.0
57003,0.0
57004,0.0
57005,0.0
57006,0.0
57007,0.0
57008,0.0
57009,0.0
57010,0.47278675
57011,3.2310755
57012,0.0
57013,0.0
57014,0.0
57015,0.0
57016,0.0
57017,0.0
57018,0.0
57019,0.0
57020,0.0
57021,0.16697118
57022,0.0
57023,0.0
57024,0.55039877
57025,1.0855354
57026,0.59818715
57027,1.3423438
57028,0.0
57029,0.0
57030,0.0
57031,0.0
57032,0.0
57033,0.0
57034,0.0
57035,0.0
57036,0.0
57037,0.0
57038,0.0
57039,0.0
57040,0.0
57041,0.5559879
57042,2.2483983
57043,0.0
57044,0.0
57045,0.0
57046,0.0
57047,0.0
57048,0.0
57049,0.3460649
57050,0.0
57051,0.0
57052,0.0
57053,0.0454789
57054,0.0
57055,0.0029121204
57056,0.0
57057,0.0
57058,0.0
57059,0.0
57060,0.0
57061,0.00013649695
57062,0.0
57063,0.0
57064,0.0
57065,0.0
57066,0.0
57067,0.0
57068,0.0
57069,0.0
57070,0.09625594
57071,0.07011371
57072,0.0
57073,0.0
57074,0.0
57075,0.0
57076,0.0
57077,0.0
57078,0.0
57079,0.0
57080,0.0
57081,0.0
57082,0.0
57083,0.011093963
57084,0.0
57085,0.0
57086,0.0
57087,0.0
57088,0.0
57089,0.0
57090,0.0
57091,0.0
57092,0.0
57093,0.0
57094,0.0
57095,0.0
57096,0.0
57097,0.0
57098,0.0
57099,0.0
57100,0.0
57101,0.0
57102,0.0
57103,0.0
57104,0.0
57105,0.0
57106,0.0
57107,0.0
57108,0.0
57109,0.0
57110,0.0
57111,0.0
57112,0.0
57113,0.0
57114,0.0
57115,0.0
57116,0.0
57117,1.8042111
57118,0.011111283
57119,0.041813497
57120,0.0
57121,0.0
57122,0.0
57123,0.0
57124,0.0
57125,0.0
57126,0.0
57127,0.0
57128,0.044924628
57129,0.0
57130,0.017572079
57131,0.0
57132,0.0
57133,0.0
57134,0.0
57135,0.0
57136,0.798808
57137,0.0
57138,0.0
57139,0.7777993
57140,0.0895682
57141,1.006209
57142,0.1308593
57143,0.0
57144,0.0
57145,0.0
57146,0.0
57147,0.0
57148,0.0
57149,0.0
57150,0.0
57151,0.0
57152,0.0
57153,0.0
57154,0.0
57155,0.0
57156,0.0
57157,0.0
57158,0.113463975
57159,4.9427047
57160,0.0
57161,0.0
57162,0.0
57163,0.0
57164,0.0
57165,0.0
57166,0.0
57167,0.013698506
57168,0.0
57169,0.03650032
57170,0.0
57171,0.0
57172,0.0
57173,0.057889335
57174,0.0
57175,0.27981472
57176,0.0
57177,0.0
57178,2.697316
57179,10.1431055
57180,4.293541
57181,0.0
57182,0.0
57183,0.43277174
57184,0.0
57185,0.0
57186,0.0
57187,0.0
57188,0.0
57189,0.0
57190,0.0
57191,0.0
57192,0.0
57193,0.0
57194,0.0
57195,0.0
57196,0.0
57197,0.0
57198,2.2374845
57199,0.13222572
57200,0.0
57201,0.9630094
57202,0.0
57203,0.04724745
57204,0.0
57205,0.0
57206,0.035362553
57207,0.0
57208,1.6900942
57209,0.0
57210,0.0
57211,0.0
57212,0.0
57213,0.0
57214,0.0
57215,0.0
57216,0.0
57217,0.0
57218,0.0
57219,0.0
57220,0.0
57221,0.0
57222,0.029546339
57223,0.0
57224,0.0
57225,0.0
57226,0.0
57227,0.0
57228,0.0
57229,0.0
57230,0.0
57231,0.0
57232,0.0
57233,0.0
57234,0.0
57235,0.0
57236,0.0
57237,0.0
57238,0.0
57239,0.0
57240,0.0
57241,0.0
57242,0.0
57243,0.0
57244,0.0
57245,1.4697288
57246,0.0
57247,0.0
57248,0.0
57249,0.0
57250,0.0
57251,0.0
57252,0.0
57253,0.0
57254,0.018088287
57255,0.0
57256,0.0
57257,0.0
57258,0.0
57259,0.0
57260,0.0
57261,0.0
57262,0.0
57263,0.0
57264,0.0
57265,0.0
57266,0.0
57267,0.0
57268,0.0
57269,0.015256508
57270,0.0
57271,0.0
57272,0.0
57273,0.22049686
57274,0.0
57275,0.0
57276,0.0
57277,0.0
57278,0.0
57279,0.0
57280,0.0
57281,0.8888147
57282,0.0
57283,0.0
57284,0.0
57285,0.0
57286,0.0
57287,0.0
57288,0.0
57289,0.0
57290,0.92363876
57291,0.0
57292,0.0
57293,0.0
57294,0.0
57295,0.0
57296,0.0
57297,0.0
57298,0.0
57299,0.0
57300,0.0
57301,0.0
57302,0.0
57303,0.0
57304,0.0
57305,0.0
57306,0.0
57307,0.0
57308,0.0
57309,0.0
57310,0.0
57311,0.6483377
57312,0.0
57313,0.0
57314,0.0
57315,0.0
57316,0.0
57317,0.0
57318,0.2051882
57319,0.0
57320,0.0
57321,0.0
57322,0.24224499
57323,0.0
57324,3.010545
57325,0.0
57326,0.0
57327,0.0
57328,0.0
57329,0.0
57330,0.0
57331,0.05503264
57332,0.0
57333,0.12175636
57334,0.0
57335,0.0
57336,0.0
57337,0.0
57338,0.0
57339,0.0
57340,0.0
57341,0.0
57342,0.0
57343,0.0
57344,0.0
57345,0.0
57346,0.0
57347,0.0
57348,0.0
57349,0.0
57350,0.0
57351,0.0
57352,0.0
57353,0.0
57354,0.24538879
57355,0.028245315
57356,0.00786501
57357,0.0
57358,0.87216777
57359,0.0
57360,1.7348562
57361,0.0
57362,0.0
57363,4.6146455
57364,0.0
57365,0.0
57366,0.0
57367,0.082544185
57368,0.0
57369,0.0
57370,0.0
57371,0.0
57372,1.8051809
57373,0.0
57374,0.0
57375,1.9847002
57376,0.0
57377,0.0
57378,0.0
57379,0.0
57380,0.0
57381,0.5457328
57382,0.0
57383,0.0
57384,0.0
57385,0.0
57386,0.0
57387,0.0
57388,0.0
57389,0.0
57390,0.0
57391,0.0
57392,0.0
57393,0.0
57394,0.0
57395,0.0
57396,0.0
57397,0.0
57398,0.0
57399,0.0
57400,0.0
57401,0.0
57402,0.08363106
57403,1.7647327
57404,0.0
57405,0.0
57406,0.0
57407,0.0
57408,0.0
57409,0.21516582
57410,1.1558168
57411,0.0
57412,0.0
57413,0.0
57414,0.0
57415,0.0
57416,0.0
57417,0.0
57418,0.0
57419,0.0
57420,0.0
57421,0.0
57422,0.0
57423,0.0
57424,0.0
57425,0.0
57426,0.0
57427,0.0
57428,0.0
57429,0.0
57430,0.0
57431,0.0
57432,0.0
57433,0.0
57434,0.0
57435,0.0
57436,0.0
57437,0.0
57438,0.0
57439,0.0
57440,0.0005822039
57441,0.0
57442,0.0
57443,0.07767907
57444,0.0
57445,0.0
57446,0.0
57447,0.0
57448,0.0
57449,0.0
57450,0.0
57451,1.219349
57452,0.0
57453,0.0
57454,0.62088245
57455,0.0
57456,0.0
57457,0.0
57458,0.007412939
57459,0.0
57460,0.0
57461,9.922106
57462,0.0
57463,0.0
57464,0.0
57465,0.0
57466,0.0
57467,0.0
57468,0.0
57469,1.5359133
57470,0.0
57471,0.83486605
57472,4.2230806
57473,0.0
57474,0.0
57475,0.0
57476,0.0
57477,0.0
57478,0.0
57479,0.0
57480,0.0
57481,0.0
57482,0.0
57483,0.0
57484,0.0
57485,0.0
57486,0.0
57487,0.0
57488,1.320672
57489,1.0852845
57490,0.0
57491,0.0
57492,0.0
57493,0.0
57494,0.012862231
57495,0.0
57496,0.26728496
57497,0.0
57498,0.0
57499,0.08120993
57500,0.0
57501,0.005332309
57502,0.0
57503,0.0
57504,0.0002764044
57505,1.6008533
57506,0.0
57507,0.0
57508,0.0
57509,0.0
57510,0.0
57511,0.0
57512,0.0
57513,0.0
57514,0.0
57515,0.030816697
57516,0.0
57517,0.0
57518,0.0
57519,0.0
57520,0.0
57521,0.0
57522,0.0
57523,0.0
57524,0.0
57525,0.0
57526,1.3088377
57527,2.3554924
57528,0.00013317104
57529,0.4243518
57530,0.0
57531,0.0
57532,0.0
57533,0.0
57534,0.9027228
57535,0.13213247
57536,0.0
57537,0.0
57538,0.0
57539,0.0
57540,0.0
57541,0.0
57542,0.16156071
57543,0.21656142
57544,0.0
57545,0.0
57546,0.0
57547,0.0
57548,0.0
57549,0.0
57550,0.0
57551,0.0
57552,1.9432826
57553,0.0
57554,0.0
57555,0.0
57556,0.0
57557,0.0
57558,0.0
57559,0.0
57560,0.0
57561,0.0
57562,0.025174854
57563,0.1071771
57564,0.0
57565,0.0
57566,0.0
57567,0.0
57568,0.0
57569,0.0
57570,0.0
57571,0.0
57572,0.0
57573,0.0
57574,0.0
57575,0.0
57576,0.0
57577,0.0
57578,0.0
57579,0.0
57580,0.0
57581,0.0
57582,0.0
57583,0.0
57584,0.0
57585,0.0
57586,0.0
57587,0.0
57588,0.0
57589,0.0
57590,0.0
57591,2.924834
57592,0.0
57593,0.0
57594,0.0
57595,0.0
57596,0.0
57597,0.0
57598,0.0
57599,0.0
57600,0.0
57601,0.0
57602,0.0
57603,0.0
57604,0.0
57605,0.3764897
57606,0.0
57607,0.0
57608,0.0
57609,0.0
57610,1.5620166
57611,0.22916509
57612,0.0
57613,0.0
57614,0.0
57615,0.0
57616,0.0
57617,0.0
57618,0.032980572
57619,0.0
57620,0.0
57621,0.0
57622,0.0
57623,0.0
57624,0.0
57625,0.0
57626,0.0
57627,0.0
57628,0.0
57629,0.0
57630,0.0
57631,0.0
57632,0.0
57633,0.0
57634,0.0
57635,0.0
57636,0.0
57637,0.0
57638,0.0
57639,0.0
57640,0.0
57641,0.0
57642,0.4685218
57643,3.4822083
57644,0.0
57645,0.0
57646,0.0
57647,0.0
57648,0.0
57649,0.0
57650,0.0
57651,0.0
57652,0.0
57653,0.12232714
57654,0.0
57655,0.0
57656,0.8712279
57657,1.0096195
57658,0.5361355
57659,1.3393358
57660,0.0
57661,0.0
57662,0.0
57663,0.003776934
57664,0.0
57665,0.0
57666,0.0
57667,0.0
57668,0.0
57669,0.0
57670,0.0
57671,0.0
57672,0.0
57673,0.5618468
57674,1.9416461
57675,0.0
57676,0.0
57677,4.9372034e-06
57678,0.0
57679,0.0
57680,0.0
57681,0.31607312
57682,0.0
57683,0.0
57684,0.0
57685,0.10535957
57686,0.0
57687,0.0
57688,0.0
57689,0.0
57690,0.0
57691,0.0
57692,0.0
57693,0.0
57694,0.00116392
57695,0.0
57696,0.0
57697,0.0
57698,0.0
57699,0.0
57700,0.0
57701,0.0
57702,0.020142384
57703,0.039470807
57704,0.0
57705,0.0
57706,0.0
57707,0.0
