,0
52148,0.0
52149,0.0
52150,0.0
52151,0.21768859
52152,0.0
52153,0.0
52154,0.0
52155,0.0
52156,0.0
52157,0.027602559
52158,0.0
52159,0.0
52160,0.0
52161,0.6167427
52162,0.0
52163,0.0
52164,0.0
52165,0.0
52166,0.0
52167,0.0
52168,0.0
52169,0.0
52170,0.0
52171,0.0
52172,0.0
52173,0.5754107
52174,0.0
52175,0.0
52176,0.0
52177,0.0
52178,0.0
52179,0.0
52180,1.188123
52181,0.49107388
52182,0.0
52183,0.0
52184,0.0
52185,0.0
52186,0.0
52187,0.00032376306
52188,0.0
52189,0.0
52190,0.0
52191,0.041225858
52192,0.0
52193,0.0
52194,0.0
52195,0.0
52196,0.0
52197,0.0
52198,0.0
52199,0.0
52200,0.0
52201,1.8321538
52202,0.0
52203,0.008060032
52204,0.0
52205,1.3269793
52206,0.0
52207,0.0
52208,0.0
52209,0.0
52210,0.0
52211,0.6263338
52212,0.0
52213,0.0
52214,0.0
52215,0.0
52216,0.0
52217,0.0
52218,0.019117447
52219,0.0
52220,5.326075
52221,0.0
52222,0.16676523
52223,0.0
52224,0.0
52225,0.0
52226,0.0
52227,0.1265005
52228,0.0
52229,0.0
52230,0.0
52231,0.0
52232,0.0
52233,0.0
52234,0.0
52235,0.0
52236,0.0
52237,0.0
52238,0.0
52239,0.0
52240,0.0
52241,0.0
52242,0.0
52243,0.0
52244,0.0
52245,0.0
52246,2.651552
52247,0.0
52248,0.0
52249,0.0
52250,0.0
52251,0.0
52252,0.0
52253,0.0
52254,0.0
52255,0.0
52256,0.0
52257,0.0
52258,0.0
52259,0.0
52260,0.0
52261,0.0
52262,0.0
52263,0.102139324
52264,1.048502
52265,0.0
52266,0.0
52267,0.0
52268,0.0
52269,0.0
52270,0.0
52271,0.0
52272,0.0
52273,0.42893058
52274,0.0
52275,3.6182656
52276,1.266618
52277,0.0
52278,0.0
52279,0.0
52280,1.8343588
52281,0.0
52282,0.73967606
52283,0.0
52284,0.0
52285,0.0
52286,0.0
52287,0.0
52288,0.0
52289,2.337909
52290,0.0
52291,0.53418946
52292,0.0
52293,0.0
52294,0.0
52295,0.0
52296,0.0
52297,0.0
52298,0.002682637
52299,0.35644606
52300,0.0
52301,0.26990804
52302,0.0
52303,0.0
52304,0.19588728
52305,0.04469609
52306,0.052697938
52307,0.0
52308,0.0
52309,0.62072647
52310,0.0
52311,0.0
52312,0.0
52313,2.3349404
52314,0.0
52315,0.0
52316,0.0
52317,0.0
52318,0.9110793
52319,0.0
52320,0.0
52321,0.0
52322,0.0
52323,0.0
52324,0.0
52325,0.0
52326,0.0
52327,0.0
52328,0.0
52329,0.0
52330,0.0
52331,0.0
52332,0.0
52333,0.0
52334,0.0
52335,0.0
52336,0.0
52337,0.0
52338,0.0
52339,0.0
52340,0.0
52341,7.1347213
52342,0.0
52343,0.0
52344,0.0
52345,0.0
52346,0.0
52347,0.32374448
52348,9.673189
52349,0.0
52350,0.0
52351,0.0
52352,0.0
52353,0.0
52354,0.030767057
52355,0.0
52356,0.0
52357,0.0
52358,0.0
52359,0.0
52360,0.0
52361,0.0
52362,0.0
52363,0.0
52364,0.0
52365,0.0
52366,0.0
52367,0.017035872
52368,0.0
52369,0.0
52370,0.0
52371,0.0
52372,2.6249804
52373,0.0
52374,0.002853547
52375,0.0
52376,0.0
52377,0.0
52378,0.0
52379,0.0
52380,0.0
52381,0.0
52382,0.0
52383,0.0
52384,3.4015913
52385,0.0
52386,0.0
52387,0.0
52388,0.0
52389,0.351393
52390,0.0
52391,2.5028899
52392,0.35375667
52393,0.0
52394,0.0
52395,19.94173
52396,0.0
52397,0.0
52398,0.0
52399,0.0
52400,1.4096156
52401,0.0
52402,0.0
52403,0.0
52404,0.0
52405,0.0
52406,0.0
52407,0.0
52408,0.0
52409,0.0
52410,0.0
52411,0.0
52412,0.47456187
52413,0.0
52414,0.0
52415,0.0
52416,0.0
52417,0.0
52418,0.0
52419,0.0
52420,0.0
52421,0.1202472
52422,0.0
52423,0.0
52424,0.44479242
52425,0.0
52426,0.0
52427,0.0
52428,0.28307799
52429,0.0
52430,0.0
52431,1.6790528
52432,0.0
52433,0.0
52434,0.0
52435,1.5332538
52436,0.0
52437,0.5271818
52438,0.0
52439,0.0
52440,0.0
52441,0.0
52442,0.0
52443,0.0
52444,0.0
52445,0.0
52446,0.0
52447,0.50300425
52448,2.3941708
52449,0.0
52450,0.0
52451,0.0
52452,0.0
52453,0.0
52454,0.0
52455,0.0
52456,0.0
52457,0.0
52458,0.0
52459,0.0
52460,0.0
52461,0.0
52462,0.0041228547
52463,0.0
52464,0.0
52465,0.0
52466,0.019372286
52467,0.0
52468,0.020363903
52469,0.0
52470,0.0
52471,0.0
52472,0.0
52473,0.0
52474,0.0
52475,0.08394264
52476,1.5663968
52477,1.8636154
52478,0.0
52479,0.0
52480,1.1380978
52481,3.1305475
52482,0.0
52483,0.0
52484,0.0
52485,0.0
52486,0.0
52487,0.0
52488,0.00026677927
52489,0.34416622
52490,0.0
52491,0.0
52492,0.2650414
52493,0.0
52494,0.0
52495,0.0
52496,0.0
52497,0.26879773
52498,0.0
52499,0.0
52500,0.0
52501,0.0
52502,0.0
52503,0.0
52504,0.0
52505,0.0
52506,0.0
52507,0.0
52508,0.0
52509,0.0
52510,1.0350488
52511,0.1496013
52512,0.0
52513,0.0
52514,0.0
52515,0.0
52516,0.0
52517,0.732983
52518,0.30797997
52519,1.967921
52520,0.0
52521,0.0
52522,0.0
52523,0.0
52524,0.0
52525,0.0
52526,0.0
52527,0.0
52528,0.0
52529,0.0
52530,0.055675596
52531,5.2165856
52532,0.0
52533,0.0
52534,0.0
52535,0.0
52536,0.0
52537,0.0
52538,0.0
52539,0.0
52540,0.0
52541,0.0
52542,0.022173611
52543,0.36013302
52544,0.0
52545,1.9224718
52546,0.59564114
52547,0.0
52548,0.0
52549,0.0
52550,0.0
52551,0.0
52552,0.0
52553,0.0
52554,0.0
52555,0.0
52556,0.5362858
52557,0.005118469
52558,0.0
52559,0.0
52560,0.4212494
52561,0.0
52562,0.0
52563,0.0
52564,1.4499156
52565,0.0500455
52566,0.0
52567,0.0
52568,0.0
52569,0.0
52570,0.0
52571,0.0
52572,0.0
52573,0.0
52574,0.0
52575,0.0
52576,0.0
52577,0.0
52578,0.2070804
52579,0.007995012
52580,0.0
52581,0.0
52582,0.0
52583,0.0
52584,0.30527487
52585,0.0
52586,0.0
52587,0.0
52588,0.0
52589,0.0
52590,8.235844
52591,0.34096983
52592,0.0
52593,0.0
52594,0.4820546
52595,0.0
52596,2.4805832
52597,0.0
52598,0.0
52599,0.0
52600,0.0
52601,0.0
52602,0.0
52603,0.0
52604,0.0
52605,4.006719
52606,0.0
52607,0.0
52608,0.0
52609,0.0
52610,0.0
52611,0.0
52612,0.0
52613,0.0
52614,0.0
52615,0.0
52616,0.0
52617,0.0
52618,0.0
52619,0.623547
52620,0.0
52621,0.0
52622,0.0
52623,0.0
52624,0.0
52625,0.0
52626,0.0
52627,0.0
52628,0.0
52629,0.0
52630,0.0
52631,0.0
52632,0.0
52633,0.0011661038
52634,0.0
52635,0.0
52636,0.0
52637,0.0
52638,0.0
52639,0.0
52640,0.014733528
52641,0.0
52642,0.0
52643,0.0
52644,0.0
52645,0.0
52646,0.0
52647,0.0
52648,0.0
52649,0.0011792724
52650,0.0
52651,0.0
52652,0.0
52653,0.0
52654,0.0
52655,0.0
52656,0.0
52657,0.0
52658,0.056666676
52659,0.0
52660,0.0
52661,0.0
52662,0.0
52663,0.0
52664,0.0
52665,0.0
52666,0.0
52667,0.0
52668,0.0
52669,0.0
52670,0.0
52671,0.0
52672,0.15363796
52673,0.0
52674,0.0
52675,0.0
52676,0.0
52677,0.0
52678,0.0
52679,0.08948479
52680,1.0322129
52681,0.0
52682,0.13729602
52683,0.0
52684,0.030772408
52685,0.0
52686,0.0
52687,0.0
52688,0.0
52689,0.0
52690,0.0
52691,0.0
52692,0.0
52693,0.0
52694,0.0
52695,0.0
52696,0.0
52697,0.0
52698,0.0
52699,0.0
52700,0.17906168
52701,0.0
52702,6.698761
52703,0.0
52704,0.57157475
52705,0.027184438
52706,0.0
52707,0.0
52708,0.059887853
52709,0.0
52710,0.0
52711,0.0
52712,0.0
52713,0.0
52714,0.0
52715,0.06810501
52716,0.0
52717,0.0
52718,0.0
52719,0.0
52720,0.0
52721,0.0
52722,0.0
52723,0.0
52724,0.5179351
52725,0.024237944
52726,0.0035539872
52727,0.7641061
52728,0.0
52729,0.0
52730,0.0
52731,0.0
52732,0.0
52733,0.0
52734,0.5977584
52735,0.0
52736,0.0
52737,2.0483077
52738,0.12354739
52739,1.1338619
52740,0.0
52741,0.0
52742,0.0
52743,0.0
52744,0.0
52745,0.0
52746,0.0
52747,0.0
52748,0.0
52749,0.0
52750,0.0
52751,0.80150723
52752,0.10262157
52753,0.0
52754,0.0
52755,0.0
52756,0.0
52757,0.0
52758,7.96484e-07
52759,3.065202
52760,3.0477529
52761,0.0
52762,0.0
52763,0.17370513
52764,0.61634725
52765,0.0
52766,0.3813642
52767,0.0
52768,0.0
52769,0.0
52770,0.0
52771,0.0
52772,1.6749252
52773,0.0
52774,0.0
52775,0.0
52776,0.5664911
52777,0.0
52778,0.0
52779,0.0
52780,0.0
52781,0.0
52782,0.0
52783,0.25589162
52784,0.0
52785,0.0
52786,0.0
52787,0.0
52788,0.0
52789,0.05503541
52790,0.0
52791,0.0
52792,0.0
52793,0.5628888
52794,0.0
52795,0.0
52796,0.0
52797,0.0
52798,0.0
52799,0.0
52800,0.0
52801,0.0
52802,0.0
52803,0.0
52804,0.0
52805,0.64348847
52806,0.0
52807,0.0
52808,0.0
52809,0.0
52810,0.0
52811,0.0
52812,1.1805854
52813,0.4715081
52814,0.0
52815,0.0
52816,0.0
52817,0.0
52818,0.0
52819,0.0
52820,0.0
52821,0.0
52822,0.0
52823,0.016365463
52824,0.0
52825,0.0
52826,0.0
52827,0.0
52828,0.0
52829,0.0
52830,0.0
52831,0.0
52832,0.0
52833,1.7279451
52834,0.0
52835,0.0065440377
52836,0.0
52837,1.3268903
52838,0.0
52839,0.0
52840,0.0
52841,0.0
52842,0.0
52843,0.60578364
52844,0.0
52845,0.0
52846,0.0
52847,0.0
52848,0.0
52849,0.0
52850,0.022264782
52851,0.0
52852,5.6029997
52853,0.0
52854,0.09372314
52855,0.0
52856,0.0
52857,0.0
52858,0.0
52859,0.108481385
52860,0.0
52861,0.0
52862,0.0
52863,0.0
52864,0.0
52865,0.0
52866,0.0
52867,0.0
52868,0.0
52869,0.0
52870,0.0
52871,0.0
52872,0.0
52873,0.0
52874,0.0
52875,0.0
52876,0.0
52877,0.0
52878,2.6864522
52879,0.0
52880,0.0
52881,0.0
52882,0.0
52883,0.0
52884,0.0
52885,0.0
52886,0.0
52887,0.0
52888,0.0
52889,0.0
52890,0.0
52891,0.0
52892,0.0
52893,0.0
52894,0.0
52895,0.07503639
52896,0.63894284
52897,0.0
52898,0.0
52899,0.0
52900,0.0
52901,0.0
52902,0.0
52903,0.0
52904,0.0
52905,0.3831448
52906,0.0
52907,3.5938275
52908,1.0821007
52909,0.0
52910,0.0
52911,0.0
52912,1.9105849
52913,0.0
52914,0.708244
52915,0.0
52916,0.0
52917,0.0
52918,0.0
52919,0.0
52920,0.0
52921,2.0531468
52922,0.0
52923,0.4384717
52924,0.0
52925,0.0
52926,0.0
52927,0.017450806
52928,0.0
52929,0.0
52930,1.8611818e-06
52931,0.32509065
52932,0.0
52933,0.24005045
52934,0.0
52935,0.0
52936,0.116055034
52937,0.03743655
52938,0.041007824
52939,0.0
52940,0.0
52941,0.776284
52942,0.0
52943,0.0
52944,0.0
52945,1.9183083
52946,0.0
52947,0.0
52948,0.0
52949,0.0
52950,0.6259185
52951,0.0
52952,0.0
52953,0.0
52954,0.0
52955,0.0
52956,0.0
52957,0.0
52958,0.0
52959,0.0
52960,0.0
52961,0.0
52962,0.0
52963,0.0
52964,0.0
52965,0.0
52966,0.0
52967,0.0
52968,0.0
52969,0.0
52970,0.0
52971,0.0
52972,0.0
52973,8.949178
52974,0.0
52975,0.0
52976,0.0
52977,0.0
52978,0.0
52979,0.39512146
52980,8.042459
52981,0.0
52982,0.0
52983,0.0
52984,0.0
52985,0.0
52986,0.011962215
52987,0.0
52988,0.0
52989,0.0
52990,0.0
52991,0.0
52992,0.0
52993,0.0
52994,0.0
52995,0.0
52996,0.0
52997,0.0
52998,0.0
52999,0.001865888
53000,0.0
53001,0.0
53002,0.0
53003,0.0
53004,2.2484777
53005,0.0
53006,0.0051392657
53007,0.0
53008,0.0
53009,0.0
53010,0.0
53011,0.0
53012,0.0
53013,0.0
53014,0.0
53015,0.0
53016,3.6849875
53017,0.0
53018,0.0
53019,0.0
53020,0.0
53021,0.29275152
53022,0.0
53023,3.1564822
53024,0.25788677
53025,0.0
53026,0.0
53027,21.39961
53028,0.0
53029,0.0
53030,0.0
53031,0.0
53032,1.6020333
53033,0.0
53034,0.0
53035,0.0
53036,0.0
53037,0.0
53038,3.259414e-05
53039,0.0
53040,0.0
53041,0.0
53042,0.0
53043,0.0
53044,0.4767247
53045,0.0
53046,0.0
53047,0.0
53048,0.0
53049,0.0
53050,0.0
53051,0.0
53052,0.0
53053,0.12968141
53054,0.0
53055,0.0
53056,0.39348674
53057,0.0
53058,0.0
53059,0.0
53060,0.21003366
53061,0.0
53062,0.0
53063,1.6216382
53064,0.0
53065,0.0
53066,0.0
53067,1.5979937
53068,0.0
53069,0.5308786
53070,0.0
53071,0.0
53072,0.0
53073,0.0
53074,0.0
53075,0.0
53076,0.0
53077,0.0
53078,0.0
53079,0.38475257
53080,2.3917005
53081,0.0
53082,0.0
53083,0.0
53084,0.0
53085,0.0
53086,0.0
53087,0.0
53088,0.0
53089,0.0
53090,0.0
53091,0.0
53092,0.0
53093,0.0
53094,0.009224722
53095,0.0
53096,0.0
53097,0.0
53098,0.019350365
53099,0.0
53100,0.007830585
53101,0.0
53102,0.0
53103,0.0
53104,0.0
53105,0.0
53106,0.0
53107,0.09000339
53108,1.514277
53109,1.862032
53110,0.0
53111,0.0
53112,1.1351731
53113,3.1293263
53114,0.0
53115,0.0
53116,0.0
53117,0.0
53118,0.0
53119,0.0
53120,1.3996e-05
53121,0.28625545
53122,0.0
53123,0.0
53124,0.2671051
53125,0.0
53126,0.0
53127,0.0
53128,0.0
53129,0.31883806
53130,0.0
53131,0.0
53132,0.0
53133,0.0
53134,0.0
53135,0.0
53136,0.0
53137,0.0
53138,0.0
53139,0.0
53140,0.0
53141,0.0
53142,1.1705537
53143,0.14483957
53144,0.0
53145,0.0
53146,0.0
53147,0.0
53148,0.0
53149,0.75594014
53150,0.34360838
53151,1.9074585
53152,0.0
53153,0.0
53154,0.0
53155,0.0
53156,0.0
53157,0.0
53158,0.0
53159,0.0
53160,0.0
53161,0.0
53162,0.07894136
53163,5.1788116
53164,0.0
53165,0.0
53166,2.3404153e-05
53167,0.0
53168,0.0
53169,0.0
53170,0.0
53171,0.0
53172,0.0
53173,0.0
53174,0.025351077
53175,0.3395996
53176,0.0
53177,2.1248422
53178,0.58025175
53179,0.0
53180,0.0
53181,0.0
53182,0.0
53183,0.0
53184,0.0
53185,0.0
53186,0.0
53187,0.0
53188,0.47676754
53189,0.010912428
53190,0.0
53191,0.0
53192,0.3831906
53193,0.0
53194,0.0
53195,0.0
53196,1.4393702
53197,0.056637526
53198,0.0
53199,0.0
53200,0.0
53201,0.0
53202,0.0
53203,0.0
53204,0.0
53205,0.0
53206,0.0
53207,0.0
53208,0.0
53209,0.0
53210,0.22824147
53211,0.008981811
53212,0.0
53213,0.0
53214,0.0
53215,0.0
53216,0.2905786
53217,0.0
53218,0.0
53219,0.0
53220,0.0
53221,0.0
53222,8.459318
53223,0.30080798
53224,0.0
53225,0.0
53226,0.4756117
53227,8.556192e-05
53228,2.4041536
53229,0.0
53230,0.0
53231,0.0
53232,0.0
53233,0.0
53234,0.0
53235,0.0
53236,0.0
53237,3.9723873
53238,0.0
53239,0.0
53240,0.0
53241,0.0
53242,0.0
53243,0.00023791465
53244,0.0
53245,0.0
53246,0.0
53247,0.0
53248,0.0
53249,0.0
53250,0.0
53251,0.6793603
53252,0.0
53253,0.0
53254,0.0
53255,0.0
53256,0.0
53257,0.0
53258,0.0
53259,0.0
53260,0.0
53261,0.0
53262,0.0
53263,0.0
53264,0.0
53265,8.543497e-06
53266,0.0
53267,0.0
53268,0.0
53269,0.0
53270,0.0
53271,0.0
53272,0.0108360415
53273,0.0
53274,0.0
53275,0.0
53276,0.0
53277,0.0
53278,0.0
53279,0.0
53280,0.0
53281,9.454951e-05
53282,0.0
53283,0.0
53284,0.0
53285,0.0
53286,0.0
53287,0.0
53288,0.0
53289,0.0
53290,0.044915963
53291,0.0
53292,0.0
53293,0.0
53294,0.0
53295,0.0
53296,0.0
53297,0.0
53298,0.0
53299,0.0
53300,0.0
53301,0.0
53302,0.0
53303,0.0
53304,0.23123851
53305,0.0
53306,0.0
53307,0.0
53308,0.0
53309,0.0
53310,0.0
53311,0.11039954
53312,1.0130283
53313,0.0
53314,0.14855139
53315,0.0
53316,0.048102953
53317,0.0
53318,0.0
53319,0.0
53320,0.0
53321,0.0
53322,0.0
53323,0.0
53324,0.0
53325,0.0
53326,0.0
53327,0.0
53328,0.0
53329,0.0
53330,0.0
53331,0.0
53332,0.17533943
53333,0.0
53334,6.978546
53335,0.0
53336,0.56725246
53337,0.025033457
53338,0.0
53339,0.0
53340,0.07004859
53341,0.0
53342,0.0
53343,0.0
53344,0.0
53345,0.0
53346,0.0
53347,0.056343075
53348,0.0
53349,0.0
53350,0.0
53351,0.0
53352,0.0
53353,0.0
53354,0.0
53355,0.0
53356,0.49385476
53357,0.016877482
53358,0.004862376
53359,0.7636023
53360,0.0
53361,0.0
53362,0.0
53363,0.0
53364,0.0
53365,0.0
53366,0.5321396
53367,0.0
53368,0.0
53369,1.9955198
53370,0.13269085
53371,1.1025419
53372,0.0
53373,0.0
53374,0.0
53375,0.0
53376,0.0
53377,0.0
53378,0.0
53379,0.0
53380,0.0
53381,0.0
53382,0.0
53383,0.7386371
53384,0.12062787
53385,0.0
53386,0.0
53387,0.0
53388,0.0
53389,0.0
53390,0.0
53391,3.0334024
53392,3.0899103
53393,0.0
53394,0.0
53395,0.18158923
53396,0.59467596
53397,0.0
53398,0.414109
53399,0.0
53400,0.0
53401,0.0
53402,0.0017138454
53403,0.0
53404,1.6630738
53405,0.0
53406,0.0
53407,0.0
53408,0.5846978
53409,0.0
53410,0.0
53411,0.0
53412,0.0
53413,0.0
53414,0.0
53415,0.22185212
53416,0.0
53417,0.0
53418,0.0
53419,0.0
53420,0.0
53421,0.04960497
53422,0.0
53423,0.0
53424,0.0
53425,0.6708814
53426,0.0
53427,0.0
53428,0.0
53429,0.0
53430,0.0
53431,0.0
53432,0.0
53433,0.0
53434,0.0
53435,0.0
53436,0.0
53437,0.66283625
53438,0.0
53439,0.0
53440,0.0
53441,0.0
53442,0.0
53443,0.0
53444,1.1586914
53445,0.47278094
53446,0.0
53447,0.0
53448,0.0
53449,0.0
53450,0.0
53451,0.0002493261
53452,0.0
53453,0.0
53454,0.0
53455,0.05899142
53456,0.0
53457,0.0
53458,0.0
53459,0.0
53460,0.0
53461,0.0
53462,0.0
53463,0.0
53464,0.0
53465,1.6373453
53466,0.0
53467,0.0040593855
53468,0.0
53469,1.406862
53470,0.0
53471,0.0
53472,0.0
53473,0.0
53474,0.0
53475,0.58999395
53476,0.0
53477,0.0
53478,0.0
53479,0.0
53480,0.0
53481,0.0
53482,0.033294432
53483,0.0
53484,5.6468315
53485,0.0
53486,0.10613976
53487,0.0
53488,0.0
53489,0.0
53490,0.0
53491,0.10587403
53492,0.0
53493,0.0
53494,0.0
53495,0.0
53496,0.0
53497,0.0
53498,0.0
53499,0.0
53500,0.0
53501,0.0
53502,0.0
53503,0.0
53504,0.0
53505,0.0
53506,0.0
53507,0.0
53508,0.0
53509,0.0
53510,2.5925398
53511,0.0
53512,0.0
53513,0.0
53514,0.0
53515,0.0
53516,0.0
53517,0.0
53518,0.0
53519,0.0
53520,0.0
53521,0.0
53522,0.0
53523,0.0
53524,0.0
53525,0.0
53526,0.0
53527,0.097731814
53528,0.76395977
53529,0.0
53530,0.0
53531,0.0
53532,0.0
53533,0.0
53534,0.0
53535,0.0
53536,0.0
53537,0.43589404
53538,0.0
53539,3.7130442
53540,0.93157166
53541,0.0
53542,0.0
53543,0.0
53544,1.9658365
53545,0.0
53546,0.719307
53547,0.0
53548,0.0
53549,0.0
53550,0.0
53551,0.0
53552,0.0
53553,1.9993775
53554,0.0
53555,0.52874196
53556,0.0
53557,0.0
53558,0.0
53559,0.0022177817
53560,0.0
53561,0.0
53562,0.0023616604
53563,0.3335745
53564,0.0
53565,0.29422805
53566,0.0
53567,0.0
53568,0.13710544
53569,0.039480958
53570,0.045514394
53571,0.0
53572,0.0
53573,0.63374627
53574,0.0
53575,0.0
53576,0.0
53577,1.9167377
53578,0.0
53579,0.0
53580,0.0
53581,0.0
53582,0.78227437
53583,0.0
53584,0.0
53585,0.0
53586,0.0
53587,0.0
53588,0.0
53589,0.0
53590,0.0
53591,0.0
53592,0.0
53593,0.0
53594,0.0
53595,0.0
53596,0.0
53597,0.0
53598,0.0
53599,0.0
53600,0.0
53601,0.0
53602,0.0
53603,0.0
53604,0.0
53605,8.814157
53606,0.0
53607,0.0
53608,0.0
53609,0.0
53610,0.0
53611,0.4296977
53612,8.468742
53613,0.0
53614,0.0
53615,0.0
53616,0.0
53617,0.0
53618,0.029957939
53619,0.0
53620,0.0
53621,0.0
53622,0.0
53623,0.0
53624,0.0
53625,0.0
53626,0.0
53627,0.0
53628,0.0
53629,0.0
53630,0.0
53631,0.00496586
53632,0.0
53633,0.0
53634,0.0
53635,0.0
53636,2.3549898
53637,0.0
53638,0.0026269923
53639,0.0
53640,0.0
53641,0.0
53642,0.0
53643,0.0
53644,0.0
53645,0.0
53646,0.0
53647,0.0
53648,3.6605015
53649,0.0
53650,0.0
53651,0.0
53652,0.0
53653,0.29610294
53654,0.0
53655,3.1352532
53656,0.23987034
53657,0.0
53658,0.0
53659,21.580276
53660,0.0
53661,0.0
53662,0.0
53663,0.0
53664,1.3708575
53665,0.0
53666,0.0
53667,0.0
53668,0.0
53669,0.0
53670,0.0021062784
53671,0.0
53672,0.0
53673,0.0
53674,0.0
53675,0.0
53676,0.46644256
53677,0.0
53678,0.0
53679,0.0
53680,0.0
53681,0.0
53682,0.0
53683,0.0
53684,0.0
53685,0.12423769
53686,0.0
53687,0.0
53688,0.35887748
53689,0.0
53690,0.0
53691,0.0
53692,0.11238713
53693,0.0
53694,0.0
53695,1.6765295
53696,0.0
53697,0.0
53698,0.0
53699,1.5719599
53700,0.0
53701,0.5393411
53702,0.0
53703,0.0
53704,0.0
53705,0.0
53706,0.0
53707,0.0
53708,0.0
53709,0.0
53710,0.0
53711,0.5040008
53712,2.3388824
53713,0.0
53714,0.0
53715,0.0
53716,0.0
53717,0.0
53718,0.0
53719,0.0
53720,0.0
53721,0.0
53722,0.0
53723,0.0
53724,7.743439e-06
53725,0.0
53726,0.012740516
53727,0.0
53728,0.0
53729,0.0
53730,0.019379925
53731,0.0
53732,0.027901944
53733,0.0
53734,0.0
53735,0.0
53736,0.0
53737,0.0
53738,0.0
53739,0.10539401
53740,1.4102398
53741,1.9540967
53742,0.0
53743,0.0
53744,1.0823101
53745,3.0834959
53746,0.0
53747,0.0
53748,0.0
53749,0.0
53750,0.0
53751,0.0
53752,0.0
53753,0.40059197
53754,0.0
53755,0.0
53756,0.29422632
53757,0.0
53758,0.0
53759,0.0
53760,0.0
53761,0.5062807
53762,0.0
53763,0.0
53764,0.0
53765,0.0
53766,0.0
53767,0.0
53768,0.0
53769,0.0
53770,0.0
53771,0.0
53772,0.0
53773,0.0
53774,1.3517718
53775,0.17906289
53776,0.0
53777,0.0
53778,0.0
53779,0.0
53780,0.0
53781,0.69893116
53782,0.34010133
53783,1.6210438
53784,0.0
53785,0.0
53786,0.0
53787,0.0
53788,0.0
53789,0.0
53790,0.0
53791,0.0
53792,0.0
53793,0.0
53794,0.11148762
53795,4.532482
53796,0.0
53797,0.0
53798,0.0013682984
53799,0.0
53800,0.0
53801,0.0
53802,0.0
53803,0.0
53804,0.0
53805,0.0
53806,0.05765247
53807,0.33529246
53808,0.0
53809,2.3619752
53810,0.5883592
53811,0.0
53812,0.0
53813,0.0
53814,0.0
53815,0.0
53816,0.0
53817,0.0
53818,0.0
53819,0.0
53820,0.44245347
53821,0.012539191
53822,0.0
53823,0.0
53824,0.34508574
53825,0.0
53826,0.0
53827,0.0
53828,1.7029018
53829,0.07053602
53830,0.0
53831,0.0
53832,0.0
53833,0.0
53834,0.0
53835,0.0
53836,0.0
53837,0.0
53838,0.0
53839,0.0
53840,0.0
53841,0.0
53842,0.24298924
53843,0.0035214934
53844,0.0
53845,0.0
53846,0.0
53847,0.0
53848,0.32440943
53849,0.0
53850,0.0
53851,0.0
53852,0.0
53853,0.0
53854,8.171113
53855,0.3386622
53856,0.0
53857,0.0
53858,0.4369232
53859,0.0
53860,2.36505
53861,0.0
53862,0.0
53863,0.0
53864,0.0
53865,0.0
53866,0.0
53867,0.0
53868,0.0
53869,3.9220777
53870,0.0
53871,0.0
53872,0.0
53873,0.0
53874,0.0
53875,0.0019538887
53876,0.0
53877,0.0
53878,0.0
53879,0.0
53880,0.0
53881,0.0
53882,0.0
53883,0.7478274
53884,0.0
53885,0.0
53886,0.0
53887,0.0
53888,0.0
53889,0.0
53890,0.0
53891,0.0
53892,0.0
53893,0.0
53894,0.0
53895,0.0
53896,0.0
53897,0.0013380785
53898,0.0
53899,0.0
53900,0.0
53901,0.0
53902,0.0
53903,0.0
53904,0.045739353
53905,0.0
53906,0.0
53907,0.0
53908,0.0
53909,0.0
53910,0.0
53911,0.0
53912,0.0
53913,0.0
53914,0.0
53915,0.0
53916,0.0
53917,0.0
53918,0.0
53919,0.0
53920,0.0
53921,0.0
53922,0.04167749
53923,0.0
53924,0.0
53925,0.0
53926,0.0
53927,0.0
53928,0.0
53929,0.0
53930,0.0
53931,0.0
53932,0.0
53933,0.0
53934,0.0
53935,0.0
53936,0.21443199
53937,0.0
53938,0.0
53939,0.0
53940,0.0
53941,0.0
53942,0.0
53943,0.07476765
53944,1.0036064
53945,0.0
53946,0.14830491
53947,0.0
53948,0.054225307
53949,0.0
53950,0.0
53951,0.0
53952,0.0
53953,0.0
53954,0.0
53955,0.0
53956,0.0
53957,0.0
53958,0.0
53959,0.0
53960,0.0
53961,0.0
53962,0.0
53963,0.0
53964,0.20537332
53965,0.0
53966,6.3069005
53967,0.0
53968,0.5762762
53969,0.025880232
53970,0.0
53971,0.0
53972,0.06489222
53973,0.0
53974,0.0
53975,0.0
53976,0.0
53977,0.0
53978,0.0
53979,0.052220352
53980,0.0
53981,0.0
53982,0.0
53983,0.0
53984,0.0
53985,0.0
53986,0.0
53987,0.0
53988,0.43588898
53989,0.022902258
53990,0.0079848785
53991,0.8217023
53992,0.0
53993,0.0
53994,0.0
53995,0.0
53996,0.0
53997,0.0
53998,0.54740447
53999,0.0
54000,0.0
54001,1.9247338
54002,0.13826942
54003,1.0535039
54004,0.0
54005,0.0
54006,0.0
54007,0.0
54008,0.0
54009,0.0
54010,0.0
54011,0.0
54012,0.0
54013,0.0
54014,0.0
54015,0.72993267
54016,0.06555186
54017,0.0
54018,0.0
54019,0.0
54020,0.0
54021,0.0
54022,0.0
54023,2.8971345
54024,3.1907873
54025,0.0
54026,0.0
54027,0.18620238
54028,0.6200917
54029,0.0
54030,0.45638502
54031,0.0
54032,0.0
54033,0.0
54034,0.009875629
54035,0.0
