,0
52148,0.94956785
52149,0.0
52150,0.0
52151,0.124470055
52152,0.0
52153,0.0
52154,0.0
52155,0.0
52156,0.09324858
52157,0.0
52158,0.003971833
52159,0.0
52160,0.0
52161,0.0
52162,0.8936505
52163,0.0
52164,0.0
52165,0.0
52166,0.0
52167,0.0
52168,0.0
52169,1.4336034
52170,0.0
52171,0.0
52172,0.0
52173,0.0
52174,0.0
52175,0.0
52176,0.0
52177,0.88051814
52178,0.0
52179,0.0
52180,0.0
52181,0.0
52182,0.0
52183,0.092060834
52184,0.0
52185,0.08372879
52186,0.0
52187,0.0
52188,0.0
52189,0.0
52190,0.0
52191,0.0
52192,0.0
52193,0.0
52194,0.0
52195,0.0
52196,0.0
52197,0.0
52198,0.0
52199,0.0
52200,0.0
52201,1.1000402
52202,0.0
52203,0.0
52204,0.0
52205,1.008985
52206,0.8607861
52207,0.0
52208,0.29752418
52209,0.03618101
52210,0.0
52211,0.0
52212,0.0
52213,0.0
52214,0.0
52215,0.10718762
52216,0.0
52217,0.0
52218,0.0
52219,0.0
52220,0.0
52221,0.0
52222,0.0
52223,0.0
52224,0.0
52225,0.0
52226,0.0
52227,0.0
52228,0.0
52229,0.0
52230,0.77349687
52231,0.0
52232,0.0
52233,0.03807672
52234,0.0
52235,0.0
52236,0.017496122
52237,0.0
52238,0.0
52239,0.0
52240,0.0
52241,0.0
52242,1.0258564
52243,0.0
52244,0.0
52245,0.0
52246,0.0
52247,0.0
52248,0.0
52249,0.0
52250,0.0
52251,0.0
52252,0.0
52253,0.0
52254,0.29058546
52255,0.0
52256,0.028305471
52257,0.0
52258,0.0
52259,0.0
52260,0.0
52261,0.0
52262,0.35989925
52263,0.0
52264,0.34924683
52265,0.0
52266,0.0
52267,0.0
52268,0.0
52269,0.0
52270,0.0
52271,0.0
52272,0.0
52273,0.0
52274,13.175804
52275,0.0
52276,0.0
52277,0.0
52278,0.0
52279,1.0834624
52280,0.0
52281,0.0
52282,0.0
52283,0.0
52284,0.0
52285,0.0
52286,0.0
52287,0.0
52288,0.063120194
52289,0.0
52290,0.0
52291,0.0
52292,0.0015451061
52293,0.059793185
52294,0.15846716
52295,0.0
52296,0.0
52297,0.0
52298,2.8466952
52299,1.1925462
52300,0.0
52301,0.0
52302,0.8463416
52303,0.002007553
52304,0.6034905
52305,0.0
52306,0.0
52307,0.0
52308,0.7246273
52309,0.0
52310,0.0
52311,0.0
52312,0.0
52313,0.0
52314,0.0
52315,3.6804118
52316,0.23250036
52317,0.0
52318,0.0
52319,0.0
52320,0.0
52321,0.0
52322,0.0
52323,0.0
52324,0.0
52325,0.0
52326,0.0
52327,0.0
52328,0.0
52329,0.0
52330,0.0
52331,0.43035343
52332,0.99302655
52333,0.0
52334,0.0
52335,0.0
52336,0.0
52337,0.0
52338,0.28192866
52339,0.0
52340,0.0
52341,0.0
52342,9.09407
52343,4.008419
52344,0.0
52345,0.0
52346,0.28192866
52347,0.0
52348,0.44024506
52349,3.0119135
52350,0.81118226
52351,0.0
52352,0.0
52353,0.0
52354,0.0
52355,0.09465946
52356,0.0
52357,0.9851596
52358,11.504344
52359,0.51267713
52360,1.174994
52361,0.0
52362,0.038012434
52363,0.0
52364,0.94802046
52365,1.7486794
52366,0.0
52367,0.0
52368,0.0
52369,0.0
52370,0.0
52371,0.0
52372,0.0
52373,0.0
52374,0.0
52375,2.064387
52376,0.0
52377,0.15025672
52378,0.0
52379,0.0
52380,0.0
52381,0.88897175
52382,0.0
52383,0.0
52384,0.18309954
52385,0.0
52386,0.0
52387,0.0
52388,0.25409234
52389,0.0
52390,2.1342273
52391,1.066215
52392,0.0
52393,3.3411033
52394,1.5059824
52395,0.0
52396,0.0
52397,0.05730241
52398,0.6156278
52399,0.0
52400,0.0
52401,0.3816475
52402,0.0
52403,0.0
52404,0.0
52405,0.9192237
52406,0.0
52407,0.0
52408,0.07852246
52409,9.6057265e-06
52410,0.0
52411,0.0
52412,0.0
52413,0.0
52414,0.0
52415,0.0
52416,0.0
52417,0.0
52418,3.0818708
52419,0.0
52420,0.046492524
52421,0.0
52422,0.0
52423,0.7014561
52424,0.0
52425,0.0
52426,2.2032008
52427,0.0
52428,0.0
52429,0.0
52430,0.085299805
52431,0.0
52432,0.0
52433,0.0
52434,0.0
52435,0.0
52436,0.0
52437,0.49079853
52438,0.0
52439,0.12716441
52440,0.42332137
52441,0.046542358
52442,0.0
52443,0.0
52444,0.39517534
52445,0.0
52446,0.0
52447,0.82506704
52448,0.6347441
52449,0.0
52450,0.0
52451,0.0
52452,0.0
52453,0.15551227
52454,0.0
52455,0.0
52456,0.0
52457,0.0
52458,0.0
52459,0.0
52460,0.0
52461,0.0
52462,0.0
52463,0.0
52464,0.0
52465,0.0
52466,0.034693316
52467,0.0
52468,0.0
52469,0.0
52470,0.0
52471,0.0
52472,0.0
52473,0.11115429
52474,3.3646736
52475,0.0
52476,0.0
52477,0.0
52478,0.0
52479,0.0
52480,0.0067592533
52481,0.0
52482,0.0
52483,0.0
52484,0.0
52485,1.269251
52486,0.11046682
52487,0.0
52488,0.0
52489,0.0
52490,0.0
52491,0.0
52492,1.1295751
52493,0.0
52494,0.0
52495,0.0
52496,0.0
52497,0.0
52498,0.00022267888
52499,0.0
52500,2.8458805
52501,16.079859
52502,0.0
52503,0.0
52504,0.0
52505,0.0
52506,0.0
52507,1.2617843
52508,0.0
52509,3.7450976
52510,1.6442194
52511,0.0
52512,0.0
52513,0.0
52514,0.0
52515,0.0
52516,0.50508404
52517,0.0
52518,0.0
52519,9.776698
52520,0.15269057
52521,0.0
52522,0.0
52523,0.0
52524,0.0
52525,0.0
52526,0.0
52527,0.0
52528,0.5072535
52529,0.0
52530,0.0
52531,0.0
52532,0.0
52533,0.0
52534,0.0
52535,0.0
52536,0.0
52537,7.0046997
52538,0.0
52539,0.0
52540,0.0
52541,0.0
52542,0.0
52543,0.0
52544,0.2667105
52545,0.0
52546,0.0
52547,0.3694877
52548,0.0
52549,0.014353569
52550,0.0
52551,1.1166147
52552,0.0
52553,0.0
52554,0.0
52555,0.0
52556,0.0
52557,0.32002065
52558,0.0
52559,0.0009120189
52560,0.0
52561,1.6679409
52562,0.57722306
52563,0.0
52564,0.0
52565,0.0
52566,0.0
52567,0.0
52568,0.004722707
52569,0.5987643
52570,0.98701483
52571,1.3035944
52572,0.0
52573,0.0
52574,0.0
52575,0.0
52576,0.0
52577,0.0
52578,0.0
52579,0.0
52580,0.3117621
52581,0.007169777
52582,3.1163752
52583,0.0
52584,0.15666308
52585,0.0
52586,1.3641806
52587,0.0
52588,0.0
52589,0.0
52590,0.0
52591,0.33040607
52592,0.0
52593,0.0
52594,3.64301
52595,0.0
52596,0.0
52597,0.0
52598,0.0
52599,0.0
52600,0.1870319
52601,0.0
52602,0.0
52603,0.0
52604,0.0
52605,0.0
52606,0.0
52607,0.0
52608,7.599928
52609,0.0
52610,0.0
52611,1.3359773
52612,0.0
52613,0.0
52614,0.045989957
52615,0.0
52616,0.0
52617,0.208116
52618,0.37551296
52619,0.4308905
52620,0.0
52621,0.8476198
52622,0.0
52623,0.0
52624,0.0
52625,0.0
52626,0.0
52627,0.0
52628,0.0
52629,0.0
52630,0.0
52631,0.0
52632,0.0
52633,0.0
52634,0.0
52635,0.0
52636,0.0
52637,0.0
52638,0.0
52639,0.0
52640,0.0
52641,0.0
52642,0.0
52643,0.5571791
52644,0.0
52645,0.103340134
52646,0.0
52647,0.0
52648,0.0
52649,0.0
52650,0.0
52651,0.0
52652,0.04449931
52653,0.0
52654,0.0
52655,0.0
52656,0.0
52657,0.0
52658,0.0
52659,0.0
52660,0.104500845
52661,0.0
52662,0.0
52663,0.0
52664,0.0
52665,0.0
52666,2.8433294
52667,0.00791022
52668,0.95082355
52669,0.0
52670,0.0
52671,0.0
52672,2.3117342
52673,0.0
52674,0.013957651
52675,0.2595081
52676,0.0
52677,0.0
52678,0.0
52679,0.0
52680,0.0
52681,0.0
52682,2.4734502
52683,0.0
52684,0.022921218
52685,0.16437948
52686,0.0
52687,0.0
52688,0.0
52689,0.0
52690,0.0
52691,0.0
52692,0.0
52693,0.0
52694,0.0
52695,0.0
52696,0.0
52697,0.0
52698,0.020237029
52699,0.0
52700,0.0
52701,0.79871064
52702,0.46970934
52703,0.0
52704,0.13737158
52705,0.0
52706,0.0
52707,0.0
52708,0.0
52709,0.0
52710,0.0
52711,1.8314914
52712,0.0
52713,0.0
52714,2.9220598
52715,0.11735323
52716,0.0
52717,0.0
52718,0.0
52719,0.0
52720,0.0
52721,0.0
52722,0.0
52723,0.0
52724,0.0
52725,0.0
52726,0.0
52727,0.0
52728,0.7810679
52729,0.0
52730,0.0
52731,0.0
52732,0.0
52733,1.7883445
52734,0.07052688
52735,0.0
52736,0.0
52737,0.24557602
52738,0.39496514
52739,2.4037511
52740,2.1994877
52741,0.0
52742,0.0
52743,0.0
52744,0.0
52745,1.8576617
52746,0.0
52747,0.0051204893
52748,0.0
52749,0.0026734502
52750,0.6495286
52751,0.07883653
52752,1.7872806
52753,0.0
52754,0.0
52755,0.0
52756,0.0
52757,0.0
52758,0.0
52759,0.0
52760,0.0
52761,0.0
52762,0.0
52763,0.0
52764,0.0
52765,0.0
52766,0.0
52767,0.12924322
52768,0.162118
52769,1.3235186
52770,2.7625268
52771,2.615325
52772,0.007794584
52773,0.04460874
52774,0.0
52775,0.0
52776,0.5048794
52777,2.488924
52778,0.0
52779,0.0
52780,0.94825834
52781,0.0
52782,0.0
52783,0.1250267
52784,0.0
52785,0.0
52786,0.0
52787,0.0
52788,0.086871766
52789,0.0
52790,0.0026158919
52791,0.0
52792,0.0
52793,0.0
52794,0.9005225
52795,0.0
52796,0.0
52797,0.0
52798,0.0
52799,0.0
52800,0.0
52801,1.4227066
52802,0.0
52803,0.0
52804,0.0
52805,0.0
52806,0.0
52807,0.0
52808,0.0
52809,0.86695224
52810,0.0
52811,0.0
52812,0.0
52813,0.0
52814,0.0
52815,0.09959987
52816,0.0
52817,0.085041255
52818,0.0
52819,0.0
52820,0.0
52821,0.0
52822,0.0
52823,0.0
52824,0.0
52825,0.0
52826,0.0
52827,0.0
52828,0.0
52829,0.0
52830,0.0
52831,0.0
52832,0.0
52833,1.0858777
52834,0.0
52835,0.0
52836,0.0
52837,1.0017883
52838,0.8748093
52839,0.0
52840,0.33040684
52841,0.03868206
52842,0.0
52843,0.0
52844,0.0
52845,0.0
52846,0.0
52847,0.11015729
52848,0.0
52849,0.0
52850,0.0
52851,0.0
52852,0.0
52853,0.0
52854,0.0
52855,0.0
52856,0.0
52857,0.0
52858,0.0
52859,0.0
52860,0.0
52861,0.0
52862,0.74481505
52863,0.0
52864,0.0
52865,0.03916135
52866,0.0
52867,0.0
52868,0.019680858
52869,0.0
52870,0.0
52871,0.0
52872,0.0
52873,0.0
52874,1.057161
52875,0.0
52876,0.0
52877,0.0
52878,0.0
52879,0.0
52880,0.0
52881,0.0
52882,0.0
52883,0.0
52884,0.0
52885,0.0
52886,0.31123316
52887,0.0
52888,0.029014146
52889,0.0
52890,0.0
52891,0.0
52892,0.0
52893,0.0
52894,0.37753478
52895,0.0
52896,0.39157197
52897,0.0
52898,0.0
52899,0.0
52900,0.0
52901,0.0
52902,0.0
52903,0.0
52904,0.0
52905,0.0
52906,13.093183
52907,0.0
52908,0.0
52909,0.0
52910,0.0
52911,1.1233909
52912,0.0
52913,0.0
52914,0.0
52915,0.0
52916,0.0
52917,0.0
52918,0.0
52919,0.0
52920,0.05714916
52921,0.0
52922,0.0
52923,0.0
52924,0.0028551503
52925,0.057839293
52926,0.15010756
52927,0.0
52928,0.0
52929,0.0
52930,2.858217
52931,1.2053858
52932,0.0
52933,0.0
52934,0.8504961
52935,0.0017167535
52936,0.58424246
52937,0.0
52938,0.0
52939,0.0
52940,0.75107735
52941,0.0
52942,0.0
52943,0.0
52944,0.0
52945,0.0
52946,0.0
52947,3.7369165
52948,0.23798618
52949,0.0
52950,0.0
52951,0.0
52952,0.0
52953,0.0
52954,0.0
52955,0.0
52956,0.0
52957,0.0
52958,0.0
52959,0.0
52960,0.0
52961,0.0
52962,0.0
52963,0.4155597
52964,0.9646957
52965,0.0
52966,0.0
52967,0.0
52968,0.0
52969,0.0
52970,0.2718214
52971,0.0
52972,0.0
52973,0.0
52974,9.015929
52975,4.05157
52976,0.0
52977,0.0
52978,0.2718214
52979,0.0
52980,0.42265308
52981,3.1001742
52982,0.7765403
52983,0.0
52984,0.0
52985,0.0
52986,0.0
52987,0.106085196
52988,0.0
52989,0.9170123
52990,11.07348
52991,0.5317008
52992,1.1714456
52993,0.0
52994,0.032222025
52995,0.0
52996,0.8494541
52997,1.7261428
52998,0.0
52999,0.0
53000,0.0
53001,0.0
53002,0.0
53003,0.0
53004,0.0
53005,0.0
53006,0.0
53007,2.0691462
53008,0.0
53009,0.13512586
53010,0.0
53011,0.0
53012,0.0
53013,0.88488567
53014,0.0
53015,0.0
53016,0.1841086
53017,0.0
53018,0.0
53019,0.0
53020,0.2711378
53021,0.0
53022,2.1599236
53023,0.99221915
53024,0.0
53025,3.4413083
53026,1.453512
53027,0.0
53028,0.0
53029,0.040209636
53030,0.5572118
53031,0.0
53032,0.0
53033,0.37527022
53034,0.0
53035,0.0
53036,0.0
53037,0.9850809
53038,0.0
53039,0.0
53040,0.0735017
53041,0.00012372994
53042,0.0
53043,0.0
53044,0.0
53045,0.0
53046,0.0
53047,0.0
53048,0.0
53049,0.0
53050,3.0610988
53051,0.0
53052,0.03999182
53053,0.0
53054,0.0
53055,0.6397132
53056,0.0
53057,0.0
53058,2.1935267
53059,0.0
53060,0.0
53061,0.0
53062,0.077174194
53063,0.0
53064,0.0
53065,0.0
53066,0.0
53067,0.0
53068,0.0
53069,0.49407038
53070,0.0
53071,0.1351649
53072,0.39855132
53073,0.040894236
53074,0.0
53075,0.0
53076,0.38532674
53077,0.0
53078,0.0
53079,0.8274385
53080,0.6269939
53081,0.0
53082,0.0
53083,0.0
53084,0.0
53085,0.14091943
53086,0.0
53087,0.0
53088,0.0
53089,0.0
53090,0.0
53091,0.0
53092,0.0
53093,0.0
53094,0.0
53095,0.0
53096,0.0
53097,0.0
53098,0.035047546
53099,0.0
53100,0.0
53101,0.0
53102,0.0
53103,0.0
53104,0.0
53105,0.123595804
53106,3.3550694
53107,0.0
53108,0.0
53109,0.0
53110,0.0
53111,0.0
53112,0.006169349
53113,0.0
53114,0.0
53115,0.0
53116,0.0
53117,1.2505463
53118,0.108871885
53119,0.0
53120,0.0
53121,0.0
53122,0.0
53123,0.0
53124,1.1246746
53125,0.0
53126,0.0
53127,0.0
53128,0.0
53129,0.0
53130,0.0011882136
53131,0.0
53132,2.795631
53133,16.04663
53134,0.0
53135,0.0
53136,0.0
53137,0.0
53138,0.0
53139,1.289979
53140,0.0
53141,3.7681615
53142,1.6303633
53143,0.0
53144,0.0
53145,0.0
53146,0.0
53147,0.0
53148,0.48652276
53149,0.0
53150,0.0
53151,9.749262
53152,0.15275362
53153,0.0
53154,0.0
53155,0.0
53156,0.0
53157,0.0
53158,0.0
53159,0.0
53160,0.5228247
53161,0.0
53162,0.0
53163,0.0
53164,0.0
53165,0.0
53166,0.0
53167,0.0
53168,0.0
53169,7.063097
53170,0.0
53171,0.0
53172,0.0
53173,0.0
53174,0.0
53175,0.0
53176,0.26238203
53177,0.0
53178,0.0
53179,0.38805985
53180,0.0
53181,0.015931966
53182,0.0
53183,1.0852133
53184,0.0
53185,0.0
53186,0.0
53187,0.0
53188,0.0
53189,0.3191689
53190,0.0
53191,0.00096574717
53192,0.0
53193,1.7090507
53194,0.59222984
53195,0.0
53196,0.0
53197,0.0
53198,0.0
53199,0.0
53200,0.004961275
53201,0.62049705
53202,0.970415
53203,1.3218061
53204,0.0
53205,0.0
53206,0.0
53207,0.0
53208,0.0
53209,0.0
53210,0.0
53211,0.0
53212,0.30642736
53213,0.00719827
53214,3.0941608
53215,0.0
53216,0.15746364
53217,0.0
53218,1.3524082
53219,0.0
53220,0.0
53221,0.0
53222,0.0
53223,0.3240994
53224,0.0
53225,0.0
53226,3.6453335
53227,0.0
53228,0.0
53229,0.0
53230,0.0
53231,0.0
53232,0.18268433
53233,0.0
53234,0.0
53235,0.0
53236,0.0
53237,0.0
53238,0.0
53239,0.0
53240,7.5848365
53241,0.0
53242,0.0
53243,1.3588707
53244,0.0
53245,0.0
53246,0.04373834
53247,0.0
53248,0.0
53249,0.20524503
53250,0.38212693
53251,0.42652372
53252,0.0
53253,0.88219994
53254,0.0
53255,0.0
53256,0.0
53257,0.0
53258,0.0
53259,0.0
53260,0.0
53261,0.0
53262,0.0
53263,0.0
53264,0.0
53265,0.0
53266,0.0
53267,0.0
53268,0.0
53269,0.0
53270,0.0
53271,0.0
53272,0.0
53273,0.0
53274,0.0
53275,0.5359919
53276,0.0
53277,0.097790875
53278,0.0
53279,0.0
53280,0.0
53281,0.0
53282,0.0
53283,0.0
53284,0.0357863
53285,0.0
53286,0.0
53287,0.0
53288,0.0
53289,0.0
53290,0.0
53291,0.0
53292,0.09996692
53293,0.0
53294,0.0
53295,0.0
53296,0.0
53297,0.0
53298,2.826744
53299,0.0074714483
53300,0.938833
53301,0.0
53302,0.0
53303,0.0
53304,2.327503
53305,0.0
53306,0.014412687
53307,0.26422307
53308,0.0
53309,0.0
53310,0.0
53311,0.0
53312,0.0
53313,0.0
53314,2.532807
53315,0.0
53316,0.0163458
53317,0.1607386
53318,0.0
53319,0.0
53320,0.0
53321,0.0
53322,0.0
53323,0.0
53324,0.0
53325,0.0
53326,0.0
53327,0.0
53328,0.0
53329,0.0
53330,0.016241431
53331,0.0
53332,0.0
53333,0.7936935
53334,0.4879446
53335,0.0
53336,0.13683134
53337,0.0
53338,0.0
53339,0.0
53340,0.0
53341,0.0
53342,0.0
53343,1.8694062
53344,0.0
53345,0.0
53346,2.9176488
53347,0.11865579
53348,0.0
53349,0.0
53350,0.0
53351,0.0
53352,0.0
53353,0.0
53354,0.0
53355,0.0
53356,0.0
53357,0.0
53358,0.0
53359,0.0
53360,0.8309053
53361,0.0
53362,0.0
53363,0.0
53364,0.0
53365,1.8359227
53366,0.073979735
53367,0.0
53368,0.0
53369,0.24453776
53370,0.3956815
53371,2.4241178
53372,2.159894
53373,0.0
53374,0.0
53375,0.0
53376,0.0
53377,1.8480222
53378,0.0
53379,0.0036542588
53380,0.0
53381,0.0029317725
53382,0.65776414
53383,0.081472784
53384,1.7917188
53385,0.0
53386,0.0
53387,0.0
53388,0.0
53389,0.0
53390,0.0
53391,0.0
53392,0.0
53393,0.0
53394,0.0
53395,0.0
53396,0.0
53397,0.0
53398,0.0
53399,0.13292901
53400,0.17165649
53401,1.2992945
53402,2.7800741
53403,2.6447964
53404,0.010489028
53405,0.040308885
53406,0.0
53407,0.0
53408,0.5053129
53409,2.484767
53410,0.0
53411,0.0
53412,0.9490853
53413,0.0
53414,0.0
53415,0.121781565
53416,0.0
53417,0.0
53418,0.0
53419,0.0
53420,0.08160595
53421,0.0
53422,0.0012294417
53423,0.0
53424,0.0
53425,0.0
53426,0.9046817
53427,0.0
53428,0.0
53429,0.0
53430,0.0
53431,0.0
53432,0.0
53433,1.3815871
53434,0.0
53435,0.0
53436,0.0
53437,0.0
53438,0.0
53439,0.0
53440,0.0
53441,0.84599394
53442,0.0
53443,0.0
53444,0.0
53445,0.0
53446,0.0
53447,0.0954399
53448,0.0
53449,0.08081502
53450,0.0
53451,0.0
53452,0.0
53453,0.0
53454,0.0
53455,0.0
53456,0.0
53457,0.0
53458,0.0
53459,0.0
53460,0.0
53461,0.0
53462,0.0
53463,0.0
53464,0.0
53465,1.0908178
53466,0.0
53467,0.0
53468,0.0
53469,1.0074179
53470,0.87444985
53471,0.0
53472,0.35587877
53473,0.038351905
53474,0.0
53475,0.0
53476,0.0
53477,0.0
53478,0.0
53479,0.11265289
53480,0.0
53481,0.0
53482,0.0
53483,0.0
53484,0.0
53485,0.0
53486,0.0
53487,0.0
53488,0.0
53489,0.0
53490,0.0
53491,0.0
53492,0.0
53493,0.0
53494,0.7343485
53495,0.0
53496,0.0
53497,0.03432905
53498,0.0
53499,0.0
53500,0.021305162
53501,0.0
53502,0.0
53503,0.0
53504,0.0
53505,0.0
53506,1.085445
53507,0.0
53508,0.0
53509,0.0
53510,0.0
53511,0.0
53512,0.0
53513,0.0
53514,0.0
53515,0.0
53516,0.0
53517,0.0
53518,0.306026
53519,0.0
53520,0.028100546
53521,0.0
53522,0.0
53523,0.0
53524,0.0
53525,0.0
53526,0.39475647
53527,0.0
53528,0.40404412
53529,0.0
53530,0.0
53531,0.0
53532,0.0
53533,0.0
53534,0.0
53535,0.0
53536,0.0
53537,0.0
53538,13.099056
53539,0.0
53540,0.0
53541,0.0
53542,0.0
53543,1.0971938
53544,0.0
53545,0.0
53546,0.0
53547,0.0
53548,0.0
53549,0.0
53550,0.0
53551,0.0
53552,0.059620664
53553,0.0
53554,0.0
53555,0.0
53556,0.003202431
53557,0.055331364
53558,0.143471
53559,0.0
53560,0.0
53561,0.0
53562,2.88185
53563,1.1997718
53564,0.0
53565,0.0
53566,0.86940587
53567,0.001193071
53568,0.59650254
53569,0.0
53570,0.0
53571,0.0
53572,0.8099446
53573,0.0
53574,0.0
53575,0.0
53576,0.0
53577,0.0
53578,0.0
53579,3.660257
53580,0.23345731
53581,0.0
53582,0.0
53583,0.0
53584,0.0
53585,0.0
53586,0.0
53587,0.0
53588,0.0
53589,0.0
53590,0.0
53591,0.0
53592,0.0
53593,0.0
53594,0.0
53595,0.4028523
53596,1.0046955
53597,0.0
53598,0.0
53599,0.0
53600,0.0
53601,0.0
53602,0.2599491
53603,0.0
53604,0.0
53605,0.0
53606,9.121132
53607,4.0067143
53608,0.0
53609,0.0
53610,0.2599491
53611,0.0
53612,0.4790328
53613,3.1903296
53614,0.8195131
53615,0.0
53616,0.0
53617,0.0
53618,0.0
53619,0.12190576
53620,0.0
53621,0.93574303
53622,11.153849
53623,0.55372834
53624,1.1958455
53625,0.0
53626,0.033698287
53627,0.0
53628,0.82716495
53629,1.7833793
53630,0.0
53631,0.0
53632,0.0
53633,0.0
53634,0.0
53635,0.0
53636,0.0
53637,0.0
53638,0.0
53639,2.089981
53640,0.0
53641,0.14121608
53642,0.0
53643,0.0
53644,0.0
53645,0.885417
53646,0.0
53647,0.0
53648,0.20830084
53649,0.0
53650,0.0
53651,0.0
53652,0.2971282
53653,0.0
53654,2.1562378
53655,0.96125907
53656,0.0
53657,3.5764177
53658,1.4799601
53659,0.0
53660,0.0
53661,0.04239127
53662,0.5618338
53663,0.0
53664,0.0
53665,0.35858795
53666,0.0
53667,0.0
53668,0.0
53669,0.9876745
53670,0.0
53671,0.0
53672,0.073536806
53673,8.4082785e-06
53674,0.0
53675,0.0
53676,0.0
53677,0.0
53678,0.0
53679,0.0
53680,0.0
53681,0.0
53682,3.0916312
53683,0.0
53684,0.044300877
53685,0.0
53686,0.0
53687,0.6383719
53688,0.0
53689,0.0
53690,2.21714
53691,0.0
53692,0.0
53693,0.0
53694,0.0747588
53695,0.0
53696,0.0
53697,0.0
53698,0.0
53699,0.0
53700,0.0
53701,0.5128331
53702,0.0
53703,0.14389686
53704,0.4034398
53705,0.034261737
53706,0.0
53707,0.0
53708,0.3837151
53709,0.0
53710,0.0
53711,0.8383576
53712,0.6542066
53713,0.0
53714,0.0
53715,0.0
53716,0.0
53717,0.13671947
53718,0.0
53719,0.0
53720,0.0
53721,0.0
53722,0.0
53723,0.0
53724,0.0
53725,0.0
53726,0.0
53727,0.0
53728,0.0
53729,0.0
53730,0.034273878
53731,0.0
53732,0.0
53733,0.0
53734,0.0
53735,0.0
53736,0.0
53737,0.11994763
53738,3.5121083
53739,0.0
53740,0.0
53741,0.0
53742,0.0
53743,0.0
53744,0.0073811268
53745,0.0
53746,0.0
53747,0.0
53748,0.0
53749,1.2927547
53750,0.11492437
53751,0.0
53752,0.0
53753,0.0
53754,0.0
53755,0.0
53756,1.1450984
53757,0.0
53758,0.0
53759,0.0
53760,0.0
53761,0.0
53762,0.0009157214
53763,0.0
53764,2.8558695
53765,16.489277
53766,0.0
53767,0.0
53768,0.0
53769,0.0
53770,0.0
53771,1.3197719
53772,0.0
53773,3.7323768
53774,1.6365075
53775,0.0
53776,0.0
53777,0.0
53778,0.0
53779,0.0
53780,0.47976488
53781,0.0
53782,0.0
53783,9.634381
53784,0.14433572
53785,0.0
53786,0.0
53787,0.0
53788,0.0
53789,0.0
53790,0.0
53791,0.0
53792,0.5191006
53793,0.0
53794,0.0
53795,0.0
53796,0.0
53797,0.0
53798,0.0
53799,0.0
53800,0.0
53801,7.0117745
53802,0.0
53803,0.0
53804,0.0
53805,0.0
53806,0.0
53807,0.0
53808,0.27174243
53809,0.0
53810,0.0
53811,0.38420796
53812,0.0
53813,0.016363587
53814,0.0
53815,1.0954016
53816,0.0
53817,0.0
53818,0.0
53819,0.0
53820,0.0
53821,0.30944377
53822,0.0
53823,0.0014239112
53824,0.0
53825,1.5740588
53826,0.5926663
53827,0.0
53828,0.0
53829,0.0
53830,0.0
53831,0.0
53832,0.009329912
53833,0.6032383
53834,1.0253088
53835,1.317886
53836,0.0
53837,0.0
53838,0.0
53839,0.0
53840,0.0
53841,0.0
53842,0.0
53843,0.0
53844,0.32422352
53845,0.008766352
53846,3.1693182
53847,0.0
53848,0.14725287
53849,0.0
53850,1.3857656
53851,0.0
53852,0.0
53853,0.0
53854,0.0
53855,0.33110163
53856,0.0
53857,0.0
53858,3.6475787
53859,0.0
53860,0.0
53861,0.0
53862,0.0
53863,0.0
53864,0.17392674
53865,0.0
53866,0.0
53867,0.0
53868,0.0
53869,0.0
53870,0.0
53871,0.0
53872,7.7022104
53873,0.0
53874,0.0
53875,1.330375
53876,0.0
53877,0.0
53878,0.047834888
53879,0.0
53880,0.0
53881,0.22388835
53882,0.3817895
53883,0.41082957
53884,0.0
53885,0.8768264
53886,0.0
53887,0.0
53888,0.0
53889,0.0
53890,0.0
53891,0.0
53892,0.0
53893,0.0
53894,0.0
53895,0.0
53896,0.0
53897,0.0
53898,0.0
53899,0.0
53900,0.0
53901,0.0
53902,0.0
53903,0.0
53904,0.0
53905,0.0
53906,0.0
53907,0.5427619
53908,0.0
53909,0.097277716
53910,0.0
53911,0.0
53912,0.0
53913,0.0
53914,0.0
53915,0.0
53916,0.036972146
53917,0.0
53918,0.0
53919,0.0
53920,0.0
53921,0.0
53922,0.0
53923,0.0
53924,0.10348193
53925,0.0
53926,0.0
53927,0.0
53928,0.0
53929,0.0
53930,2.8608153
53931,0.0053787287
53932,0.94777495
53933,0.0
53934,0.0
53935,0.0
53936,2.168612
53937,0.0
53938,0.011191805
53939,0.2724037
53940,0.0
53941,0.0
53942,0.0
53943,0.0
53944,0.0
53945,0.0
53946,2.5258489
53947,0.0
53948,0.017967071
53949,0.18577778
53950,0.0
53951,0.0
53952,0.0
53953,0.0
53954,0.0
53955,0.0
53956,0.0
53957,0.0
53958,0.0
53959,0.0
53960,0.0
53961,0.0
53962,0.02121242
53963,0.0
53964,0.0
53965,0.7872838
53966,0.5044521
53967,0.0
53968,0.14239523
53969,0.0
53970,0.0
53971,0.0
53972,0.0
53973,0.0
53974,0.0
53975,1.903829
53976,0.0
53977,0.0
53978,3.1100297
53979,0.14274281
53980,0.0
53981,0.0
53982,0.0
53983,0.0
53984,0.0
53985,0.0
53986,0.0
53987,0.0
53988,0.0
53989,0.0
53990,0.0
53991,0.0
53992,0.882868
53993,0.0
53994,0.0
53995,0.0
53996,0.0
53997,1.7625806
53998,0.07240286
53999,0.0
54000,0.0
54001,0.24219298
54002,0.38949755
54003,2.4824705
54004,2.1556914
54005,0.0
54006,0.0
54007,0.0
54008,0.0
54009,1.9348086
