,0
51987,0.0
51988,0.0
51989,0.005693361
51990,0.0
51991,0.0
51992,0.0
51993,0.0
51994,0.0
51995,0.0
51996,0.0
51997,0.0
51998,0.0
51999,0.0
52000,0.0
52001,0.0
52002,0.8888122
52003,0.0
52004,0.0015324187
52005,0.37121204
52006,0.0
52007,0.0
52008,2.8928664
52009,0.007446281
52010,0.13964596
52011,0.0
52012,0.0
52013,0.0
52014,0.76751184
52015,0.0
52016,0.0
52017,0.0
52018,0.17122328
52019,0.0
52020,0.0
52021,0.0
52022,0.0
52023,0.0
52024,0.0
52025,0.0
52026,0.0
52027,0.0
52028,0.0
52029,0.0
52030,0.0
52031,0.0
52032,0.0
52033,0.0
52034,0.0
52035,0.0
52036,0.0
52037,0.972937
52038,0.0
52039,5.8914075
52040,0.0
52041,0.0
52042,0.0
52043,0.0
52044,0.0
52045,0.0
52046,0.0
52047,0.0
52048,0.0
52049,0.0
52050,0.0
52051,0.0
52052,0.0
52053,0.0
52054,0.0
52055,0.0
52056,0.0
52057,0.0
52058,1.2058702
52059,0.0
52060,0.0
52061,0.0
52062,0.0
52063,0.0
52064,0.0
52065,0.006103035
52066,0.52843034
52067,0.0
52068,0.0
52069,0.0
52070,0.0
52071,0.0
52072,0.0
52073,0.0
52074,0.0
52075,0.0
52076,0.0
52077,0.0
52078,0.0
52079,0.0
52080,0.0
52081,0.0
52082,0.0
52083,0.0
52084,0.0
52085,0.0002937632
52086,0.0
52087,0.0
52088,0.0
52089,0.0
52090,0.0
52091,0.36129856
52092,0.0
52093,0.0
52094,0.0
52095,0.0
52096,0.0
52097,0.0
52098,0.2893911
52099,0.0
52100,0.0
52101,0.0
52102,0.0
52103,0.0
52104,0.0
52105,0.0
52106,1.1365387
52107,0.83918303
52108,0.0
52109,0.0
52110,0.757464
52111,1.1736717
52112,0.0096494425
52113,0.15174349
52114,0.16671275
52115,0.0
52116,0.052689947
52117,0.29284272
52118,0.0
52119,0.0
52120,0.0
52121,0.0
52122,4.51502
52123,0.0
52124,0.59113276
52125,9.937182
52126,0.0
52127,0.0667768
52128,0.44666752
52129,0.0
52130,0.0
52131,0.0
52132,0.0
52133,0.0
52134,0.0
52135,0.0
52136,0.0
52137,0.0
52138,0.0
52139,0.0
52140,0.0
52141,0.0
52142,0.0
52143,0.008713396
52144,3.2427185
52145,0.0
52146,0.0
52147,0.0
52148,0.0
52149,0.0
52150,0.112547554
52151,0.04772465
52152,0.0
52153,0.0
52154,0.0
52155,3.7116728
52156,0.0
52157,0.0
52158,0.0
52159,0.0
52160,0.0
52161,6.314184
52162,0.0
52163,0.0
52164,0.0
52165,0.0
52166,0.0
52167,0.25843942
52168,0.0
52169,0.0
52170,0.0
52171,0.0
52172,0.48563737
52173,0.033493016
52174,0.0
52175,0.0
52176,0.0
52177,2.2315078
52178,0.5569116
52179,0.0
52180,0.0
52181,0.0
52182,0.0
52183,0.0
52184,0.0
52185,0.0
52186,0.0
52187,0.0668645
52188,0.0
52189,0.0
52190,0.0
52191,1.142578
52192,0.90869975
52193,0.0
52194,0.0
52195,0.0
52196,0.0
52197,0.0
52198,0.0
52199,0.0
52200,0.0
52201,0.0
52202,0.0
52203,0.0
52204,0.0
52205,0.0025438408
52206,0.0
52207,0.0
52208,0.0
52209,0.0
52210,0.6737906
52211,0.0
52212,0.0
52213,0.0
52214,0.0
52215,0.34255004
52216,1.565142
52217,0.0
52218,0.0
52219,0.32588097
52220,0.0
52221,0.0
52222,0.0
52223,0.0
52224,0.0
52225,0.0
52226,0.0
52227,0.0
52228,0.0
52229,0.0
52230,0.0
52231,0.0
52232,0.0
52233,0.0
52234,0.0
52235,0.0
52236,0.12549073
52237,0.0
52238,0.0
52239,0.0
52240,0.0
52241,0.0
52242,0.024447093
52243,0.0
52244,0.0
52245,1.8005493
52246,0.0
52247,0.0
52248,0.00018284035
52249,0.0
52250,0.0
52251,0.0
52252,0.0
52253,0.0
52254,0.0
52255,0.0
52256,0.0
52257,0.0
52258,0.0
52259,0.0
52260,0.31043562
52261,0.0
52262,0.0
52263,0.0
52264,0.0
52265,0.0
52266,0.0
52267,0.0
52268,0.0
52269,0.0
52270,0.0
52271,0.0
52272,0.0
52273,0.0
52274,0.0
52275,0.0
52276,0.13768867
52277,0.0
52278,0.0
52279,0.0
52280,0.0
52281,0.007320564
52282,0.0
52283,0.0
52284,0.0
52285,0.0
52286,1.5532892
52287,0.0
52288,0.0
52289,0.0
52290,0.0
52291,0.0
52292,1.0680367
52293,0.0
52294,0.0
52295,0.0
52296,0.0
52297,0.0
52298,0.0
52299,0.0
52300,0.0
52301,0.4949105
52302,0.0
52303,0.6997866
52304,0.0
52305,0.49783447
52306,0.51548934
52307,0.47869667
52308,0.0
52309,0.0
52310,0.0
52311,0.0
52312,0.0
52313,0.05592292
52314,0.44269395
52315,0.0
52316,0.0
52317,0.0
52318,0.0
52319,0.0
52320,0.0
52321,0.0
52322,0.0
52323,0.0
52324,0.0
52325,0.0
52326,0.0
52327,0.0
52328,0.0
52329,0.0
52330,0.0
52331,0.97663015
52332,0.0
52333,2.6824956
52334,0.0
52335,0.0
52336,0.0
52337,0.0
52338,0.0
52339,0.0
52340,0.0
52341,0.0
52342,0.0
52343,0.0
52344,0.0
52345,13.393473
52346,0.0
52347,0.025863148
52348,0.0
52349,0.0
52350,0.0
52351,0.0
52352,0.0
52353,0.0
52354,0.0
52355,0.0066518635
52356,0.0
52357,0.07276308
52358,0.0
52359,0.0
52360,0.0
52361,0.0
52362,0.0
52363,0.0
52364,0.0
52365,0.0
52366,0.10712029
52367,0.0
52368,0.0
52369,0.0
52370,0.0
52371,0.0
52372,0.0
52373,0.0
52374,0.0
52375,0.0
52376,0.0
52377,0.0
52378,0.13072793
52379,1.7874314
52380,0.5360866
52381,0.0
52382,0.0
52383,0.0
52384,0.0
52385,0.0
52386,1.1017094
52387,0.0
52388,0.0
52389,0.0
52390,0.0
52391,0.0
52392,0.0
52393,0.0
52394,0.0
52395,0.0
52396,0.0
52397,0.0
52398,3.0636468
52399,0.0
52400,0.0
52401,1.6213889
52402,0.0
52403,0.0071460856
52404,0.8345446
52405,0.9977548
52406,0.0
52407,0.0
52408,0.0
52409,0.0
52410,0.0
52411,0.0
52412,0.9052348
52413,0.8230898
52414,0.0
52415,0.0
52416,0.0
52417,0.0
52418,0.011246858
52419,13.102576
52420,0.0
52421,0.0
52422,0.0
52423,0.0
52424,0.46588084
52425,0.0
52426,0.0
52427,0.0
52428,0.0
52429,0.0
52430,0.0
52431,0.0
52432,1.3526022
52433,0.0
52434,0.0
52435,0.0
52436,0.0
52437,0.0
52438,0.0
52439,0.0
52440,0.4137855
52441,0.13537294
52442,0.0
52443,0.0
52444,0.032421473
52445,0.006492018
52446,0.0
52447,0.2161218
52448,0.013208088
52449,1.4943357
52450,0.29403928
52451,0.0
52452,0.0
52453,0.0
52454,0.0
52455,2.1745732
52456,0.0
52457,0.0
52458,3.4031673e-06
52459,0.0
52460,0.0
52461,0.0
52462,0.0
52463,0.0
52464,0.0
52465,0.0
52466,0.0
52467,0.0
52468,0.0
52469,0.0
52470,0.0070197964
52471,0.0
52472,0.0
52473,0.0
52474,0.0
52475,0.16459769
52476,0.0
52477,0.0
52478,0.0
52479,0.0
52480,0.0
52481,0.0
52482,0.0
52483,0.0
52484,0.0
52485,0.0
52486,1.1363368
52487,0.0
52488,0.0
52489,0.85193825
52490,0.0
52491,0.0
52492,0.0
52493,0.0
52494,0.0
52495,0.0
52496,0.0
52497,5.015813
52498,0.0
52499,0.0
52500,0.0
52501,0.0
52502,0.0
52503,1.4429188
52504,0.0
52505,0.0
52506,0.0
52507,2.167528
52508,0.294724
52509,0.94083923
52510,0.9819073
52511,0.0
52512,0.0
52513,0.0
52514,0.0
52515,0.0
52516,0.0
52517,0.41561
52518,1.07767
52519,0.0
52520,0.0
52521,0.34969607
52522,0.0
52523,0.0
52524,0.0
52525,0.0
52526,0.002986029
52527,0.0
52528,15.014471
52529,0.0
52530,0.0
52531,0.0
52532,0.0
52533,0.0
52534,0.0
52535,0.0
52536,0.0
52537,0.0
52538,0.02783785
52539,0.43336263
52540,1.8563448
52541,0.0
52542,0.0
52543,0.005080408
52544,0.0
52545,0.0
52546,0.096761316
52547,0.0
52548,0.0
52549,0.0
52550,0.14291726
52551,0.0003411632
52552,0.0
52553,0.0
52554,0.0
52555,0.0
52556,0.0
52557,0.0
52558,0.027777148
52559,0.116408944
52560,0.8552163
52561,0.3187
52562,0.5071085
52563,0.0
52564,0.011114419
52565,3.8227005
52566,0.558587
52567,1.2006406
52568,0.0
52569,0.22756135
52570,0.0
52571,0.0
52572,0.0
52573,0.0
52574,0.0
52575,0.06200608
52576,0.0
52577,0.0
52578,0.0
52579,0.0011768102
52580,0.0
52581,0.028762393
52582,0.0
52583,0.0
52584,0.0
52585,0.17344572
52586,0.0
52587,0.024383752
52588,0.0
52589,0.0
52590,0.0
52591,0.0
52592,6.362314
52593,0.0
52594,0.0
52595,0.3900861
52596,0.14452487
52597,0.0
52598,12.789415
52599,0.0
52600,0.0
52601,0.0
52602,0.0
52603,0.0
52604,0.0
52605,0.0
52606,0.0
52607,0.07248301
52608,3.5510578
52609,0.6152985
52610,1.8040961
52611,2.8766115
52612,1.9932389
52613,0.0
52614,0.0
52615,0.6987054
52616,0.0
52617,0.0
52618,0.0
52619,0.0
52620,0.0
52621,0.0
52622,0.0
52623,0.0
52624,0.0
52625,0.0
52626,0.0
52627,0.0
52628,0.0
52629,0.0
52630,0.0
52631,0.0
52632,0.0
52633,0.0
52634,1.052372
52635,0.0
52636,0.0049419915
52637,0.42421272
52638,0.0
52639,0.0
52640,3.521612
52641,0.0869061
52642,0.061073624
52643,0.0
52644,0.0
52645,0.0
52646,0.859242
52647,0.0
52648,0.0
52649,0.0
52650,0.0894955
52651,0.0
52652,0.0
52653,0.0
52654,0.0
52655,0.0
52656,0.0
52657,0.0
52658,0.0
52659,0.0
52660,0.0
52661,0.0
52662,0.0
52663,0.0
52664,0.0
52665,0.0
52666,0.0
52667,0.0
52668,0.0
52669,1.0103819
52670,0.0
52671,6.3099265
52672,0.0
52673,0.0
52674,0.0
52675,0.0
52676,0.0
52677,0.0
52678,0.0
52679,0.0
52680,0.0
52681,0.0
52682,0.0
52683,0.0
52684,0.0
52685,0.0
52686,0.0
52687,0.0
52688,0.0
52689,0.0
52690,1.5120687
52691,0.0
52692,0.0
52693,0.0
52694,0.0
52695,0.0
52696,0.0
52697,0.00726015
52698,0.89611
52699,0.0
52700,0.0
52701,0.0
52702,0.0
52703,0.0
52704,0.0
52705,0.0
52706,0.0
52707,0.0
52708,0.0
52709,0.0
52710,0.0
52711,0.0
52712,0.0
52713,0.0
52714,0.0
52715,0.0
52716,0.0
52717,0.0
52718,0.0
52719,0.0
52720,0.0
52721,0.0
52722,0.0
52723,0.30354986
52724,0.0
52725,0.0
52726,0.0
52727,0.0
52728,0.0
52729,0.0
52730,0.1645053
52731,0.0
52732,0.0
52733,0.0
52734,0.0
52735,0.0
52736,0.0
52737,0.0
52738,0.8782756
52739,0.9587699
52740,0.0
52741,0.0
52742,0.80329007
52743,0.70550203
52744,0.004022931
52745,0.19221239
52746,0.28372726
52747,0.0
52748,0.10454156
52749,0.27436492
52750,0.0
52751,0.0
52752,0.0
52753,0.0
52754,4.682617
52755,0.0
52756,0.6499684
52757,9.826271
52758,0.0
52759,0.112278104
52760,0.4301816
52761,0.0
52762,0.0
52763,0.0
52764,0.0
52765,0.0
52766,0.0
52767,0.0
52768,0.0
52769,0.0
52770,0.0
52771,0.0
52772,0.0
52773,0.0
52774,0.0
52775,0.04709092
52776,3.1306548
52777,0.0
52778,0.0
52779,0.0
52780,0.009819718
52781,0.0
52782,0.025533868
52783,0.0031611503
52784,0.0
52785,0.0
52786,0.0
52787,3.458291
52788,0.0
52789,0.0
52790,0.0
52791,0.0
52792,0.0
52793,6.720874
52794,0.0
52795,0.0
52796,0.0
52797,0.0
52798,0.0
52799,0.14964306
52800,0.0
52801,0.004399182
52802,0.0
52803,0.0
52804,0.64413536
52805,0.043494377
52806,0.0
52807,0.0
52808,0.0
52809,1.7883784
52810,0.66383046
52811,0.0
52812,0.0
52813,0.0
52814,0.0
52815,0.0
52816,0.0
52817,0.0
52818,0.0
52819,0.24318345
52820,0.0
52821,0.0
52822,0.0
52823,1.2568398
52824,0.96105015
52825,0.0
52826,0.0
52827,0.0
52828,0.0
52829,0.0
52830,0.0
52831,0.0
52832,0.0
52833,0.0
52834,0.0
52835,0.0
52836,0.0
52837,0.0017155557
52838,0.0
52839,1.8774446e-05
52840,0.0
52841,0.0
52842,0.497084
52843,0.0
52844,0.0
52845,0.0
52846,0.0
52847,0.11768519
52848,1.6373936
52849,0.0
52850,0.0
52851,0.3087588
52852,0.0
52853,0.0
52854,0.0
52855,0.0
52856,0.0
52857,0.0
52858,0.0
52859,0.0
52860,0.0
52861,0.0
52862,0.0
52863,0.0
52864,0.0
52865,0.0
52866,0.0
52867,0.0
52868,0.3707556
52869,0.0
52870,0.0
52871,0.00031528613
52872,0.0
52873,0.0
52874,0.2497195
52875,0.0
52876,0.0
52877,0.99662954
52878,0.0
52879,0.0
52880,0.0
52881,0.0
52882,0.0
52883,0.0
52884,0.0
52885,0.0
52886,0.0
52887,0.0
52888,0.0
52889,0.0
52890,0.0
52891,0.0
52892,0.42488956
52893,0.0
52894,0.0
52895,0.0
52896,0.0
52897,0.0
52898,0.0
52899,0.0
52900,0.0
52901,0.0
52902,0.0
52903,0.019322902
52904,0.0
52905,0.0
52906,0.0
52907,0.0
52908,0.035737824
52909,0.0
52910,0.0
52911,0.0
52912,0.0
52913,1.5514079e-05
52914,0.0
52915,0.0
52916,9.5872914e-05
52917,0.0017799042
52918,1.7344271
52919,0.0
52920,0.0
52921,0.0
52922,0.0
52923,0.0
52924,0.7127578
52925,0.0
52926,0.0
52927,0.0
52928,0.0
52929,0.0
52930,0.0
52931,0.0
52932,0.0
52933,1.0825284
52934,0.0
52935,0.5592781
52936,0.0
52937,0.2984919
52938,0.49829224
52939,0.6651936
52940,0.0
52941,0.0
52942,0.0
52943,0.0
52944,0.0
52945,0.044403806
52946,0.30461204
52947,0.0
52948,0.0
52949,0.0
52950,0.0
52951,0.0
52952,0.0
52953,0.0
52954,0.0
52955,0.0
52956,0.0
52957,0.0
52958,0.0
52959,0.0
52960,0.0
52961,0.0
52962,0.0
52963,1.065209
52964,0.0
52965,2.98895
52966,0.0
52967,0.0
52968,0.0
52969,4.3648374e-06
52970,0.0
52971,0.0
52972,0.0
52973,0.0
52974,0.0
52975,0.0
52976,0.0
52977,11.750454
52978,0.0
52979,0.024507033
52980,0.0
52981,0.0
52982,0.0
52983,0.0
52984,0.0
52985,0.0
52986,0.0
52987,0.0055024805
52988,0.0
52989,0.117887065
52990,0.0
52991,0.0
52992,0.0
52993,0.0
52994,0.0
52995,0.0
52996,0.0
52997,0.0
52998,0.116496824
52999,0.0
53000,0.0
53001,0.0
53002,0.0
53003,0.0
53004,0.0
53005,0.0
53006,0.0
53007,0.0
53008,0.0
53009,0.0
53010,0.056363985
53011,1.823802
53012,0.70649475
53013,0.0
53014,0.0
53015,0.0
53016,0.0
53017,0.0
53018,1.5091245
53019,0.0
53020,0.0
53021,0.0
53022,0.0
53023,0.0
53024,0.0
53025,0.0
53026,0.0
53027,0.0
53028,0.0
53029,0.0
53030,2.8661764
53031,0.0
53032,0.00044270474
53033,1.1854368
53034,0.0
53035,0.0027023896
53036,0.68030643
53037,0.41653082
53038,0.0
53039,0.0
53040,0.0
53041,0.0
53042,0.0
53043,0.0
53044,0.82455015
53045,0.64129454
53046,0.0
53047,0.0
53048,0.0
53049,0.0
53050,0.08724446
53051,10.574352
53052,0.0
53053,0.0
53054,0.0
53055,0.0
53056,0.50380415
53057,0.0
53058,0.005141006
53059,0.0
53060,0.0
53061,0.0
53062,0.0
53063,0.0
53064,1.3637313
53065,0.0
53066,0.0
53067,0.0
53068,0.0
53069,0.0
53070,0.0
53071,0.0
53072,0.47391933
53073,0.27607447
53074,0.0
53075,0.0
53076,0.054929726
53077,0.0021428352
53078,0.0
53079,0.19203216
53080,4.869262e-06
53081,2.1758535
53082,0.4828611
53083,0.0
53084,0.0
53085,0.0
53086,0.0
53087,2.266923
53088,0.0
53089,0.0
53090,0.0
53091,0.0
53092,0.0
53093,0.0
53094,0.0
53095,0.0
53096,0.0
53097,0.0
53098,0.0
53099,0.0
53100,0.0
53101,0.0
53102,0.0
53103,0.0
53104,0.0
53105,0.0
53106,0.0
53107,0.222156
53108,0.0
53109,0.0
53110,0.0
53111,0.0
53112,0.0
53113,0.0
53114,0.0
53115,0.0
53116,0.0
53117,0.0
53118,1.0895636
53119,0.0
53120,0.0
53121,0.8038677
53122,0.0
53123,0.0
53124,0.0
53125,0.0
53126,0.0
53127,0.0
53128,0.0
53129,3.713425
53130,0.0
53131,0.0
53132,0.0
53133,0.0
53134,0.0
53135,1.5409079
53136,0.0
53137,0.0
53138,0.0
53139,2.12319
53140,0.3539708
53141,0.70353156
53142,0.88401365
53143,0.0
53144,0.0
53145,0.0
53146,0.0
53147,0.0
53148,0.0
53149,0.45670417
53150,0.9837287
53151,0.0
53152,0.0
53153,0.44624054
53154,0.0
53155,0.0
53156,0.0
53157,0.0
53158,0.01257881
53159,0.0
53160,19.24577
53161,0.0
53162,0.0
53163,0.0
53164,0.0
53165,0.0
53166,0.0
53167,0.0
53168,0.0
53169,0.0
53170,0.0456928
53171,0.37645867
53172,1.7887224
53173,0.0
53174,0.0
53175,0.014076231
53176,0.0
53177,0.0
53178,0.07176248
53179,0.0
53180,0.0
53181,0.0
53182,0.046446335
53183,0.0080657685
53184,0.0
53185,0.0
53186,0.0
53187,0.0
53188,0.0
53189,0.0
53190,0.027253527
53191,0.04007073
53192,1.0456624
53193,0.31174114
53194,0.45696762
53195,0.0
53196,0.005204894
53197,4.196206
53198,0.6732252
53199,1.4206475
53200,0.0
53201,0.23571336
53202,0.0
53203,0.0
53204,0.0
53205,0.0
53206,0.0
53207,0.053907588
53208,0.0
53209,0.0
53210,0.0
53211,0.0
53212,0.0
53213,0.048601706
53214,0.0
53215,0.0
53216,0.0
53217,0.3705749
53218,0.0
53219,0.05917956
53220,0.0
53221,0.0
53222,0.0
53223,0.0
53224,6.6590767
53225,0.0012204642
53226,0.0
53227,0.28726855
53228,0.1866975
53229,0.0
53230,12.785596
53231,0.0
53232,0.0
53233,0.0
53234,0.0
53235,0.0
53236,0.0
53237,0.0
53238,0.0
53239,0.060630634
53240,3.267578
53241,0.5541646
53242,1.4442749
53243,2.527403
53244,2.041729
53245,0.0
53246,0.0
53247,0.56184596
53248,0.0
53249,0.0
53250,0.0
53251,0.0
53252,0.0
53253,0.020511452
53254,0.0
53255,0.0
53256,0.0
53257,0.0
53258,0.0
53259,0.0
53260,0.0
53261,0.0
53262,0.0
53263,0.0
53264,0.0
53265,0.0
53266,0.9198143
53267,0.0
53268,0.0011573725
53269,0.2705678
53270,0.0
53271,0.0
53272,2.9271047
53273,0.0047788545
53274,0.13834986
53275,0.0
53276,0.0
53277,0.0
53278,0.7143029
53279,0.0
53280,0.0
53281,0.0
53282,0.19623359
53283,0.0
53284,0.0
53285,0.0
53286,0.0
53287,0.0
53288,0.0
53289,0.0
53290,0.0
53291,0.0
53292,0.0
53293,0.0
53294,0.0
53295,0.0
53296,0.0
53297,0.0
53298,0.0
53299,0.0
53300,0.0
53301,0.8195653
53302,0.0
53303,5.788382
53304,0.0
53305,0.0
53306,0.0
53307,0.0
53308,0.0
53309,0.0
53310,0.0
53311,0.0
53312,0.0
53313,0.0
53314,0.0
53315,0.0
53316,0.0
53317,0.0
53318,0.0
53319,0.0
53320,0.0
53321,0.0
53322,1.4212943
53323,0.0
53324,0.0
53325,0.0
53326,0.0
53327,0.0
53328,0.0
53329,0.0028009685
53330,0.5301837
53331,0.0
53332,0.0
53333,0.0
53334,0.0
53335,0.0
53336,0.0
53337,0.0
53338,0.0
53339,0.0
53340,0.0
53341,0.0
53342,0.0
53343,0.0
53344,0.0
53345,0.0
53346,0.0
53347,0.0
53348,0.0
53349,0.0
53350,0.0
53351,0.0
53352,0.0
53353,0.0
53354,0.0
53355,0.3565794
53356,0.0
53357,0.0
53358,0.0
53359,0.0
53360,0.0
53361,0.0
53362,0.21569267
53363,0.0
53364,0.0
53365,0.0
53366,0.0
53367,0.0
53368,0.0
53369,0.0
53370,1.0372183
53371,0.7831248
53372,0.0
53373,0.0
53374,0.765669
53375,0.9422364
53376,0.0147058945
53377,0.12932664
53378,0.19201778
53379,0.0
53380,0.05164106
53381,0.27747303
53382,0.0
53383,0.0
53384,0.0
53385,0.0
53386,3.9704957
53387,0.0
53388,0.5755176
53389,9.871848
53390,0.0
53391,0.10894031
53392,0.3116842
53393,0.0
53394,0.0
53395,0.0
53396,0.0
53397,0.0
53398,0.0
53399,0.0026421007
53400,0.0
53401,0.0
53402,0.0
53403,0.0
53404,0.0
53405,0.0
53406,0.0
53407,0.010414545
53408,3.1858168
53409,0.0
53410,0.0
53411,0.0
53412,0.005455921
53413,0.0
53414,0.119760685
53415,0.047135238
53416,0.0
53417,0.0
53418,0.0
53419,3.5649252
53420,0.0
53421,0.0
53422,0.0
53423,0.0
53424,0.0
53425,6.421093
53426,0.0
53427,0.0
53428,0.0
53429,0.0
53430,0.0
53431,0.2371906
53432,0.0
53433,0.00013308934
53434,0.0
53435,0.0
53436,0.6519679
53437,0.025738163
53438,0.0
53439,0.0
53440,0.0
53441,2.0845847
53442,0.5969202
53443,0.0
53444,0.0
53445,0.0
53446,0.0
53447,0.0
53448,0.0
53449,0.0
53450,0.0
53451,0.07303569
53452,0.0
53453,0.0
53454,0.0
53455,1.1426834
53456,0.9371624
53457,0.0
53458,0.0
53459,0.0
53460,0.0
53461,0.0
53462,0.0
53463,0.0
53464,0.0
53465,0.0
53466,0.0
53467,0.0
53468,0.0
53469,0.008966846
53470,0.0
53471,0.0
53472,0.0
53473,0.0
53474,0.6883141
53475,0.0
53476,0.0
53477,0.0
53478,0.0
53479,0.36368883
53480,1.5584582
53481,0.0
53482,0.0
53483,0.2683793
53484,0.0
53485,0.0
53486,0.0
53487,0.0
53488,0.0
53489,0.0
53490,0.0
53491,0.0
53492,0.0
53493,0.0
53494,0.0
53495,0.0
53496,0.0
53497,0.0
53498,0.0
53499,0.0
53500,0.17413443
53501,0.0
53502,0.0
53503,0.0
53504,0.0
53505,0.0
53506,0.058702018
53507,0.0
53508,0.0
53509,1.5862997
53510,0.0
53511,0.0
53512,4.5437228e-05
53513,0.0
53514,0.0
53515,0.0
53516,0.0
53517,0.0
53518,0.0
53519,0.0
53520,0.0
53521,0.0
53522,0.0
53523,0.0
53524,0.317992
53525,0.0
53526,0.0
53527,0.0
53528,0.0
53529,0.0
53530,0.0
53531,0.0
53532,0.0
53533,0.0
53534,0.0
53535,0.00021178646
53536,0.0
53537,0.0
53538,0.0
53539,0.0
53540,0.10971201
53541,0.0
53542,0.0
53543,0.0
53544,0.0
53545,0.0016222133
53546,0.0
53547,0.0
53548,0.0
53549,0.0
53550,1.3921887
53551,0.0
53552,0.0
53553,0.0
53554,0.0
53555,0.0
53556,1.0957947
53557,0.0
53558,0.0
53559,0.0
53560,0.0
53561,0.0
53562,0.0
53563,0.0
53564,0.0
53565,0.41173786
53566,0.0
53567,0.6800873
53568,0.0
53569,0.52293384
53570,0.4824338
53571,0.50535697
53572,0.0
53573,0.0
53574,0.0
53575,0.0
53576,0.0
53577,0.086588986
53578,0.4311254
53579,0.0
53580,0.0
53581,0.0
53582,0.0
53583,0.0
53584,0.0
53585,0.0
53586,0.0
53587,0.0
53588,0.0
53589,0.0
53590,0.0
53591,0.0
53592,0.0
53593,0.0
53594,0.0
53595,0.8479443
53596,0.0
53597,2.5957584
53598,0.0
53599,0.0
53600,0.0
53601,0.0
53602,0.0
53603,0.0
53604,0.0
53605,0.0
53606,0.0
53607,0.0
53608,0.0
53609,13.930982
53610,0.0
53611,0.03600538
53612,0.0
53613,0.0
53614,0.0
53615,0.0
53616,0.0
53617,0.0
53618,0.0
53619,0.0007021249
53620,0.0
53621,0.05098456
53622,0.0
53623,0.0
53624,0.0
53625,0.0
53626,0.0
53627,0.0
53628,0.0
53629,0.0
53630,0.10411073
53631,0.0
53632,0.0
53633,0.0
53634,0.0
53635,0.0
53636,0.0
53637,0.0
53638,0.0
53639,0.0
53640,0.0
53641,0.0
53642,0.118656926
53643,1.4774188
53644,0.59148663
53645,0.0
53646,0.0
53647,0.0
53648,0.0
53649,0.0
53650,1.219307
53651,0.0
53652,0.0
53653,0.0
53654,0.0
53655,0.0
53656,0.0
53657,0.0
53658,0.0
53659,0.0
53660,0.0
53661,0.0
53662,3.055528
53663,0.0
53664,0.0011002092
53665,1.5012599
53666,0.0
53667,0.011076577
53668,0.8609583
53669,0.87700385
53670,0.0
53671,0.0
53672,0.0
53673,0.0
53674,0.0
53675,0.010504824
53676,0.8211477
53677,0.8118231
53678,0.0
53679,0.0
53680,0.0
53681,0.0
53682,0.020340009
53683,12.479295
53684,0.0
53685,0.0
53686,0.0
53687,0.0
53688,0.5165049
53689,0.0
53690,0.0
53691,0.0
53692,0.0
53693,0.0
53694,0.0
53695,0.0
53696,1.1709867
53697,0.0
53698,0.0
53699,0.0
53700,0.0
53701,0.0
53702,0.0
53703,0.0
53704,0.37454984
53705,0.15518023
53706,0.0
53707,0.0
53708,0.04425568
53709,0.006004219
53710,0.0
53711,0.25232127
53712,0.027611075
53713,1.5007062
53714,0.29396766
53715,0.0
53716,0.0
53717,0.0
53718,0.0
53719,2.368777
53720,0.0
53721,0.0
53722,0.0
53723,0.0
53724,0.0
53725,0.0
53726,0.0
53727,0.0
53728,0.0
53729,0.0
53730,0.0
53731,0.0
53732,0.0
53733,0.0
53734,0.0031960565
53735,0.0
53736,0.0
53737,0.0
53738,0.0
53739,0.16711164
53740,0.0
53741,0.0
53742,0.0
53743,0.0
53744,0.0
53745,0.0
53746,0.0
53747,0.0
53748,0.0
53749,0.0
53750,0.9658781
53751,0.0
53752,0.0
53753,0.98964816
53754,0.0
53755,0.0
53756,0.0
53757,0.0
53758,0.0
53759,0.0
53760,0.0
53761,5.008998
53762,0.0
53763,0.0
53764,0.0
53765,0.0
53766,0.0
53767,1.4507401
53768,0.0
53769,0.0
53770,0.0
53771,2.1300867
53772,0.33997622
53773,0.9813324
53774,1.029415
53775,0.0
53776,0.0
53777,0.0
53778,0.0
53779,0.0
53780,0.0
53781,0.4908889
53782,0.890877
53783,0.0
53784,0.0
53785,0.55923104
53786,0.0
53787,0.0
53788,0.0
53789,0.0
53790,0.0074691894
53791,0.0
53792,15.691022
53793,0.0
53794,0.0
53795,0.0
53796,0.0
53797,0.0
53798,0.0
53799,0.0
53800,0.0
53801,0.0
53802,0.021630496
53803,0.5320769
53804,1.935023
53805,0.0
53806,0.0
53807,0.003581059
53808,0.0
53809,0.0
53810,0.19487703
53811,0.0
53812,0.0
53813,0.0
53814,0.11286306
53815,0.00099203
53816,0.0
53817,0.0
53818,0.0
53819,0.0
53820,0.0
53821,0.0
53822,0.022931824
53823,0.09113864
53824,0.83212686
53825,0.34918234
53826,0.48130733
53827,4.0583222e-07
53828,0.0019480247
53829,3.7902324
53830,0.5782512
53831,1.3709366
53832,0.0
53833,0.24803573
53834,0.0
53835,0.0
53836,0.0
53837,0.0
53838,0.0
53839,0.07253406
53840,0.0
53841,0.0
53842,0.0
53843,0.00024868763
53844,0.0
53845,0.030915756
53846,0.0
53847,0.0
53848,0.0
53849,0.19291486
53850,0.0
53851,0.045747034
53852,0.0
53853,0.0
53854,0.0
53855,0.0
53856,6.557077
53857,0.0076327426
53858,0.0
53859,0.39832595
