,0
56166,0.0
56167,1.2833941
56168,0.0
56169,3.4299612
56170,0.0
56171,0.0
56172,0.0
56173,0.009807326
56174,0.0
56175,0.0
56176,0.0
56177,0.0
56178,0.0
56179,0.0
56180,0.0
56181,0.03157482
56182,0.0
56183,0.8461778
56184,0.0
56185,0.0
56186,0.0
56187,0.0
56188,0.0
56189,0.0
56190,0.0
56191,0.0
56192,0.0
56193,0.0
56194,0.0
56195,0.0
56196,0.0
56197,0.0
56198,0.89371485
56199,0.0
56200,0.0
56201,0.0
56202,0.0
56203,0.0
56204,0.0
56205,0.0
56206,0.0
56207,0.0
56208,0.0
56209,0.0
56210,4.5684648
56211,2.3935518
56212,0.0
56213,0.0
56214,0.0
56215,0.0
56216,0.0
56217,0.0
56218,0.81243116
56219,0.0
56220,0.007669469
56221,0.0
56222,0.0
56223,0.0
56224,0.17956711
56225,0.0
56226,0.0
56227,0.0
56228,0.4887112
56229,0.0
56230,0.0
56231,0.0
56232,0.0
56233,0.0
56234,0.0
56235,0.0
56236,0.0
56237,0.0
56238,0.0
56239,0.0013335065
56240,0.054825522
56241,0.0
56242,0.16230312
56243,0.0
56244,0.0
56245,0.0
56246,0.0
56247,0.0
56248,0.0
56249,0.0
56250,1.289153
56251,0.38488764
56252,0.0
56253,0.0
56254,0.0
56255,0.0
56256,0.0
56257,0.37911743
56258,0.5401017
56259,1.2098924
56260,0.0
56261,0.0
56262,0.0
56263,0.0
56264,0.0
56265,0.0
56266,0.0
56267,0.0
56268,1.3025293
56269,0.0
56270,0.0
56271,0.0
56272,0.0
56273,0.0
56274,0.080297865
56275,0.08573072
56276,0.0
56277,1.0920696
56278,5.2824473
56279,0.00041522857
56280,1.5863583
56281,0.0
56282,1.227766
56283,0.0
56284,0.0
56285,0.0
56286,0.0
56287,0.0
56288,0.0
56289,0.0
56290,0.0
56291,0.0
56292,0.0
56293,0.0
56294,0.0
56295,0.0
56296,0.7281441
56297,0.03826443
56298,0.0
56299,0.0
56300,0.0
56301,0.0
56302,0.0
56303,0.0
56304,0.0
56305,0.4075688
56306,0.0
56307,0.2179487
56308,0.0
56309,0.042661957
56310,0.0
56311,0.0131803
56312,0.0
56313,0.0
56314,0.0
56315,0.0
56316,0.0
56317,0.0
56318,0.0
56319,0.0
56320,0.6113246
56321,0.0
56322,0.0
56323,0.0
56324,0.0
56325,0.005424275
56326,0.0
56327,3.9713612
56328,0.0
56329,0.0
56330,0.0
56331,0.8401087
56332,0.88214463
56333,0.0
56334,0.0
56335,0.0
56336,0.0
56337,0.0
56338,0.0
56339,0.0
56340,0.0
56341,0.0
56342,0.0
56343,0.0
56344,0.15345289
56345,0.040868826
56346,0.0
56347,0.0
56348,1.0375159
56349,0.031030996
56350,1.8852164
56351,0.0
56352,0.00021834295
56353,0.23222531
56354,0.0
56355,0.0
56356,0.0
56357,0.0
56358,0.12346207
56359,0.0
56360,2.3094425
56361,0.0
56362,1.1010406
56363,2.7056088
56364,2.4660509
56365,0.0
56366,0.44735232
56367,0.0
56368,0.029662613
56369,0.0
56370,0.0
56371,0.0
56372,0.0
56373,0.0
56374,0.0
56375,0.0
56376,0.0
56377,0.0
56378,0.0
56379,0.0
56380,0.0
56381,0.03729614
56382,0.0
56383,0.0
56384,6.1176863
56385,1.5133916
56386,2.3049803
56387,0.8019542
56388,0.0
56389,0.0
56390,0.0
56391,0.29881716
56392,0.0
56393,0.0
56394,0.0
56395,0.0
56396,0.0
56397,0.0
56398,0.0
56399,0.9305104
56400,0.0
56401,0.0
56402,0.0
56403,0.049863316
56404,0.0011460615
56405,0.0
56406,0.0
56407,0.0
56408,0.0
56409,0.0
56410,0.0
56411,0.0
56412,0.0
56413,0.35851017
56414,0.0
56415,0.0
56416,0.0
56417,0.01663464
56418,0.0
56419,0.0
56420,0.0
56421,0.0
56422,0.0
56423,0.5901105
56424,0.0
56425,0.0
56426,0.0
56427,0.0
56428,0.0
56429,0.048096094
56430,0.0
56431,2.8899777
56432,0.0
56433,0.0
56434,0.0
56435,0.0
56436,0.0
56437,0.0
56438,0.0
56439,0.0
56440,0.0
56441,0.0
56442,0.0
56443,0.0
56444,0.5566097
56445,0.0
56446,0.0
56447,0.0
56448,0.0
56449,1.2563746
56450,0.0
56451,0.0
56452,0.0024596513
56453,1.3563569
56454,0.0
56455,0.0
56456,0.0
56457,5.8047422e-05
56458,0.0
56459,0.0
56460,0.0
56461,0.0
56462,0.0
56463,0.0
56464,0.0
56465,0.0
56466,0.0
56467,0.0
56468,0.0
56469,0.0
56470,0.0
56471,0.0
56472,0.0
56473,0.0
56474,0.0
56475,0.0
56476,0.0
56477,0.0
56478,0.0
56479,0.0
56480,0.066774815
56481,0.07706127
56482,0.0
56483,0.0
56484,0.0
56485,0.0
56486,0.0
56487,0.0
56488,0.0
56489,0.0
56490,0.0
56491,0.0
56492,0.0
56493,0.0
56494,0.0
56495,0.0
56496,0.044672996
56497,0.0
56498,0.0
56499,0.0
56500,0.0
56501,0.0
56502,0.0
56503,0.0
56504,0.0
56505,0.0
56506,0.0
56507,0.13934322
56508,0.0
56509,0.0
56510,0.0
56511,0.0
56512,0.0
56513,0.0
56514,0.0
56515,0.0
56516,0.0
56517,0.0
56518,0.0
56519,0.13936578
56520,0.39356488
56521,0.003007976
56522,0.0
56523,0.0
56524,0.0
56525,0.01840956
56526,2.0428169
56527,0.0
56528,5.5806055
56529,0.0
56530,0.0
56531,0.0
56532,0.0
56533,0.0
56534,0.0
56535,2.4516017
56536,0.0
56537,0.19041996
56538,0.0
56539,0.0
56540,0.0
56541,0.0062564807
56542,0.0
56543,2.1107862
56544,2.8964689
56545,0.43022478
56546,0.0
56547,0.0
56548,0.0015051137
56549,0.40334526
56550,0.022568317
56551,0.0
56552,0.0
56553,0.00042776804
56554,0.0
56555,0.22893934
56556,0.0
56557,0.0
56558,2.509652
56559,3.520227
56560,0.19161937
56561,0.0
56562,1.2570066
56563,0.0
56564,0.0
56565,0.10269106
56566,0.0
56567,0.0
56568,0.0
56569,0.0
56570,0.0
56571,0.0
56572,0.0
56573,0.0
56574,0.0
56575,0.0
56576,0.0
56577,0.0
56578,0.0
56579,2.0166461
56580,0.0
56581,0.0
56582,0.0
56583,0.0
56584,0.0
56585,0.0003686787
56586,0.0
56587,13.678246
56588,0.0
56589,0.0
56590,0.0
56591,0.0
56592,0.0
56593,0.0
56594,9.88504
56595,0.19064254
56596,0.0
56597,0.0
56598,4.529089
56599,0.0
56600,0.0
56601,0.0
56602,0.0
56603,0.0
56604,0.0
56605,0.0
56606,0.0
56607,0.0
56608,0.0
56609,0.0
56610,0.41643944
56611,0.0
56612,0.0
56613,0.0
56614,0.0
56615,0.08761219
56616,0.0
56617,0.0
56618,0.0
56619,0.0
56620,0.0
56621,0.0
56622,0.0
56623,0.0
56624,0.0
56625,0.0
56626,0.0
56627,0.0
56628,0.0
56629,0.0
56630,0.0
56631,2.3629432
56632,0.3910001
56633,0.007099787
56634,0.0
56635,0.0
56636,0.0
56637,0.0
56638,0.0
56639,0.0
56640,0.340551
56641,0.0
56642,0.0
56643,1.8381549
56644,0.3132962
56645,0.0
56646,0.0
56647,0.0
56648,0.0
56649,0.0003375064
56650,0.0
56651,0.0
56652,0.0
56653,0.0
56654,0.0
56655,0.0
56656,1.7856086
56657,0.0
56658,0.0
56659,0.0
56660,0.0
56661,0.0
56662,0.0
56663,0.0
56664,0.0
56665,0.0
56666,0.0
56667,0.0
56668,0.8328178
56669,0.0
56670,0.0
56671,0.0
56672,0.0
56673,0.0
56674,0.0
56675,0.0
56676,0.0
56677,0.0
56678,0.0
56679,0.0
56680,0.11804091
56681,0.0
56682,0.64168745
56683,0.0
56684,0.20286275
56685,0.0
56686,0.58290297
56687,0.0
56688,0.0
56689,0.0
56690,0.0
56691,0.0
56692,0.0
56693,0.0
56694,0.0
56695,0.0
56696,0.0
56697,2.522694
56698,0.0
56699,0.0
56700,0.0
56701,0.8850823
56702,0.0
56703,0.0
56704,0.0
56705,0.0
56706,0.0
56707,0.0
56708,0.0
56709,0.0
56710,0.0
56711,0.0
56712,1.7684662
56713,0.0
56714,0.14386374
56715,0.0
56716,0.0
56717,3.3469708
56718,3.260486
56719,0.048288416
56720,0.0
56721,0.0
56722,0.0
56723,0.0
56724,0.0
56725,0.0
56726,0.06632889
56727,0.0
56728,0.0
56729,0.033281818
56730,0.0
56731,0.0
56732,0.0
56733,0.0
56734,0.0
56735,0.013081052
56736,0.0
56737,0.0
56738,0.0
56739,1.5052567
56740,0.05993667
56741,0.0
56742,0.0
56743,0.0
56744,0.0
56745,0.35260975
56746,4.040085e-05
56747,0.0
56748,0.035287995
56749,0.0
56750,0.0
56751,0.0
56752,0.0
56753,0.7607905
56754,0.3213963
56755,0.62939835
56756,0.0
56757,0.0
56758,0.0
56759,0.0
56760,0.0
56761,0.0
56762,0.0
56763,2.0712698
56764,0.0
56765,0.0
56766,0.0
56767,0.00036949167
56768,0.0
56769,0.0
56770,0.0
56771,0.0
56772,0.0
56773,0.0
56774,0.0
56775,0.0
56776,0.0
56777,0.00025920494
56778,0.0
56779,0.0
56780,1.545761
56781,0.96307117
56782,0.0
56783,0.0
56784,0.0
56785,0.0
56786,0.0
56787,0.0
56788,0.0
56789,0.0
56790,1.2193099
56791,0.0
56792,3.223768
56793,0.0
56794,0.0
56795,0.0
56796,0.0042524575
56797,0.0
56798,0.0
56799,0.0
56800,0.0
56801,0.0
56802,0.0
56803,0.0
56804,0.03753674
56805,0.0
56806,0.8747825
56807,0.0
56808,0.0
56809,0.0
56810,0.0
56811,0.0
56812,0.0
56813,0.0
56814,0.0
56815,0.0
56816,0.0
56817,0.0
56818,0.0
56819,0.0
56820,0.0
56821,0.8022071
56822,0.0
56823,0.0
56824,0.0
56825,0.0
56826,0.0
56827,0.0
56828,0.0
56829,0.0
56830,0.0
56831,0.0
56832,0.0
56833,4.6106076
56834,2.4900944
56835,0.0
56836,0.0
56837,0.0
56838,0.0
56839,0.0
56840,0.0
56841,0.76937234
56842,0.0
56843,0.0027489718
56844,0.0
56845,0.0
56846,0.0
56847,0.18052812
56848,0.0
56849,0.0
56850,0.0
56851,0.5626962
56852,0.0
56853,0.0
56854,0.0
56855,0.0
56856,0.0
56857,0.0
56858,0.0
56859,0.0
56860,0.0
56861,0.0
56862,0.0018260323
56863,0.08686053
56864,0.0
56865,0.15567547
56866,0.0
56867,0.0
56868,0.0
56869,0.0
56870,0.0
56871,0.0
56872,0.0
56873,1.2887605
56874,0.3951801
56875,0.0
56876,0.0
56877,0.0
56878,0.0
56879,0.0
56880,0.28520042
56881,0.5412155
56882,1.1559466
56883,0.0
56884,0.0
56885,0.0
56886,0.0
56887,0.0
56888,0.0
56889,0.0
56890,0.0
56891,1.3109958
56892,0.0
56893,0.0
56894,0.0
56895,0.0
56896,0.0
56897,0.057002433
56898,0.09076446
56899,0.0
56900,1.2084621
56901,5.3834085
56902,0.0032508438
56903,1.6479163
56904,0.0
56905,1.2276648
56906,0.0
56907,0.0
56908,0.0
56909,0.0
56910,0.0
56911,0.0
56912,0.0
56913,0.0
56914,0.0
56915,0.0
56916,0.0
56917,0.0
56918,0.0
56919,0.77298516
56920,0.046093505
56921,0.0
56922,0.0
56923,0.0
56924,0.0
56925,0.0
56926,0.0
56927,0.0
56928,0.32964087
56929,0.0
56930,0.28059766
56931,0.0
56932,0.009016835
56933,0.0
56934,0.024212243
56935,0.0
56936,0.0
56937,0.0
56938,0.0
56939,0.0
56940,0.0
56941,0.0
56942,0.0
56943,0.6423249
56944,0.0
56945,0.0
56946,0.0
56947,0.0
56948,0.0060948655
56949,0.0
56950,3.929862
56951,0.0
56952,0.0
56953,0.0
56954,0.7986903
56955,0.8483234
56956,0.0
56957,0.0
56958,0.0
56959,0.0
56960,0.0
56961,0.0
56962,0.0
56963,0.0
56964,0.0
56965,0.0
56966,0.0
56967,0.18735835
56968,0.052211355
56969,0.0
56970,0.0
56971,1.1559706
56972,0.027681671
56973,1.9683094
56974,0.0
56975,0.0
56976,0.283012
56977,0.0
56978,0.0
56979,0.0
56980,0.0
56981,0.17363586
56982,0.0
56983,2.222877
56984,0.0
56985,1.1469915
56986,2.6949136
56987,2.5446384
56988,0.0
56989,0.4571787
56990,0.0
56991,0.045756087
56992,0.0
56993,0.0
56994,0.0
56995,0.0
56996,0.0
56997,0.0
56998,0.0
56999,0.0
57000,0.0
57001,0.0
57002,0.0
57003,0.0
57004,0.04163269
57005,0.0
57006,0.0
57007,6.0206976
57008,1.4285208
57009,2.2185404
57010,0.73241967
57011,0.0
57012,0.0
57013,0.0
57014,0.45676127
57015,0.0
57016,0.0
57017,0.0
57018,0.0
57019,0.0
57020,0.0
57021,0.0
57022,0.9009156
57023,0.0
57024,0.0
57025,0.0
57026,0.044670198
57027,1.0258617e-05
57028,0.0
57029,0.0
57030,0.0
57031,0.0
57032,0.0
57033,0.0
57034,0.0
57035,0.0
57036,0.40057927
57037,0.0
57038,0.0
57039,0.0
57040,0.0132923685
57041,0.0
57042,0.0
57043,0.0
57044,0.0
57045,0.0
57046,0.5783131
57047,0.0
57048,0.0
57049,0.0
57050,0.0
57051,0.0
57052,0.061507124
57053,0.0
57054,2.7606413
57055,0.0
57056,0.0
57057,0.0
57058,0.0
57059,0.0
57060,0.0
57061,0.0
57062,0.0
57063,0.0
57064,0.0
57065,0.0
57066,0.0
57067,0.61749023
57068,0.0
57069,0.0
57070,0.0
57071,0.0
57072,1.1565559
57073,0.0
57074,0.0
57075,0.009844885
57076,1.2082683
57077,0.0
57078,0.0
57079,0.0
57080,0.0055366172
57081,0.0
57082,0.0
57083,0.0
57084,0.0
57085,0.0
57086,0.0
57087,0.0
57088,0.0
57089,0.0
57090,0.0
57091,0.0
57092,0.0
57093,0.0
57094,0.0
57095,0.0
57096,0.0
57097,0.0
57098,0.0
57099,0.0
57100,0.0
57101,0.0
57102,0.0
57103,0.08661362
57104,0.090022966
57105,0.0
57106,0.0
57107,0.0
57108,0.0
57109,0.0
57110,0.0
57111,0.0
57112,0.0
57113,0.0
57114,0.0
57115,0.0
57116,0.0
57117,0.0
57118,0.0
57119,0.025787478
57120,0.0
57121,0.0
57122,0.0
57123,0.0
57124,0.0
57125,0.0
57126,0.0
57127,0.0
57128,0.0
57129,0.0
57130,0.15030071
57131,0.0
57132,0.0
57133,0.0
57134,0.0
57135,0.0
57136,0.0
57137,0.0
57138,0.0
57139,0.0
57140,0.0
57141,0.00041074734
57142,0.15396047
57143,0.41438037
57144,0.012497382
57145,0.0
57146,0.0
57147,0.0
57148,0.007163219
57149,1.895448
57150,0.0
57151,5.2821736
57152,0.0
57153,0.0
57154,0.0
57155,0.0
57156,0.0
57157,0.0
57158,2.5167472
57159,0.0
57160,0.23895356
57161,0.0
57162,0.0
57163,0.0
57164,0.013227684
57165,0.0
57166,2.1133714
57167,3.026795
57168,0.40847206
57169,0.0
57170,0.0
57171,0.015133359
57172,0.43844742
57173,0.01599463
57174,0.0
57175,0.0
57176,0.00026954967
57177,0.0
57178,0.19488351
57179,0.0
57180,0.0
57181,2.5386229
57182,3.7066038
57183,0.15858571
57184,0.0
57185,1.1762153
57186,0.0
57187,0.0
57188,0.13184613
57189,0.0
57190,0.0
57191,0.0
57192,0.0
57193,0.0
57194,0.0
57195,0.0
57196,0.0
57197,0.0
57198,0.0
57199,0.0
57200,0.0
57201,0.0
57202,1.8088758
57203,0.0
57204,0.0
57205,0.0
57206,0.0
57207,0.0
57208,0.004213284
57209,0.0
57210,13.304625
57211,0.0
57212,0.0
57213,0.0
57214,0.0
57215,0.0
57216,0.0
57217,10.191548
57218,0.1565516
57219,0.0
57220,0.0
57221,4.484131
57222,0.0
57223,0.0
57224,0.0
57225,0.0
57226,0.0
57227,2.8835242e-05
57228,0.0
57229,0.0
57230,0.0
57231,0.0
57232,0.0
57233,0.42718327
57234,0.0
57235,0.0
57236,0.0
57237,0.0
57238,0.10613437
57239,0.0
57240,0.0
57241,0.0
57242,0.0
57243,0.0
57244,0.0
57245,0.0
57246,0.0
57247,0.0
57248,0.0
57249,0.0
57250,0.0
57251,0.0
57252,0.0
57253,0.0
57254,2.401577
57255,0.38418487
57256,0.008913637
57257,0.0
57258,0.0
57259,0.0
57260,0.0
57261,0.0
57262,0.0
57263,0.35051355
57264,0.0
57265,0.0
57266,1.7917234
57267,0.2926186
57268,0.0
57269,0.0
57270,0.0008852196
57271,0.0
57272,0.0015151044
57273,0.0
57274,0.0
57275,0.0
57276,0.0
57277,0.0
57278,0.0
57279,1.7972664
57280,0.0
57281,0.00018297715
57282,0.0
57283,0.0
57284,0.0
57285,0.0
57286,0.0
57287,0.0
57288,0.0
57289,0.0
57290,0.0
57291,0.7586992
57292,0.0
57293,0.0
57294,0.0
57295,0.0
57296,0.0
57297,0.0
57298,0.0
57299,0.0
57300,0.0
57301,0.0
57302,0.0
57303,0.18101141
57304,0.0
57305,0.5400298
57306,0.0
57307,0.2535205
57308,0.0
57309,0.54622364
57310,0.0
57311,0.0
57312,0.0
57313,0.0
57314,0.0
57315,0.0
57316,0.0
57317,0.0
57318,0.0
57319,0.0
57320,2.3295028
57321,0.0
57322,0.0
57323,0.0
57324,0.91396976
57325,0.0
57326,0.0
57327,0.0
57328,0.0
57329,0.0
57330,0.0
57331,0.0
57332,0.0
57333,0.0
57334,0.0
57335,1.6493703
57336,0.0
57337,0.113393575
57338,0.0
57339,0.0
57340,3.4358668
57341,3.1466846
57342,0.036153857
57343,0.0
57344,0.0
57345,0.0
57346,0.0
57347,0.0
57348,0.0
57349,0.06132
57350,0.0
57351,0.0
57352,0.034851305
57353,0.0
57354,0.0
57355,0.0
57356,0.0
57357,0.0
57358,0.014161257
57359,0.0
57360,0.0
57361,0.0
57362,1.4884024
57363,0.044807985
57364,0.0
57365,0.0
57366,0.0
57367,0.0
57368,0.33106294
57369,0.00340245
57370,0.0
57371,0.019178217
57372,0.0
57373,0.0
57374,0.0
57375,0.0
57376,0.78944016
57377,0.3312619
57378,0.6342925
57379,0.0
57380,0.0
57381,0.0
57382,0.0
57383,0.0
57384,0.0
57385,0.0
57386,1.8726369
57387,0.0
57388,0.0
57389,0.0
57390,0.0
57391,0.0
57392,0.0
57393,0.0
57394,0.0
57395,0.0
57396,0.0
57397,0.0
57398,0.0
57399,0.0
57400,8.936967e-06
57401,0.0
57402,0.0
57403,1.4772635
57404,0.9998732
57405,0.0
57406,0.0
57407,0.0
57408,0.0
57409,0.0
57410,0.0
57411,0.0
57412,0.0
57413,1.2276813
57414,0.0
57415,3.3743067
57416,0.0
57417,0.0
57418,0.0
57419,0.008442856
57420,0.0
57421,0.0
57422,0.0
57423,0.0
57424,0.0
57425,0.00015971441
57426,0.0
57427,0.032407437
57428,0.0
57429,0.8551407
57430,0.0
57431,0.0
57432,0.0
57433,0.0
57434,0.0
57435,0.0
57436,0.0
57437,0.0
57438,0.0
57439,0.0
57440,0.0
57441,0.0
57442,0.0
57443,0.0
57444,0.8612111
57445,0.0
57446,0.0
57447,0.0
57448,0.0
57449,0.0
57450,0.0
57451,0.0
57452,0.0
57453,0.0
57454,0.0
57455,0.0
57456,4.690585
57457,2.5296988
57458,0.0
57459,0.0
57460,0.0
57461,0.0
57462,0.0
57463,0.0
57464,0.77416056
57465,0.0
57466,0.0028566413
57467,0.0
57468,0.0
57469,0.0
57470,0.20717461
57471,0.0
57472,0.0
57473,0.0
57474,0.5365055
57475,0.0
57476,0.0
57477,0.0
57478,0.0
57479,0.0
57480,0.0
57481,0.0
57482,0.0
57483,0.0
57484,0.0
57485,0.00057127257
57486,0.07371308
57487,0.0
57488,0.14307821
57489,0.0
57490,0.0
57491,0.0
57492,0.0
57493,0.0
57494,0.0
57495,0.0
57496,1.234333
57497,0.3957663
57498,0.0
57499,0.0
57500,0.0
57501,0.0
57502,0.0
57503,0.25923482
57504,0.5498286
57505,1.1953887
57506,0.0
57507,0.0
57508,0.0
57509,0.0
57510,0.0
57511,0.0
57512,0.0
57513,0.0
57514,1.1868297
57515,0.0
57516,0.0
57517,0.0
57518,0.0
57519,0.0
57520,0.06700038
57521,0.09152114
57522,0.0
57523,1.2100513
57524,5.3005757
57525,0.0027764146
57526,1.5943881
57527,0.0
57528,1.1923095
57529,0.0
57530,0.0
57531,0.0
57532,0.0
57533,0.0
57534,0.0
57535,0.0
57536,0.0
57537,0.0
57538,0.0
57539,0.0
57540,0.0
57541,0.0
57542,0.83604735
57543,0.04613753
57544,0.0
57545,0.0
57546,0.0
57547,0.0
57548,0.0
57549,0.0
57550,0.0
57551,0.28593808
57552,0.0
57553,0.3116932
57554,0.0
57555,0.035986703
57556,0.0
57557,0.019991796
57558,0.0
57559,0.0
57560,0.0
57561,0.0
57562,0.0
57563,0.0
57564,0.0
57565,0.0
57566,0.5882353
57567,0.0
57568,0.0
57569,0.0
57570,0.0
57571,0.0064351326
57572,0.0
57573,4.125287
57574,0.0
57575,0.0
57576,0.0
57577,0.79781187
57578,0.8163001
57579,0.0
57580,0.0
57581,0.0
57582,0.0
57583,0.0
57584,0.0
57585,0.0
57586,0.0
57587,0.0
57588,0.0
57589,0.0
57590,0.21935771
57591,0.04313495
57592,0.0
57593,0.0
57594,1.2472947
57595,0.03380942
57596,1.881551
57597,0.0
57598,3.4492066e-05
57599,0.23245008
57600,0.0
57601,0.0
57602,0.0
57603,0.0
57604,0.14431284
57605,0.0
57606,2.339493
57607,0.0
57608,1.057683
57609,2.7394564
57610,2.5448422
57611,0.0
57612,0.49288094
57613,0.0
57614,0.016579412
57615,0.0
57616,0.0
57617,0.0
57618,0.0
57619,0.0
57620,0.0
57621,0.0
57622,0.0
57623,0.0
57624,0.0
57625,0.0
57626,0.0
57627,0.035078228
57628,0.0
57629,0.0
57630,6.2469153
57631,1.5423446
57632,2.319915
57633,0.742282
57634,0.0
57635,0.0
57636,0.0
57637,0.4064834
57638,0.0
57639,0.0
57640,0.0
57641,0.0
57642,0.0
57643,0.0
57644,0.0
57645,0.934249
57646,0.0
57647,0.0
57648,0.0
57649,0.062090445
57650,0.00020849946
57651,0.0
57652,0.0
57653,0.0
57654,0.0
57655,0.0
57656,0.0
57657,0.0
57658,0.0
57659,0.35981897
57660,0.0
57661,0.0
57662,0.0
57663,0.009209063
57664,0.0
57665,0.0
57666,0.0
57667,0.0
57668,0.0
57669,0.58715874
57670,0.0
57671,0.0
57672,0.0
57673,0.0
57674,0.0
57675,0.0530749
57676,0.0
57677,2.8130088
57678,0.0
57679,0.0
57680,0.0
57681,0.0
57682,0.0
57683,0.0
57684,0.0
57685,0.0
57686,0.0
57687,0.0
57688,0.0
57689,0.0
57690,0.5817784
57691,0.0
57692,0.0
57693,0.0
57694,0.0
57695,1.2211051
57696,0.0
57697,0.0
57698,0.007414688
57699,1.218294
57700,0.0
57701,0.0
57702,0.0
57703,0.008982026
57704,0.0
57705,0.0
57706,0.0
57707,0.0
57708,0.0
57709,0.0
57710,0.0
57711,0.0
57712,0.0
57713,0.0
57714,0.0
57715,0.0
57716,0.0
57717,0.0
57718,0.0
57719,0.0
57720,0.0
57721,0.0
57722,0.0
57723,0.0
57724,0.0
57725,0.0
57726,0.10324621
57727,0.08656054
57728,0.0
57729,0.0
57730,0.0
57731,0.0
57732,0.0
57733,0.0
57734,0.0
57735,0.0
57736,0.0
57737,0.0
57738,0.0
57739,0.0
57740,0.0
57741,0.0
57742,0.026611386
57743,0.0
57744,0.0
57745,0.0
57746,0.0
57747,0.0
57748,0.0
57749,0.0
57750,0.0
57751,0.0
57752,0.0
57753,0.1312926
57754,0.0
57755,0.0
57756,0.0
57757,0.0
57758,0.0
57759,0.0
57760,0.0
57761,0.0
57762,0.0
57763,0.0
57764,0.0
57765,0.11795529
57766,0.44937715
57767,0.009259252
57768,0.0
57769,0.0
57770,0.0
57771,0.010882202
57772,1.9324342
57773,0.0
57774,5.664089
57775,0.0
57776,0.0
57777,0.0
57778,0.0
57779,0.0
57780,0.0
57781,2.5453072
57782,0.0
57783,0.22417043
57784,0.0
57785,0.0
57786,0.0
57787,0.0034984911
57788,0.0
57789,2.0820715
57790,2.868849
57791,0.42497435
57792,0.0
57793,0.0
57794,0.011204963
57795,0.4143929
57796,0.023847874
57797,0.0
57798,0.0
57799,0.0007609338
57800,0.0
57801,0.18891717
57802,0.0
57803,0.0
57804,2.635162
57805,3.9688795
57806,0.15860745
57807,0.0
57808,1.1343296
57809,0.0
57810,0.0
57811,0.16434868
57812,0.0
57813,0.0
57814,0.0
57815,0.0
57816,0.0
57817,0.0
57818,0.0
57819,0.0
57820,0.0
57821,0.0
57822,0.0
57823,0.0
57824,0.0
57825,1.9804101
57826,0.0
57827,0.0
57828,0.0
57829,0.0
57830,0.0
57831,0.005384411
57832,0.0
57833,14.4343605
57834,0.0
57835,0.0
57836,0.0
57837,0.0
57838,0.0
57839,0.0
57840,10.284241
57841,0.14379814
57842,0.0
57843,0.0
57844,4.1897035
57845,0.0
57846,0.0
57847,0.0
57848,0.0
57849,0.0
57850,0.0
57851,0.0
57852,0.0
57853,0.0
57854,0.0
57855,0.0
57856,0.48741493
57857,0.0
57858,0.0
57859,0.0
57860,0.0
57861,0.0338988
57862,0.0
57863,0.0
57864,0.0
57865,0.0
57866,0.0
57867,0.0
57868,0.0
57869,0.0
57870,0.0
57871,0.0
57872,0.0
57873,0.0
57874,0.0
57875,0.0
57876,0.0
57877,2.4068651
57878,0.41148314
57879,0.011191636
57880,0.0
57881,0.0
57882,0.0
57883,0.0
57884,0.0
57885,0.0
57886,0.38377744
57887,0.0
57888,0.0
57889,1.8820952
57890,0.34004724
57891,0.0
57892,0.0
57893,0.016097564
57894,0.0
57895,0.010758849
57896,0.0
57897,0.0
57898,6.5838435e-08
57899,0.0
57900,0.0
57901,0.0
57902,1.8427191
57903,0.0
57904,0.0
57905,0.0
57906,0.0
57907,0.0
57908,0.0
57909,0.0
57910,0.0
57911,0.0
57912,0.0
57913,0.0
57914,0.74852324
57915,0.0
57916,0.0
57917,0.0
57918,0.0
57919,0.0
57920,0.0
57921,0.0
57922,0.0
57923,0.0
57924,0.0
57925,0.0
57926,0.21086408
57927,0.0
57928,0.56414247
57929,0.0
57930,0.24532282
57931,0.0
57932,0.5117597
57933,0.0
57934,0.0
57935,0.0
57936,0.0
57937,0.0
57938,0.0
57939,0.0
57940,0.0
57941,0.0
57942,0.0
57943,2.3852794
57944,0.0
57945,0.0
57946,0.0
57947,0.91530603
57948,0.0
57949,0.0
57950,0.0
57951,0.0
57952,0.0
57953,0.0
57954,0.0
57955,0.0
57956,0.0
57957,0.0
57958,1.7400987
57959,0.0
57960,0.13709198
57961,0.0
57962,0.0
57963,3.2049453
57964,3.2639742
57965,0.06466086
57966,0.0
57967,0.0
57968,0.0
57969,0.0
57970,0.0
57971,0.0
57972,0.026998771
57973,0.0
57974,0.0
57975,0.040587064
57976,0.0
57977,0.0
57978,0.0
57979,0.0
57980,0.0
57981,0.022214575
57982,0.0
57983,0.0
57984,0.0
57985,1.4984764
57986,0.044830397
57987,0.0
57988,0.0
57989,0.0
57990,0.0
57991,0.36154154
57992,0.00050591293
57993,0.0
57994,0.03299567
57995,0.0
57996,0.0
57997,0.0
57998,0.0
57999,0.8026571
58000,0.296399
58001,0.6219136
58002,0.0
58003,0.0
58004,0.0
58005,0.0
58006,0.0
58007,0.0
58008,0.0
58009,1.8470175
58010,0.0
58011,0.0
58012,0.0
58013,0.0
58014,0.0
58015,0.0
58016,0.0
58017,0.0
58018,0.0
58019,0.0
58020,0.0
58021,0.0
58022,0.0
58023,0.0003624336
58024,0.0
58025,0.0
58026,1.5428762
58027,1.0154178
58028,0.0
58029,0.0
58030,0.0
58031,0.0
58032,0.0
58033,0.0
58034,0.0
58035,0.0
58036,1.2040854
58037,0.0
58038,3.2614737
